"Qtr","강남구","강동구","강북구","강서구","관악구","광진구","구로구","금천구","노원구","도봉구","동대문구","동작구","마포구","서대문구","서초구","성동구","성북구","송파구","양천구","영등포구","용산구","은평구","종로구","중구","중랑구"
2015-01-01,28.7,26.2,29.5,27.4,30.5,30.1,27,29.2,28.6,30.1,28.8,33.5,29,30.8,32.1,34.9,27.4,27.1,27.4,32.7,35.2,27.6,32,37.4,28.8
2015-02-01,28.0811157831484,25.5080663292426,28.5819253328508,26.6009978974918,29.6367555813443,30.6295109540913,27.6923001505677,28.9612045584502,27.7138720199546,30.2858595946539,28.0275471840736,32.3737310938797,28.6912503099815,30.3256123803867,31.3073751752411,34.3910189243396,27.5062374238911,26.9419654619915,26.3697780873838,32.4923089525229,34.3383065643322,27.5715644231574,31.4991978883135,36.3313641751325,29.0147555829475
2015-03-01,27.594696030062,24.9117700329463,27.8955055797644,26.3528497493436,28.798483976406,30.6517331763135,28.2984729900739,28.9155255461045,27.2854769582262,30.3216620637897,27.6954484186415,31.2613854148673,28.3134725322037,29.900921022362,30.6493504838831,33.6638584305124,27.4210522387059,26.7357926224853,26.0364447540504,32.303420063634,34.2123806384063,27.6925520774783,31.4004324562147,35.7721049158732,28.6592000273919
2015-04-01,27.2,24.4,27.4,26.5,28,30.3,28.8,29,27.2,30.2,27.7,30.2,27.9,29.5,30.1,32.8,27.2,26.5,26.2,32.1,34.6,27.9,31.6,35.6,27.9
2015-05-01,26.8429963284975,23.9519882166944,27.0453507826972,26.8662380720816,27.2527324673069,29.732296557996,29.1749730000826,29.1329718264514,27.3184437527505,29.9091640500624,27.9228123063795,29.2232053785133,27.484953187068,29.079123398944,29.6317409630755,31.8771083771295,26.9105919478359,26.2531028308372,26.6355550395456,31.8424480420914,35.252205108829,28.1157053852727,31.9885796511648,35.667479461199,26.9272592136061
2015-06-01,26.4164911561929,23.5083390589277,26.7442318365168,27.1927333009142,26.5545661949704,29.2052151811945,29.3879251630786,29.1580124088838,27.40508051311,29.4202370774948,28.1867520437461,28.3510060484371,27.1056011285618,28.5233653511142,29.2103632742316,30.957581357611,26.6681620603036,26.0136032224314,27.0186659442527,31.4660939255947,35.8130871523606,28.2005060579003,32.4343818820011,35.7255823567897,26.0248295657152
2015-07-01,25.8,23,26.4,27.2,25.9,29,29.4,28.9,27.2,28.7,28.3,27.6,26.8,27.7,28.8,30.1,26.6,25.8,27,30.9,35.9,28,32.8,35.5,25.5
2015-08-01,24.939491495454,22.4062030262021,25.9625974622864,26.7118275919597,25.3004626975764,29.2746361472579,29.1892893305833,28.2772785061148,26.5642048208952,27.7367434643556,28.1441665533716,27.0038177624376,26.6022702750801,26.5653014312446,28.3730683798644,29.3820290486237,26.7736170069876,25.6308083998448,26.3546684211006,30.104565545778,35.2639841114629,27.4359844061221,32.9761131366569,34.8431624245161,25.5428742292949
2015-09-01,24.046746752574,21.8993181757874,25.5683078149092,25.9651059358884,24.8351030955644,29.6940727655754,28.8016782094635,27.5820544479901,25.8423491374821,26.6047970336384,27.8945804434114,26.6642200210139,26.5307896202158,25.431543499107,27.9351223451165,28.9576679908955,27.0174106311909,25.5246093026041,25.3555581356054,29.1655375673206,34.1908263077068,26.73505332055,32.9657437194845,34.114454545857,25.8748150430807
2015-10-01,23.4,21.7,25.4,25.3,24.6,29.8,28.3,27.2,25.5,25.4,27.8,26.7,26.6,24.7,27.5,29,27.1,25.5,24.4,28.2,33.1,26.2,32.8,33.8,26.1
