"Qtr","gu","age_05","age0612","age1318","age1929","age3049","age5064","age65_"
2019-02-01,"동작구",0.0403398464724257,0.0495555121012018,0.0451808286076724,0.177216046690032,0.318985875663723,0.217774000591648,0.150947889873297
2019-03-01,"동작구",0.0403398464724257,0.0495555121012018,0.0451808286076724,0.177216046690032,0.318985875663723,0.217774000591648,0.150947889873297
2019-04-01,"동작구",0.0400391090163832,0.0494929616305451,0.044346114794991,0.178216779272221,0.317422314702232,0.218148087794728,0.152334632788899
2019-05-01,"동작구",0.0400391090163832,0.0494929616305451,0.044346114794991,0.178216779272221,0.317422314702232,0.218148087794728,0.152334632788899
2019-06-01,"동작구",0.0400391090163832,0.0494929616305451,0.044346114794991,0.178216779272221,0.317422314702232,0.218148087794728,0.152334632788899
2019-07-01,"동작구",0.039271360954484,0.0494016870463611,0.0437153247589395,0.178666458761927,0.31593640126956,0.218664647978713,0.154344119230015
2019-08-01,"동작구",0.039271360954484,0.0494016870463611,0.0437153247589395,0.178666458761927,0.31593640126956,0.218664647978713,0.154344119230015
2019-09-01,"동작구",0.039271360954484,0.0494016870463611,0.0437153247589395,0.178666458761927,0.31593640126956,0.218664647978713,0.154344119230015
2019-10-01,"동작구",0.0385717857476582,0.0490929708078785,0.0430065435406844,0.178521730565735,0.314789513161583,0.219452322565492,0.156565133610969
2019-11-01,"동작구",0.0385717857476582,0.0490929708078785,0.0430065435406844,0.178521730565735,0.314789513161583,0.219452322565492,0.156565133610969
2019-12-01,"동작구",0.0385717857476582,0.0490929708078785,0.0430065435406844,0.178521730565735,0.314789513161583,0.219452322565492,0.156565133610969
2020-01-01,"동작구",0.0377986603006476,0.0483375272775142,0.0427174733047436,0.179416425746936,0.312842076483365,0.219171978714678,0.159715858172115
2020-02-01,"동작구",0.0377986603006476,0.0483375272775142,0.0427174733047436,0.179416425746936,0.312842076483365,0.219171978714678,0.159715858172115
2020-03-01,"동작구",0.0377986603006476,0.0483375272775142,0.0427174733047436,0.179416425746936,0.312842076483365,0.219171978714678,0.159715858172115
2020-04-01,"동작구",0.0370933660622778,0.0482203636455658,0.0422760112864247,0.179828679159339,0.311897561777991,0.219315981931598,0.161368036136804
2020-05-01,"동작구",0.0370933660622778,0.0482203636455658,0.0422760112864247,0.179828679159339,0.311897561777991,0.219315981931598,0.161368036136804
2020-06-01,"동작구",0.0370933660622778,0.0482203636455658,0.0422760112864247,0.179828679159339,0.311897561777991,0.219315981931598,0.161368036136804
2018-01-01,"마포구",0.0455806928500141,0.0532713173329918,0.0508082894364656,0.166258385769409,0.352130265622748,0.199019592146063,0.132931456842308
2018-02-01,"마포구",0.0455806928500141,0.0532713173329918,0.0508082894364656,0.166258385769409,0.352130265622748,0.199019592146063,0.132931456842308
2018-03-01,"마포구",0.0455806928500141,0.0532713173329918,0.0508082894364656,0.166258385769409,0.352130265622748,0.199019592146063,0.132931456842308
2018-04-01,"마포구",0.0449917398603116,0.0532839059384933,0.049961168002434,0.167626123926115,0.351153350360697,0.199406978016552,0.133576733895396
2018-05-01,"마포구",0.0449917398603116,0.0532839059384933,0.049961168002434,0.167626123926115,0.351153350360697,0.199406978016552,0.133576733895396
2018-06-01,"마포구",0.0449917398603116,0.0532839059384933,0.049961168002434,0.167626123926115,0.351153350360697,0.199406978016552,0.133576733895396
2018-07-01,"마포구",0.0441639535318867,0.0532469407066446,0.0496623951500377,0.168652734786397,0.349061495939653,0.200836126659289,0.134376353226091
2018-08-01,"마포구",0.0441639535318867,0.0532469407066446,0.0496623951500377,0.168652734786397,0.349061495939653,0.200836126659289,0.134376353226091
2018-09-01,"마포구",0.0441639535318867,0.0532469407066446,0.0496623951500377,0.168652734786397,0.349061495939653,0.200836126659289,0.134376353226091
2018-10-01,"마포구",0.043894986896024,0.0535010144583645,0.0488139768634174,0.169071950559485,0.348280486406791,0.201681254782351,0.134756330033566
2018-11-01,"마포구",0.043894986896024,0.0535010144583645,0.0488139768634174,0.169071950559485,0.348280486406791,0.201681254782351,0.134756330033566
2018-12-01,"마포구",0.043894986896024,0.0535010144583645,0.0488139768634174,0.169071950559485,0.348280486406791,0.201681254782351,0.134756330033566
2019-01-01,"마포구",0.0429345305060436,0.0529077114202385,0.0481170655761305,0.170903691223281,0.346150154889551,0.203155907930025,0.13583093845473
2019-02-01,"마포구",0.0429345305060436,0.0529077114202385,0.0481170655761305,0.170903691223281,0.346150154889551,0.203155907930025,0.13583093845473
2019-03-01,"마포구",0.0429345305060436,0.0529077114202385,0.0481170655761305,0.170903691223281,0.346150154889551,0.203155907930025,0.13583093845473
2019-04-01,"마포구",0.0424494287194663,0.0528761664645774,0.0475639786123679,0.171661921575121,0.344573769703703,0.203919641474059,0.136955093450705
2019-05-01,"마포구",0.0424494287194663,0.0528761664645774,0.0475639786123679,0.171661921575121,0.344573769703703,0.203919641474059,0.136955093450705
2019-06-01,"마포구",0.0424494287194663,0.0528761664645774,0.0475639786123679,0.171661921575121,0.344573769703703,0.203919641474059,0.136955093450705
2019-07-01,"마포구",0.041996204791384,0.0525119838128197,0.0468914350866769,0.172706080095496,0.342912354233745,0.204802089773545,0.138179852206333
2019-08-01,"마포구",0.041996204791384,0.0525119838128197,0.0468914350866769,0.172706080095496,0.342912354233745,0.204802089773545,0.138179852206333
2019-09-01,"마포구",0.041996204791384,0.0525119838128197,0.0468914350866769,0.172706080095496,0.342912354233745,0.204802089773545,0.138179852206333
2019-10-01,"마포구",0.0416190998168621,0.0523373481091342,0.0459475717513067,0.172959749756039,0.342518748245485,0.205315010627348,0.139302471693825
2019-11-01,"마포구",0.0416190998168621,0.0523373481091342,0.0459475717513067,0.172959749756039,0.342518748245485,0.205315010627348,0.139302471693825
2019-12-01,"마포구",0.0416190998168621,0.0523373481091342,0.0459475717513067,0.172959749756039,0.342518748245485,0.205315010627348,0.139302471693825
2020-01-01,"마포구",0.0406412686547241,0.0518434471527351,0.0457511279600609,0.173660463998719,0.34101770029634,0.205825346397202,0.141260645540219
2020-02-01,"마포구",0.0406412686547241,0.0518434471527351,0.0457511279600609,0.173660463998719,0.34101770029634,0.205825346397202,0.141260645540219
2020-03-01,"마포구",0.0406412686547241,0.0518434471527351,0.0457511279600609,0.173660463998719,0.34101770029634,0.205825346397202,0.141260645540219
2020-04-01,"마포구",0.0400064104276289,0.0513501963193461,0.0454472608776944,0.17481503245279,0.339995726381581,0.205929645556772,0.142455727984188
2020-05-01,"마포구",0.0400064104276289,0.0513501963193461,0.0454472608776944,0.17481503245279,0.339995726381581,0.205929645556772,0.142455727984188
2020-06-01,"마포구",0.0400064104276289,0.0513501963193461,0.0454472608776944,0.17481503245279,0.339995726381581,0.205929645556772,0.142455727984188
2018-01-01,"서대문구",0.0410840476320078,0.0489319940700135,0.0527871256535953,0.166385429908008,0.309483175424497,0.223674478324491,0.157653748987388
2018-02-01,"서대문구",0.0410840476320078,0.0489319940700135,0.0527871256535953,0.166385429908008,0.309483175424497,0.223674478324491,0.157653748987388
2018-03-01,"서대문구",0.0410840476320078,0.0489319940700135,0.0527871256535953,0.166385429908008,0.309483175424497,0.223674478324491,0.157653748987388
2018-04-01,"서대문구",0.0406675661783603,0.0491197635569262,0.0519371626831149,0.16681765612953,0.308220894371627,0.224132613723978,0.159104343356464
2018-05-01,"서대문구",0.0406675661783603,0.0491197635569262,0.0519371626831149,0.16681765612953,0.308220894371627,0.224132613723978,0.159104343356464
2018-06-01,"서대문구",0.0406675661783603,0.0491197635569262,0.0519371626831149,0.16681765612953,0.308220894371627,0.224132613723978,0.159104343356464
2018-07-01,"서대문구",0.039899028926152,0.0494874172526595,0.0509523993509002,0.167239780542462,0.30614262164181,0.225707055096206,0.16057169718981
2018-08-01,"서대문구",0.039899028926152,0.0494874172526595,0.0509523993509002,0.167239780542462,0.30614262164181,0.225707055096206,0.16057169718981
