"Qtr","gu","mem1","mem2","mem3","mem4","mem5","mem6","mem7","mem8","mem9","mem10_"
2018-02-01,"성동구",0.392303433001107,0.211262757774386,0.184430277453533,0.162379156565203,0.0370461823950196,0.00908383466523001,0.00245428152404897,0.000703361168477448,0.000202029271796714,0.000134686181197809
2018-02-01,"광진구",0.426327626907563,0.198504309249862,0.169904025477549,0.158658463292378,0.0353042497692026,0.00835207593697528,0.00209421488627422,0.000588610692887724,0.000154897550759927,0.000111526236547148
2018-02-01,"동대문구",0.440634825572691,0.198663722114089,0.165175675001248,0.145324898936967,0.037705245296202,0.00934521135898588,0.0021834605978939,0.00066751509707042,0.000199630683236013,9.98153416180067e-05
2018-02-01,"중랑구",0.389819641513116,0.220750982633178,0.183530789172916,0.157628299835531,0.0376773618041424,0.00791124243860285,0.00197362919187132,0.000529646252055864,0.000105929250411173,7.24779081760656e-05
2018-02-01,"성북구",0.373115195410771,0.204896886567212,0.188066509633001,0.176000555493241,0.0435581478573451,0.0103193552005384,0.00297509360595232,0.00067300142612207,0.000165579715950668,0.000229675089867056
2018-02-01,"강북구",0.387074877536739,0.228257522743177,0.184289713086074,0.150510846745976,0.038222533240028,0.00874737578726382,0.00191742477256823,0.000608817354793562,0.00019594121763471,0.000174947515745276
2018-02-01,"도봉구",0.30237309330968,0.232510796702098,0.212037050500938,0.192246731907345,0.0466984630149336,0.0103677422169228,0.00264646435270681,0.000770673685128906,0.000232656206831368,0.000116328103415684
2018-02-01,"노원구",0.299230358490913,0.215375338329252,0.208567325219569,0.217000239362192,0.0475364106718713,0.00942718786249563,0.0019517224871573,0.000621421074920366,0.000170315405718915,0.000119681095910589
2018-02-01,"은평구",0.350489195397776,0.223873915973496,0.195068202053194,0.172052161166395,0.0444235659860399,0.0104873261745363,0.00263166956068335,0.000654228133777356,0.000182003315411746,0.00013773223868997
2018-02-01,"서대문구",0.403766130964917,0.207950559545682,0.176193346453548,0.159831809500294,0.0392299257086005,0.00954967647293774,0.00250542842826123,0.0006535900247638,0.000181552784656611,0.000137980116339024
2018-02-01,"마포구",0.427539471516977,0.204604814230923,0.16878044189275,0.152268288665616,0.0360655544836349,0.00783547848184663,0.00198239958587261,0.000541189204451869,0.000223534671404033,0.000158827266523918
2018-02-01,"양천구",0.269231857405574,0.202308671665016,0.218593860517754,0.239654830952044,0.0548535860800679,0.0114075541094921,0.00269345027585231,0.000820483802518037,0.000254632904229735,0.000181072287452256
2018-02-01,"강서구",0.363123044572968,0.216701451568062,0.191675901307469,0.174434859561671,0.0423135809913893,0.00868121497852212,0.00218107205369275,0.000563867819985198,0.000199703186244758,0.000125303959996711
2018-02-01,"구로구",0.356299511159334,0.217044088994668,0.191336203376384,0.177475995473265,0.0442114965057809,0.010179319356457,0.00240920280470874,0.000729177604330732,0.000198336308377959,0.000116668416692917
2018-02-01,"금천구",0.422247307276233,0.21062979163727,0.170895066083439,0.147754103758055,0.0367151121772259,0.00887070222473073,0.00196604110813226,0.000526786134236395,0.000225765486101312,0.000169324114575984
2018-02-01,"영등포구",0.435506381361317,0.198288405461424,0.168962056289011,0.150973090788153,0.0354196732410426,0.0079343868963838,0.00206674149696225,0.000475112987807413,0.00017816737042778,0.000195984107470558
2018-02-01,"동작구",0.40067742233301,0.205557863638462,0.178097447260306,0.163435350597793,0.0399586853159766,0.00898998292018649,0.0024754189170475,0.000525088861191894,0.000167336010709505,0.0001154041453169
2018-02-01,"관악구",0.529022705987961,0.185153089576541,0.135066237132432,0.11374755666782,0.0279482227308585,0.00658291008148974,0.00176813700535882,0.000481865909152732,0.000120466477288183,0.000108808431099004
2018-02-01,"서초구",0.323557617765119,0.195918203274396,0.197985517316626,0.213478887555344,0.0519182951550198,0.0120421042959934,0.00350294879377968,0.000999201787078139,0.000356037418384164,0.00024118663826024
2018-02-01,"강남구",0.380212471929522,0.182708585247884,0.181093453100708,0.196648816721368,0.0450552772499568,0.0102219727068578,0.00273795128692348,0.000803247538434963,0.000354119882535844,0.000164104335809293
2018-02-01,"송파구",0.324343834241307,0.20166781338236,0.203329611206984,0.209277493918647,0.0474589908149953,0.0104332329487136,0.00247389811901029,0.000695548863247574,0.000206784797181711,0.000112791707553661
2018-02-01,"강동구",0.338047931118036,0.209919814271144,0.197635563469568,0.1936685393575,0.0472042059471552,0.0101936741743349,0.00237796047626829,0.000597307607783031,0.000202859187548954,0.000152144390661715
2018-03-01,"종로구",0.48552362647031,0.186006849036939,0.147376114998849,0.132229726986018,0.0361401751512608,0.00883877691901623,0.00265298664031728,0.000771531829071861,0.000284248568605422,0.000175963399612881
2018-03-01,"중구",0.478728469861912,0.204439846969772,0.152603320033496,0.122768993317242,0.0302940741835378,0.00817693709669474,0.00190466807874817,0.000607523438911055,0.000164195524030015,0.000311971495657028
2018-03-01,"용산구",0.462169460906753,0.202374259196107,0.15702738324562,0.132658045844586,0.0340654580310976,0.00843341290542596,0.00210144059282745,0.000682046508198383,0.00025807165175074,0.000230421117634589
2018-03-01,"성동구",0.393532179303271,0.211857919029604,0.183874300409535,0.161665787146117,0.0367466163234059,0.00895624447202753,0.0023561240644255,0.000698661394498413,0.00019324676869105,0.000118921088425262
2018-03-01,"광진구",0.427038480363305,0.1990372164776,0.169707633497928,0.157874193808199,0.0351843476429151,0.00831438537362072,0.00201973892086465,0.000551401116432373,0.000161083472216199,0.000111519326918907
2018-03-01,"동대문구",0.442697007271526,0.198680283383908,0.164310326564437,0.144626734542554,0.0374480493990242,0.00916573721563472,0.00219952769348678,0.000591940880683411,0.00018069774252441,9.9695306220364e-05
2018-03-01,"중랑구",0.391163697104677,0.220968819599109,0.183056792873051,0.156770601336303,0.0375612472160356,0.00784521158129176,0.00194877505567929,0.000512249443207127,0.00010022271714922,7.23830734966592e-05
2018-03-01,"성북구",0.373970539538759,0.205155046626147,0.187647542647169,0.175817426322142,0.0431545552623989,0.010243865964515,0.00298556886035656,0.000635568326265529,0.00016022730914257,0.000229659143104351
2018-03-01,"강북구",0.3887689588442,0.227960234457416,0.183779403237413,0.150098854959166,0.0380189885356192,0.00851619754224914,0.00189326458896597,0.000614787025199282,0.00017465540488616,0.00017465540488616
2018-03-01,"도봉구",0.302802609853141,0.232988310942035,0.212243324435005,0.19141105186974,0.0464725521716044,0.0102924810334669,0.00272768931982339,0.000727383818619571,0.000225488983772067,0.000109107572792936
2018-03-01,"노원구",0.30291423355153,0.21464777361364,0.207574346671315,0.215661539731834,0.047101133491438,0.0092477488428846,0.00195413740430002,0.000591745833696485,0.000192661434226763,0.000114679425134978
2018-03-01,"은평구",0.35095437765139,0.224429904980067,0.194896549690067,0.171694579488868,0.0440886590539298,0.0103720671874001,0.00262005299094042,0.000639037314863516,0.000167132836195074,0.000137638806278296
2018-03-01,"서대문구",0.404666153689804,0.207944366207407,0.176163997735159,0.159293834114897,0.0390394750214144,0.00942957940736654,0.00250439175946225,0.000653319589424934,0.000166959450630816,0.000137923024434153
2018-03-01,"마포구",0.42820131712676,0.204994742067572,0.168788443123271,0.151393205223859,0.036018305829549,0.00772534205934708,0.00201505119874985,0.000493481926224452,0.000223241823768205,0.000146869620900135
2018-03-01,"양천구",0.269790834791769,0.202901013259024,0.218487870910007,0.239149519424102,0.0545256826330009,0.0112483645693508,0.00265067201332133,0.000798599901449374,0.000260536138061498,0.000186906359913683
2018-03-01,"강서구",0.364826864342569,0.217538528835113,0.190847595316393,0.173221580834394,0.0419696768498918,0.00858452910069442,0.00213636825208364,0.0005624077299818,0.000195280461799236,0.000117168277079542
2018-03-01,"구로구",0.357738819570192,0.217611542290875,0.191142991889421,0.176202758644782,0.0437202694598576,0.010229925881072,0.00234642010817986,0.000704508270694203,0.000180493854475374,0.00012227003045106
2018-03-01,"금천구",0.423405716005379,0.211176210583732,0.170022476559488,0.147244975689579,0.0366019956175411,0.00874610892197154,0.00190909689372067,0.00050783858256609,0.000216301618500371,0.00016927952752203
2018-03-01,"영등포구",0.436883827850981,0.198336335197649,0.168700824722723,0.149895724713243,0.0354950706228079,0.00784434543558631,0.00203810787752394,0.000468053843966253,0.000148118305052612,0.000189591430467343
2018-03-01,"동작구",0.402773936292813,0.205342737288526,0.177372885262527,0.163053750057622,0.0393905868252432,0.0088277324482552,0.00244894666482275,0.000541649379984327,0.000155580141059328,9.21956391462684e-05
2018-03-01,"관악구",0.53138827861497,0.185127022929109,0.134186341553981,0.112607141752019,0.0277562892595229,0.00649425998700374,0.00174056997864901,0.000468019927592289,0.000123773865148374,0.000108302132004827
2018-03-01,"서초구",0.324230162146649,0.196229014205768,0.197962404936146,0.213126703974745,0.0516286411249821,0.0118467498923805,0.00335772707705553,0.000970010044482709,0.000390299899555173,0.000258286698235041
2018-03-01,"강남구",0.380885653860626,0.183358634022291,0.181070759755902,0.195775433679758,0.0449746776865223,0.0099905284600314,0.00266414092267504,0.000787132545335807,0.000328692711239128,0.000164346355619564
2018-03-01,"송파구",0.325935096604765,0.201965860063778,0.202900018758207,0.208201087975989,0.0471431251172388,0.0103582817482649,0.00246107672106547,0.000731570061902082,0.00018758206715438,0.000116300881635716
2018-03-01,"강동구",0.339343061580934,0.210130148177362,0.197109696320919,0.193092568595414,0.0468758803312863,0.0100963434559693,0.00235506225702856,0.00063665558623021,0.000208462448588653,0.000152121246267395
2018-04-01,"종로구",0.485871345979393,0.186495525136412,0.147271077893768,0.131957702045845,0.0357853690239246,0.00874663200509092,0.00270793560529131,0.000717602935402196,0.000270793560529131,0.000176015814343935
2018-04-01,"중구",0.479054198185189,0.20486356103244,0.152814925422116,0.122442282132484,0.0298639712518255,0.00802389117700146,0.00182137407085309,0.000639942241110546,0.000180496529544,0.000295357957435637
2018-04-01,"용산구",0.46219540282832,0.202432170988991,0.157455433230457,0.132230871988576,0.0339490533879958,0.00842968354138837,0.00215578792205997,0.000654106591736146,0.000248744760237689,0.000248744760237689
2018-04-01,"성동구",0.394215187906502,0.212612932584519,0.183022930586694,0.161431626303211,0.0365157939132944,0.00890881780579665,0.00233079535616773,0.000658542179996596,0.00018498375842601,0.000118389605392647
2018-04-01,"광진구",0.427859864324877,0.199021156645913,0.169600099123378,0.157253043397454,0.0352755320137534,0.00815289780999288,0.00199485797478549,0.000557568999163646,0.000173465910850912,0.000111513799832729
2018-04-01,"동대문구",0.443559841519025,0.198705489521816,0.164081383469139,0.144289950412399,0.0372093892502056,0.00916996835364182,0.00212429294061947,0.000579352620168947,0.00018065834392365,9.96735690613242e-05
2018-04-01,"중랑구",0.392309832507929,0.22096154916254,0.182944744310278,0.155878916031384,0.037449223749374,0.00782371598686773,0.00194758221579211,0.000517500417339046,9.4596850481331e-05,7.23387680151355e-05
2018-04-01,"성북구",0.374328607083496,0.205070786859137,0.187728139981081,0.175890246965705,0.0428943247591002,0.0101544003292163,0.00289133188321371,0.000668052653237918,0.000149643794325294,0.00022446569148794
2018-04-01,"강북구",0.390302166715561,0.227784529846472,0.183311680147521,0.149225374739813,0.038109607029602,0.00836790858164648,0.00196974141905201,0.000586731486526131,0.000167637567578894,0.000174622466228015
2018-04-01,"도봉구",0.303392850649115,0.233288483217572,0.21226226408233,0.190690570566202,0.0463725953671043,0.0102330993854322,0.00270555292919743,0.000727299174515437,0.000218189752354631,0.000109094876177316
2018-04-01,"노원구",0.3035529081347,0.21501014198783,0.207483960973998,0.215124870356943,0.0468183528677503,0.00911861077712408,0.00199168448780667,0.000591998384624563,0.00018356539058126,0.00012390663864235
2018-04-01,"은평구",0.351650295564324,0.224761558456874,0.194389437322182,0.171304463193274,0.0440127955029016,0.0103287815280897,0.00258956606341734,0.00064861996275349,0.000176896353478225,0.000137586052705286
2018-04-01,"서대문구",0.405316145141505,0.208181811583157,0.176200741821455,0.158787535657514,0.0387532754102882,0.00937801682526548,0.00244612358367993,0.000631491845044967,0.000174204646908956,0.000130653485181717
2018-04-01,"마포구",0.428902677413106,0.204859378577173,0.168851371579856,0.151029345292954,0.0358142893202858,0.00765478335906452,0.0020252302598752,0.00050484000680947,0.000223068840218138,0.000135015350658347
2018-04-01,"양천구",0.270016775100311,0.203477432956271,0.218535352390452,0.238540792963525,0.0543603926280235,0.0111815111191712,0.00268061569151951,0.000776415115725523,0.000243692335592682,0.000187019699408338
2018-04-01,"강서구",0.366061920494927,0.21788415554628,0.190469689227301,0.172280495083105,0.0417848268652408,0.00850753429733852,0.00213370988566904,0.000565608653422322,0.000202838965365247,0.000109220981350517
2018-04-01,"구로구",0.358494518539208,0.218280846309615,0.190955007797407,0.175476572865023,0.0433512557316761,0.0101657239950655,0.00229267043735307,0.000692456299606638,0.000174568815026884,0.000116379210017922
2018-04-01,"금천구",0.423939633434948,0.211668736592526,0.170110270595762,0.146409619509992,0.0363366075796921,0.0087877761469271,0.00185352451921268,0.000508072710850175,0.000206992585901923,0.000178766324188025
2018-04-01,"영등포구",0.438051134649847,0.198405516817184,0.168437986077843,0.149204828397887,0.0352075607837571,0.00783047379097839,0.00203450376442339,0.000484968920589296,0.000165599143615857,0.000177427653874133
2018-04-01,"동작구",0.404042147909006,0.205036571540378,0.177315861862588,0.162468564588621,0.0391726947844552,0.00875299967197832,0.00241124711542335,0.000552457572984825,0.000138114393246206,0.000109340561319913
2018-04-01,"관악구",0.532918276523558,0.185100412612272,0.133413874425373,0.112188852135047,0.0275126311848418,0.00641498218703803,0.00174076833113968,0.000467035405915524,0.000135092886008623,0.000108074308806898
2018-04-01,"서초구",0.324945351899344,0.1964749823577,0.198098647710517,0.212292810547514,0.0514581432841644,0.0118131694750914,0.00332765337326517,0.000963872011566464,0.000367189337739605,0.00025818000309816
2018-04-01,"강남구",0.381061854775744,0.183811919840375,0.180597727075562,0.195566929816952,0.0450637633382493,0.00995488852259912,0.0026676498655331,0.000785113212457708,0.000329660796391082,0.000160492756137764
2018-04-01,"송파구",0.327431540955619,0.202011276928722,0.202636524968738,0.20739140527305,0.046762562992804,0.0103371846615798,0.00239990415359387,0.000726336046485507,0.000179712011501569,0.000123552007907329
2018-04-01,"강동구",0.340244499878933,0.210646049541915,0.197007663849268,0.192125549730555,0.0466700828326398,0.0100401493352554,0.00228620338200431,0.000636307837848491,0.000185824412823011,0.000157669198758918
2018-05-01,"종로구",0.486119955020254,0.187004647003834,0.147105444987874,0.131321889691238,0.0358618634078931,0.00869789055831787,0.00269607511075585,0.000731598271260381,0.000284510438823482,0.00017612550974787
2018-05-01,"중구",0.479113789320277,0.205603497682949,0.152696130606363,0.121632907039578,0.0302444775581719,0.00782721184234227,0.00176849137860453,0.00058949712620151,0.00019649904206717,0.000327498403445283
2018-05-01,"용산구",0.462303780676542,0.20257572407694,0.157353157933525,0.132028889380205,0.0339745007001253,0.00844756430098018,0.00219249760483455,0.000654064411526273,0.000257940894686418,0.000211880020635272
2018-05-01,"성동구",0.394943832672324,0.213022252749282,0.182763535919763,0.160761896321243,0.0363296627006108,0.00885530912340564,0.00236338525395313,0.000679473260511525,0.000177253894046485,0.000103398104860449
2018-05-01,"광진구",0.428799831442223,0.199220420278988,0.169295217792761,0.156560429822333,0.0351554511709188,0.00804367629470344,0.00206979035626421,0.000570121894539843,0.000173515359207778,0.000111545588062143
2018-05-01,"동대문구",0.444285197971061,0.19891823178255,0.163567591819439,0.143907576116352,0.0372075923179501,0.00911028302944952,0.00216852154189359,0.000579518687919839,0.000162015977267912,9.34707561161031e-05
2018-05-01,"중랑구",0.39268946642339,0.221657914645543,0.182919095723377,0.155155533799119,0.0372424458190557,0.00770993725245872,0.00193582840105024,0.000511770726714432,0.000100129055226737,7.78781540652396e-05
2018-05-01,"성북구",0.374335928095658,0.205558676403713,0.187496990610705,0.175871385389081,0.0426771527164754,0.0101971484364551,0.00283551346868898,0.000658053125752347,0.00014980071155338,0.000219351041917449
2018-05-01,"강북구",0.391444059461272,0.22805130211244,0.182470381133341,0.149009444506538,0.0378828098804068,0.0083268134570247,0.00188610707499721,0.000586788867776908,0.000174639543981223,0.000167653962221974
2018-05-01,"도봉구",0.30407945151698,0.233854140159805,0.212020967988193,0.189831543590005,0.0461673803828621,0.0103167736635089,0.00264644511171052,0.000712504453152832,0.000261736329729612,0.000109056804054005
2018-05-01,"노원구",0.303668094601854,0.215884516315652,0.207289356602708,0.21470451842771,0.0465846637006019,0.00900379711382618,0.00196972410088293,0.000615251817059004,0.000160700101470635,0.000119377218235329
2018-05-01,"은평구",0.352084582051862,0.225073940513506,0.194485658979474,0.170731347829932,0.043981094810899,0.0101109353352134,0.00255966827485236,0.000673079757494768,0.000162128700710418,0.000137563746057325
2018-05-01,"서대문구",0.405991623051851,0.208153369289847,0.17632241813602,0.158349000791237,0.0383931358386748,0.00939321568826719,0.00247533736452791,0.000624278631523167,0.000166958238663173,0.00013066296938857
2018-05-01,"마포구",0.429477029895734,0.2053880346692,0.168226546098542,0.15069842721931,0.035713029098202,0.00760587828249065,0.00201142347794471,0.000527778755145843,0.000211111502058337,0.000140741001372225
2018-05-01,"양천구",0.270513184009073,0.20412815423873,0.218485965409697,0.237765806634534,0.0540232492203005,0.0112276722426992,0.00266515452225688,0.000748511482846612,0.000249503827615537,0.00019279841224837
2018-05-01,"강서구",0.366866258127894,0.218330448612995,0.190262899377836,0.171590182595001,0.0414425160998581,0.00850992499727121,0.00214794717063511,0.000545757901794764,0.000206608348536589,9.74567681776364e-05
2018-05-01,"구로구",0.358636702201946,0.218972580419906,0.190720869605698,0.175329360830501,0.0429332898840836,0.0101310460406871,0.0022869047064848,0.000680834225594712,0.000186211070248126,0.000122201014850333
2018-05-01,"금천구",0.424829532094992,0.21186926875147,0.169753115447919,0.145807665177522,0.0362567599341641,0.00873736186221491,0.00187162003291794,0.000498471667058547,0.000197507641664707,0.000178697390077592
2018-05-01,"영등포구",0.438216522869637,0.199042666351495,0.168059331048339,0.148889020210377,0.035161328448174,0.00777094906039475,0.002003309301501,0.00052003309301501,0.000159555608084151,0.00017728400898239
2018-05-01,"동작구",0.404711572707115,0.205110235406303,0.177020025045668,0.162337289323422,0.0389184407348261,0.00876023942739628,0.00234372307303455,0.000545719833182064,0.000137866063119679,0.000114888385933066
2018-05-01,"관악구",0.534130521964462,0.184981953356367,0.133151838598223,0.11158070088845,0.0273206132773939,0.00639344768015795,0.0017545347976308,0.000443453849950642,0.000138820335636723,0.000104115251727542
2018-05-01,"서초구",0.325122219927012,0.197072459776447,0.197927425463059,0.211933943859166,0.051338107369919,0.0117342605981317,0.00331657830108563,0.000946774082489844,0.000367233583511212,0.000240997039179233
2018-05-01,"강남구",0.381591604532021,0.184223240751622,0.180210060807076,0.195135433941404,0.0449328162337917,0.00995024875621891,0.00268560957243529,0.000787836843777612,0.000326451730847077,0.000156696830806597
2018-05-01,"송파구",0.328228217007921,0.20255193543566,0.202593035420714,0.206437752204454,0.0465102376326409,0.0103123598864146,0.00237259004633089,0.000683754296816619,0.000183081751606636,0.000127036317441339
2018-05-01,"강동구",0.340618877102898,0.211224466815305,0.197092538792424,0.191552372587438,0.0463651104655091,0.00990924036664189,0.0022521000833277,0.000636218273540076,0.000191428507082855,0.000157647005832939
2018-06-01,"종로구",0.485710406625484,0.187251374652094,0.147674971149277,0.131002647478107,0.035720589233589,0.00879777340302763,0.00264747810739257,0.000746724594392777,0.000285113026949969,0.000162921729685697
2018-06-01,"중구",0.479579643482673,0.205971419685387,0.152608403856542,0.12124535528965,0.0300207886595407,0.00775891702542109,0.00171874744234012,0.000589284837373754,0.000196428279124585,0.000311011441947259
2018-06-01,"용산구",0.462392642559623,0.203094474547532,0.157156548343101,0.131851524199196,0.0337461756791625,0.00843193630432379,0.00217479450035018,0.00069114232002654,0.000258026466143242,0.000202735080541118
2018-06-01,"성동구",0.394874176285879,0.213450680347324,0.183111464921204,0.160268600828505,0.036184452994855,0.00878628396208335,0.00235873394955258,0.000678136010496366,0.000184276089808795,0.000103194610292925
2018-06-01,"광진구",0.429278212456756,0.199356454672833,0.169101144493906,0.156255037385148,0.035041601051496,0.00805981623618982,0.00204595335226357,0.00057038699517651,0.000167396183367019,0.000123997172864459
2018-06-01,"동대문구",0.444117518988287,0.19938789601697,0.163787580012068,0.143583172116922,0.0370870319799449,0.00907581007358933,0.00215231685089918,0.000578512910790821,0.000136852516531162,9.33085339985195e-05
2018-06-01,"중랑구",0.39300461906617,0.222254994713117,0.18265902387445,0.154627413879459,0.0371807000946074,0.00765763258945962,0.00193666870721799,0.000506427736657577,0.000100172519338861,7.2346819522511e-05
2018-06-01,"성북구",0.374507220293954,0.20580515918927,0.187384839525217,0.175574195483567,0.0426254445729957,0.0102144662981531,0.00283348330976561,0.000669537644084501,0.000171401636885632,0.00021425204610704
2018-06-01,"강북구",0.392633409457562,0.228226026105722,0.182013730296745,0.148148924134174,0.0378386306019401,0.0083247780873962,0.00185771054634848,0.00060061318415778,0.000188564604328605,0.000167612981625427
2018-06-01,"도봉구",0.30457255015993,0.234079674323931,0.212089270136668,0.189364640883978,0.0459508578075022,0.0102718813608607,0.00262430939226519,0.000676068624600174,0.000261703983716197,0.000109043326548415
2018-06-01,"노원구",0.303888597917873,0.216413521882552,0.207266311988312,0.214249616377686,0.0463516828844723,0.0090323529141513,0.00191581442787441,0.000615633413273791,0.000147016934513144,0.00011945125929193
2018-06-01,"은평구",0.352400182758773,0.225716910590674,0.194289279625836,0.170270256992243,0.0437589352827602,0.0100271681724614,0.00255469252801564,0.000668150353481014,0.000167037588370254,0.000147386107385518
2018-06-01,"서대문구",0.406186240697041,0.208255581775277,0.176605554547105,0.157843528771102,0.0384897440551824,0.00921401343256489,0.00249047013977128,0.000617171900526411,0.000174260301325104,0.000123434380105282
2018-06-01,"마포구",0.430416656907979,0.205371571773192,0.168009462023093,0.150361852120758,0.0354357449001101,0.00754736866758789,0.00196735133615945,0.000521113895589854,0.000228353280089936,0.000140525095439961
2018-06-01,"양천구",0.270503989014606,0.204835616282897,0.218226902867778,0.23746836592258,0.0540588081754939,0.0111045541722937,0.00261016602925656,0.000749004164917099,0.000249668054972366,0.000192925315205919
2018-06-01,"강서구",0.367087620829436,0.219059869036483,0.190232304334269,0.170965855940131,0.041214530714063,0.00844246959775491,0.00214374805113814,0.000541783598378547,0.000206579357655129,0.000105238540692236
