"Month","gu","FW_t","TotalHouses","age_05","age1929","age65_","mem1","AvgMem","IncLv","nBusiness","Suv1yr","NO2","pm10","avg_temp","search","Holidays"
2019-09-01,"동대문구",514.373193,163606,0.0371835602840563,0.16973547904926,0.169040054710562,0.458613987262081,2.12,0,5051,69.2041468196144,0.0146071428571429,19.2857142857143,22.6433333333333,-0.063581799056087,1
2019-10-01,"동대문구",362.995595,164191,0.0369763774068875,0.170364015551974,0.170915729330953,0.459399019955275,2.11,0,5063,68.7,0.00561290322580645,31.3548387096774,16.3709677419355,0.732168798653691,0
2019-11-01,"동대문구",423.250392,164191,0.0369763774068875,0.170364015551974,0.170915729330953,0.460091519219036,2.11,0,5063,68.6085321374572,0.0137666666666667,42.4,7.58,0.299642694049147,0
2019-12-01,"동대문구",470.031181,164191,0.0369763774068875,0.170364015551974,0.170915729330953,0.461078865467657,2.11,0,5063,68.858475336279,0.0106774193548387,43.4516129032258,1.41612903225806,1.10811771114807,0
2020-01-01,"동대문구",408.316142,165279,0.036393995770693,0.171830041946406,0.173785807554975,0.462055622144209,2.09,0,5093,69.3,0.0347741935483871,39.4193548387097,1.6258064516129,0.097178355239956,1
2020-02-01,"동대문구",386.247742,165279,0.036393995770693,0.171830041946406,0.173785807554975,0.46408119191478,2.09,0,5093,69.7989888723067,0.0329259259259259,38.8148148148148,2.53448275862069,1.0010794431651,0
2020-03-01,"동대문구",474.452748,165279,0.036393995770693,0.171830041946406,0.173785807554975,0.464874545465546,2.09,0,5093,70.2841740574919,0.0282903225806452,39.6129032258064,7.73548387096774,1.145774573422,0
2020-04-01,"동대문구",372.340097,166451,0.035761719710758,0.173481523063256,0.175397071121232,0.466184538050702,2.08,0,5116,70.7,0.0211,39.3666666666667,11.1233333333333,2.80716557076691,0
2020-05-01,"동대문구",410.085247,166451,0.035761719710758,0.173481523063256,0.175397071121232,0.468209763176434,2.08,0,5116,70.9909111442755,0.0210645161290323,30.8387096774194,18.0064516129032,2.17374975321955,0
2020-06-01,"동대문구",562.394185,166451,0.035761719710758,0.173481523063256,0.175397071121232,0.470204444551249,2.08,0,5116,71.1013519347629,0.0204333333333333,34.0666666666667,23.8866666666667,1.0272504615253,0
2018-01-01,"동작구",498.16105,173544,0.0432860913952728,0.173042933615314,0.14578055701364,0.398048769210318,2.27,0,4293,71.8,0.0377741935483871,52.4838709677419,-3.97741935483871,-1.01123273626956,0
2018-02-01,"동작구",436.08052,173544,0.0432860913952728,0.173042933615314,0.14578055701364,0.40067742233301,2.27,0,4293,72.4104542014562,0.0367777777777778,52.9259259259259,-1.64642857142857,-1.285906237316,1
2018-03-01,"동작구",407.29045,173544,0.0432860913952728,0.173042933615314,0.14578055701364,0.402773936292813,2.27,0,4293,73.1222338554272,0.03305,41.8,8.08064516129032,-1.33998229622417,0
2018-04-01,"동작구",491.45355,174427,0.042926836681966,0.174030112364104,0.146696454806124,0.404042147909006,2.26,0,4318,73.8,0.0312380952380952,45.2857142857143,12.9866666666667,-1.13630695247946,0
2018-05-01,"동작구",430.512,174427,0.042926836681966,0.174030112364104,0.146696454806124,0.404711572707115,2.26,0,4318,74.3426422748099,0.0225238095238095,37.8571428571429,18.1677419354839,-1.40969092227493,0
2018-06-01,"동작구",470.18746,174427,0.042926836681966,0.174030112364104,0.146696454806124,0.405579411444329,2.26,0,4318,74.7859647256846,0.0281428571428571,45.5714285714286,23.1366666666667,-1.68107127060619,0
2018-07-01,"동작구",619.3501,175873,0.0419505806383102,0.175058721205118,0.148136723698083,0.406971956631136,2.25,0,4308,75.2,0.0175555555555556,28.4814814814815,27.7967741935484,-0.698227894588396,0
2018-08-01,"동작구",422.91101,175873,0.0419505806383102,0.175058721205118,0.148136723698083,0.409264122033049,2.25,0,4308,75.6300878104153,0.0162903225806452,25.0967741935484,28.7612903225806,-1.19275215129729,0
2018-09-01,"동작구",445.4766,175873,0.0419505806383102,0.175058721205118,0.148136723698083,0.41053487459701,2.25,0,4308,76.0227961307233,0.0192,21.3666666666667,21.4966666666667,-1.76723571857559,1
