"Month","gu","precipitation"
2020-05-01,"강서구",3.6258064516129
2020-05-01,"구로구",3.6258064516129
2020-05-01,"금천구",3.6258064516129
2020-05-01,"영등포구",3.6258064516129
2020-05-01,"동작구",3.6258064516129
2020-05-01,"관악구",3.6258064516129
2020-05-01,"서초구",3.6258064516129
2020-05-01,"강남구",3.6258064516129
2020-05-01,"강동구",3.6258064516129
2020-05-01,"송파구",3.6258064516129
2020-06-01,"종로구",4.65333333333333
2020-06-01,"중구",4.65333333333333
2020-06-01,"용산구",4.65333333333333
2020-06-01,"성동구",4.65333333333333
2020-06-01,"광진구",4.65333333333333
2020-06-01,"동대문구",4.65333333333333
2020-06-01,"중랑구",4.65333333333333
2020-06-01,"성북구",4.65333333333333
2020-06-01,"강북구",4.65333333333333
2020-06-01,"도봉구",4.65333333333333
2020-06-01,"노원구",4.65333333333333
2020-06-01,"은평구",4.65333333333333
2020-06-01,"서대문구",4.65333333333333
2020-06-01,"마포구",4.65333333333333
2020-06-01,"양천구",4.65333333333333
2020-06-01,"강서구",4.65333333333333
2020-06-01,"구로구",4.65333333333333
2020-06-01,"금천구",4.65333333333333
2020-06-01,"영등포구",4.65333333333333
2020-06-01,"동작구",4.65333333333333
2020-06-01,"관악구",4.65333333333333
2020-06-01,"서초구",4.65333333333333
2020-06-01,"강남구",4.65333333333333
2020-06-01,"강동구",4.65333333333333
2020-06-01,"송파구",4.65333333333333
