"Qtr","강남구","강동구","강북구","강서구","관악구","광진구","구로구","금천구","노원구","도봉구","동대문구","동작구","마포구","서대문구","서초구","성동구","성북구","송파구","양천구","영등포구","용산구","은평구","종로구","중구","중랑구"
2018-06-01,610.091255590464,265.24505077676,208.820154625614,350.744098607749,307.389325718104,275.712312472524,257.011898221423,179.070954158014,215.232025917935,135.907186821809,251.2501214813,176.906323089371,500.632586133974,199.672608432544,314.546063295021,185.460094020139,246.282235966309,396.158541121695,203.59843511129,331.487739206914,232.393540643393,244.034831355345,303.126812300052,252.616848310045,230.876387625989
2018-07-01,627,259,200,340,294,258,259,164,203,127,249,174,500,202,316,177,256,380,198,321,233,241,324,264,219
2018-08-01,616.517769490289,250.083002822142,203.304714006001,317.180925583025,287.136458910727,238.867678273974,251.74237723055,160.66683278796,194.582327049649,127.872177855911,232.40152837116,174.709709253685,486.520483930782,202.87171405233,305.744523747576,164.249757294618,244.620353683299,354.605667421119,193.610041096686,298.244793407672,220.235916641358,224.184362946619,317.842488145482,257.850285816894,212.999688610837
2018-09-01,587.778374045921,239.379551405043,210.372162688801,290.753596605877,283.659409540886,221.746538816848,237.502491499344,164.596322200802,189.019402286016,134.438039629589,211.662945825289,177.02092647353,465.34689507665,201.43265238613,290.581291492111,152.411724194639,220.655579889393,327.779773591066,188.70184105996,273.677913712282,199.975386727923,202.020984879844,295.166597848927,240.626921457608,210.300361574578
2018-10-01,557,228,209,271,278,210,220,168,184,140,201,178,444,197,281,148,197,309,181,261,181,186,273,223,206
2018-11-01,536.970727404741,217.650692177932,191.385050883051,265.327994040377,266.765708344022,206.226955339069,202.876283525049,165.23119493479,178.135462226327,139.649858109765,209.864643746841,175.542617365271,428.810671075861,189.560854910762,284.28128167587,155.17817757184,183.628245116241,305.45831645059,169.770650183188,269.529971148718,170.365398185583,184.474774119069,264.117303635192,212.99521363986,196.771676879801
2018-12-01,526.758211188813,212.421928788252,167.320824248813,269.64892237615,255.269332414646,209.96819892675,189.459617262681,159.210423705445,173.727401975038,135.636950956131,228.6536507731,170.861822868361,421.350203929796,181.781967208121,294.869511477275,168.707824016119,178.836185216859,315.203845995524,160.446052500721,291.059865203218,168.223430963433,193.251599495651,264.280870378313,208.060651044709,185.588832742365
2019-01-01,522,217,151,277,251,220,183,155,174,132,243,166,422,177,304,181,178,334,160,313,173,205,265,203,177
2019-02-01,519.56228385371,233.425339577243,152.488415795129,282.099690848059,258.726633639111,234.224500369749,185.93767385444,156.260239324733,181.061009230227,131.86172303836,242.362118863697,162.823524988935,430.384979913921,177.662644082399,305.426645845239,186.148643529132,177.829628814699,357.227733443189,172.159210022414,325.487173849306,182.858046171865,213.916540577104,260.132741758193,194.576267031073,174.543233499589
2019-03-01,521.225818235862,253.15495566417,165.344540315946,286.391454630263,272.337334874604,247.047332142817,197.473854264748,161.0434644589,192.552471295313,134.680823212552,231.500228860087,162.494745015988,443.104141056018,182.66170100361,302.977699635824,184.979201963106,180.370049613541,378.73817576017,187.662097085305,329.564106956329,194.908667196124,220.305950470885,252.932142860042,187.389733622816,177.714677826331
