"Month","gu","avg_temp"
2020-05-01,"성동구",18.0064516129032
2020-05-01,"광진구",18.0064516129032
2020-05-01,"동대문구",18.0064516129032
2020-05-01,"중랑구",18.0064516129032
2020-05-01,"성북구",18.0064516129032
2020-05-01,"강북구",18.0064516129032
2020-05-01,"도봉구",18.0064516129032
2020-05-01,"노원구",18.0064516129032
2020-05-01,"은평구",18.0064516129032
2020-05-01,"서대문구",18.0064516129032
2020-05-01,"마포구",18.0064516129032
2020-05-01,"양천구",18.0064516129032
2020-05-01,"강서구",18.0064516129032
2020-05-01,"구로구",18.0064516129032
2020-05-01,"금천구",18.0064516129032
2020-05-01,"영등포구",18.0064516129032
2020-05-01,"동작구",18.0064516129032
2020-05-01,"관악구",18.0064516129032
2020-05-01,"서초구",18.0064516129032
2020-05-01,"강남구",18.0064516129032
2020-05-01,"강동구",18.0064516129032
2020-05-01,"송파구",18.0064516129032
2020-06-01,"종로구",23.8866666666667
2020-06-01,"중구",23.8866666666667
2020-06-01,"용산구",23.8866666666667
2020-06-01,"성동구",23.8866666666667
2020-06-01,"광진구",23.8866666666667
2020-06-01,"동대문구",23.8866666666667
2020-06-01,"중랑구",23.8866666666667
2020-06-01,"성북구",23.8866666666667
2020-06-01,"강북구",23.8866666666667
2020-06-01,"도봉구",23.8866666666667
2020-06-01,"노원구",23.8866666666667
2020-06-01,"은평구",23.8866666666667
2020-06-01,"서대문구",23.8866666666667
2020-06-01,"마포구",23.8866666666667
2020-06-01,"양천구",23.8866666666667
2020-06-01,"강서구",23.8866666666667
2020-06-01,"구로구",23.8866666666667
2020-06-01,"금천구",23.8866666666667
2020-06-01,"영등포구",23.8866666666667
2020-06-01,"동작구",23.8866666666667
2020-06-01,"관악구",23.8866666666667
2020-06-01,"서초구",23.8866666666667
2020-06-01,"강남구",23.8866666666667
2020-06-01,"강동구",23.8866666666667
2020-06-01,"송파구",23.8866666666667
