"date","gu","disq_t"
2017-12-01,"광진구",5.1061
2017-12-02,"광진구",5.5422
2017-12-03,"광진구",7.01035
2017-12-04,"광진구",6.32935
2017-12-05,"광진구",4.8661
2017-12-06,"광진구",5.0935
2017-12-07,"광진구",5.12125
2017-12-08,"광진구",4.59965
2017-12-09,"광진구",4.8382
2017-12-10,"광진구",6.0991
2017-12-11,"광진구",5.70255
2017-12-12,"광진구",4.752
2017-12-13,"광진구",4.7586
2017-12-14,"광진구",4.96515
2017-12-15,"광진구",4.27805
2017-12-16,"광진구",4.36265
2017-12-17,"광진구",5.63845
2017-12-18,"광진구",5.6357
2017-12-19,"광진구",4.80175
2017-12-20,"광진구",4.7889
2017-12-21,"광진구",4.8864
2017-12-22,"광진구",4.40735
2017-12-23,"광진구",5.09915
2017-12-24,"광진구",4.68345
2017-12-25,"광진구",6.82835
2017-12-26,"광진구",5.30695
2017-12-27,"광진구",4.69745
2017-12-28,"광진구",5.0956
2017-12-29,"광진구",4.67475
2017-12-30,"광진구",5.04405
2017-12-31,"광진구",6.2464
2018-01-01,"광진구",6.2411
2018-01-02,"광진구",6.10925
2018-01-03,"광진구",5.0746
2018-01-04,"광진구",5.18645
2018-01-05,"광진구",4.8543
2018-01-06,"광진구",4.66915
2018-01-07,"광진구",6.03305
2018-01-08,"광진구",5.93195
2018-01-09,"광진구",5.02645
2018-01-10,"광진구",4.7213
2018-01-11,"광진구",4.41935
2018-01-12,"광진구",4.3433
2018-01-13,"광진구",4.7118
2018-01-14,"광진구",5.8148
2018-01-15,"광진구",6.0494
2018-01-16,"광진구",5.0165
2018-01-17,"광진구",5.18645
2018-01-18,"광진구",4.9995
2018-01-19,"광진구",4.6731
2018-01-20,"광진구",4.4861
2018-01-21,"광진구",5.85115
2018-01-22,"광진구",5.54395
2018-01-23,"광진구",4.1944
2018-01-24,"광진구",4.23345
2018-01-25,"광진구",4.5454
2018-01-26,"광진구",4.1567
2018-01-27,"광진구",4.80825
2018-01-28,"광진구",5.72065
2018-01-29,"광진구",5.4881
2018-01-30,"광진구",4.3351
2018-01-31,"광진구",4.89005
2018-02-01,"광진구",5.0956
2018-02-02,"광진구",4.7665
2018-02-03,"광진구",4.289
2018-02-04,"광진구",5.61925
2018-02-05,"광진구",5.65265
2018-02-06,"광진구",4.75605
2018-02-07,"광진구",5.17095
2018-02-08,"광진구",5.1286
2018-02-09,"광진구",4.6765
2018-02-10,"광진구",5.0072
2018-02-11,"광진구",6.0661
2018-02-12,"광진구",6.3941
2018-02-13,"광진구",5.9883
2018-02-14,"광진구",7.9661
2018-02-15,"광진구",8.2482
2018-02-16,"광진구",4.94565
2018-02-17,"광진구",4.49505
2018-02-18,"광진구",5.50365
2018-02-19,"광진구",6.7805
2018-02-20,"광진구",5.55035
2018-02-21,"광진구",5.2106
2018-02-22,"광진구",5.2631
2018-02-23,"광진구",4.7386
2018-02-24,"광진구",5.2169
2018-02-25,"광진구",5.0805
2018-02-26,"광진구",6.58615
2018-02-27,"광진구",5.34105
2018-02-28,"광진구",4.19425
2018-03-01,"광진구",6.43245
2018-03-02,"광진구",5.11605
2018-03-03,"광진구",5.3317
2018-03-04,"광진구",6.2031
2018-03-05,"광진구",6.3148
2018-03-06,"광진구",5.1663
2018-03-07,"광진구",4.9779
2018-03-08,"광진구",4.8171
2018-03-09,"광진구",4.75985
2018-03-10,"광진구",4.9651
2018-03-11,"광진구",6.58415
2018-03-12,"광진구",6.1934
2018-03-13,"광진구",5.21865
2018-03-14,"광진구",5.1393
2018-03-15,"광진구",4.63645
2018-03-16,"광진구",4.84575
2018-03-17,"광진구",4.90965
2018-03-18,"광진구",5.9499
2018-03-19,"광진구",5.75085
2018-03-20,"광진구",4.76075
2018-03-21,"광진구",4.5459
2018-03-22,"광진구",5.05325
2018-03-23,"광진구",4.71545
2018-03-24,"광진구",4.74175
2018-03-25,"광진구",6.2338
2018-03-26,"광진구",6.17475
2018-03-27,"광진구",5.19435
2018-03-28,"광진구",5.22235
2018-03-29,"광진구",5.337
2018-03-30,"광진구",4.75745
2018-03-31,"광진구",5.08695
2018-04-01,"광진구",6.37355
2018-04-02,"광진구",6.3494
2018-04-03,"광진구",5.19055
2018-04-04,"광진구",4.79955
2018-04-05,"광진구",4.13435
2018-04-06,"광진구",4.7193
2018-04-07,"광진구",4.6682
2018-04-08,"광진구",5.6762
2018-04-09,"광진구",6.6678
2018-04-10,"광진구",4.84595
2018-04-11,"광진구",5.44945
2018-04-12,"광진구",5.08605
2018-04-13,"광진구",4.89945
2018-04-14,"광진구",4.3578
2018-04-15,"광진구",6.3316
2018-04-16,"광진구",6.1525
2018-04-17,"광진구",5.07845
2018-04-18,"광진구",4.8982
2018-04-19,"광진구",4.75795
2018-04-20,"광진구",5.09345
2018-04-21,"광진구",5.0588
2018-04-22,"광진구",5.4944
2018-04-23,"광진구",5.0559
2018-04-24,"광진구",6.0327
2018-04-25,"광진구",5.4403
2018-04-26,"광진구",5.21375
2018-04-27,"광진구",4.681
2018-04-28,"광진구",4.72515
2018-04-29,"광진구",6.11725
2018-04-30,"광진구",5.8598
2018-05-01,"광진구",5.8335
2018-05-02,"광진구",4.90165
2018-05-03,"광진구",5.0634
2018-05-04,"광진구",5.1689
2018-05-05,"광진구",4.9774
2018-05-06,"광진구",4.8452
2018-05-07,"광진구",6.8919
2018-05-08,"광진구",5.4458
2018-05-09,"광진구",5.2183
2018-05-10,"광진구",4.96245
2018-05-11,"광진구",4.75245
2018-05-12,"광진구",3.72865
2018-05-13,"광진구",7.6355
2018-05-14,"광진구",6.37595
2018-05-15,"광진구",5.42975
2018-05-16,"광진구",4.79995
2018-05-17,"광진구",4.4162
2018-05-18,"광진구",5.7116
2018-05-19,"광진구",5.6151
2018-05-20,"광진구",6.3551
2018-05-21,"광진구",6.19695
2018-05-22,"광진구",5.21725
2018-05-23,"광진구",6.58845
2018-05-24,"광진구",5.5056
2018-05-25,"광진구",5.19285
2018-05-26,"광진구",5.6935
2018-05-27,"광진구",7.2155
2018-05-28,"광진구",6.7221
2018-05-29,"광진구",5.35065
2018-05-30,"광진구",5.69285
2018-05-31,"광진구",5.42075
2018-06-01,"광진구",5.43425
2018-06-02,"광진구",6.18175
2018-06-03,"광진구",7.6799
2018-06-04,"광진구",6.7542
2018-06-05,"광진구",5.57
2018-06-06,"광진구",6.95225
2018-06-07,"광진구",6.13005
2018-06-08,"광진구",5.51195
2018-06-09,"광진구",5.9315
2018-06-10,"광진구",7.58945
2018-06-11,"광진구",6.6644
2018-06-12,"광진구",5.6503
2018-06-13,"광진구",7.16265
2018-06-14,"광진구",5.88485
2018-06-15,"광진구",6.03135
2018-06-16,"광진구",6.1184
2018-06-17,"광진구",7.9562
2018-06-18,"광진구",7.19915
2018-06-19,"광진구",6.1868
2018-06-20,"광진구",6.11645
2018-06-21,"광진구",6.14435
2018-06-22,"광진구",6.07155
2018-06-23,"광진구",6.72015
2018-06-24,"광진구",8.17355
2018-06-25,"광진구",7.67055
2018-06-26,"광진구",4.2411
2018-06-27,"광진구",7.2206
2018-06-28,"광진구",5.74695
2018-06-29,"광진구",6.2017
2018-06-30,"광진구",6.83965
2018-07-01,"광진구",6.46205
2018-07-02,"광진구",7.7974
2018-07-03,"광진구",7.61315
2018-07-04,"광진구",6.694
2018-07-05,"광진구",6.5383
2018-07-06,"광진구",5.80825
2018-07-07,"광진구",6.3427
2018-07-08,"광진구",6.58115
2018-07-09,"광진구",6.3035
2018-07-10,"광진구",6.93245
2018-07-11,"광진구",6.47395
2018-07-12,"광진구",6.41235
2018-07-13,"광진구",6.09395
2018-07-14,"광진구",6.83135
2018-07-15,"광진구",8.42875
2018-07-16,"광진구",7.844
2018-07-17,"광진구",6.95865
2018-07-18,"광진구",7.11685
2018-07-19,"광진구",6.53295
2018-07-20,"광진구",6.17305
2018-07-21,"광진구",7.17345
2018-07-22,"광진구",8.117
2018-07-23,"광진구",7.7101
2018-07-24,"광진구",6.67885
2018-07-25,"광진구",6.66005
2018-07-26,"광진구",6.7062
2018-07-27,"광진구",6.61235
2018-07-28,"광진구",6.73785
2018-07-29,"광진구",7.60325
2018-07-30,"광진구",7.2747
2018-07-31,"광진구",6.61655
2018-08-01,"광진구",6.3476
2018-08-02,"광진구",6.46115
2018-08-03,"광진구",6.04535
2018-08-04,"광진구",6.176
2018-08-05,"광진구",7.05935
2018-08-06,"광진구",6.8533
2018-08-07,"광진구",6.1581
2018-08-08,"광진구",6.0904
2018-08-09,"광진구",5.9245
2018-08-10,"광진구",5.87565
2018-08-11,"광진구",5.7885
2018-08-12,"광진구",6.53125
2018-08-13,"광진구",6.58135
2018-08-14,"광진구",5.78435
2018-08-15,"광진구",6.39385
2018-08-16,"광진구",6.20015
2018-08-17,"광진구",5.44745
2018-08-18,"광진구",5.64285
2018-08-19,"광진구",6.63035
2018-08-20,"광진구",6.52825
2018-08-21,"광진구",5.54085
2018-08-22,"광진구",5.74675
2018-08-23,"광진구",5.4917
2018-08-24,"광진구",4.9194
2018-08-25,"광진구",5.83855
2018-08-26,"광진구",6.33235
2018-08-27,"광진구",5.97175
2018-08-28,"광진구",4.2836
2018-08-29,"광진구",5.383
2018-08-30,"광진구",5.99175
2018-08-31,"광진구",5.0009
2018-09-01,"광진구",5.2794
2018-09-02,"광진구",6.79475
2018-09-03,"광진구",5.42085
2018-09-04,"광진구",6.4575
2018-09-05,"광진구",5.36485
2018-09-06,"광진구",5.3086
2018-09-07,"광진구",5.3129
2018-09-08,"광진구",5.37775
2018-09-09,"광진구",7.02325
2018-09-10,"광진구",6.51975
2018-09-11,"광진구",5.6542
2018-09-12,"광진구",5.5301
2018-09-13,"광진구",5.64145
2018-09-14,"광진구",5.344
2018-09-15,"광진구",5.7483
2018-09-16,"광진구",7.05435
2018-09-17,"광진구",7.19685
2018-09-18,"광진구",6.09945
2018-09-19,"광진구",6.20905
2018-09-20,"광진구",6.04725
2018-09-21,"광진구",7.08585
2018-09-22,"광진구",8.79315
2018-09-23,"광진구",8.61015
2018-09-24,"광진구",5.94435
2018-09-25,"광진구",5.89235
2018-09-26,"광진구",7.3083
2018-09-27,"광진구",6.7808
2018-09-28,"광진구",5.5564
2018-09-29,"광진구",5.9704
2018-09-30,"광진구",7.4103
2018-10-01,"광진구",6.93935
2018-10-02,"광진구",5.54865
2018-10-03,"광진구",6.9725
2018-10-04,"광진구",6.18125
2018-10-05,"광진구",4.53825
2018-10-06,"광진구",6.6796
2018-10-07,"광진구",7.36975
2018-10-08,"광진구",6.5309
2018-10-09,"광진구",6.4486
2018-10-10,"광진구",5.8274
2018-10-11,"광진구",5.4589
2018-10-12,"광진구",5.40805
2018-10-13,"광진구",5.4176
2018-10-14,"광진구",6.99465
2018-10-15,"광진구",6.78255
2018-10-16,"광진구",5.71015
2018-10-17,"광진구",5.8714
2018-10-18,"광진구",5.50725
2018-10-19,"광진구",5.3195
2018-10-20,"광진구",4.5148
2018-10-21,"광진구",6.85365
2018-10-22,"광진구",7.00265
2018-10-23,"광진구",5.5418
2018-10-24,"광진구",6.0216
2018-10-25,"광진구",5.39625
2018-10-26,"광진구",5.2324
2018-10-27,"광진구",5.5883
2018-10-28,"광진구",7.0241
2018-10-29,"광진구",7.0324
2018-10-30,"광진구",5.82065
2018-10-31,"광진구",5.87355
2018-11-01,"광진구",5.57685
2018-11-02,"광진구",5.5137
2018-11-03,"광진구",5.99245
2018-11-04,"광진구",7.6145
2018-11-05,"광진구",7.5312
2018-11-06,"광진구",5.84675
2018-11-07,"광진구",6.01275
2018-11-08,"광진구",4.9417
2018-11-09,"광진구",7.412
2018-11-10,"광진구",6.6716
2018-11-11,"광진구",7.4869
2018-11-12,"광진구",8.0156
2018-11-13,"광진구",6.5468
2018-11-14,"광진구",6.88065
2018-11-15,"광진구",6.42155
2018-11-16,"광진구",6.47005
2018-11-17,"광진구",6.7938
2018-11-18,"광진구",8.21565
2018-11-19,"광진구",8.22405
2018-11-20,"광진구",7.04695
2018-11-21,"광진구",6.5937
2018-11-22,"광진구",6.6339
2018-11-23,"광진구",6.60605
2018-11-24,"광진구",6.7258
2018-11-25,"광진구",8.9493
2018-11-26,"광진구",8.2782
2018-11-27,"광진구",6.6032
2018-11-28,"광진구",6.581
2018-11-29,"광진구",6.42535
2018-11-30,"광진구",6.15275
2018-12-01,"광진구",7.1267
2018-12-02,"광진구",8.3261
2018-12-03,"광진구",7.5479
2018-12-04,"광진구",6.70615
2018-12-05,"광진구",6.0627
2018-12-06,"광진구",6.3195
2018-12-07,"광진구",5.00625
2018-12-08,"광진구",5.52085
2018-12-09,"광진구",7.2532
2018-12-10,"광진구",7.49995
2018-12-11,"광진구",6.2227
2018-12-12,"광진구",5.58995
2018-12-13,"광진구",5.534
2018-12-14,"광진구",5.2238
2018-12-15,"광진구",5.5198
2018-12-16,"광진구",7.1093
2018-12-17,"광진구",6.9629
2018-12-18,"광진구",5.98725
2018-12-19,"광진구",5.7059
2018-12-20,"광진구",5.64735
2018-12-21,"광진구",5.4048
2018-12-22,"광진구",5.6686
2018-12-23,"광진구",6.65595
2018-12-24,"광진구",6.54005
2018-12-25,"광진구",6.56375
2018-12-26,"광진구",6.4304
2018-12-27,"광진구",4.8682
2018-12-28,"광진구",5.0723
2018-12-29,"광진구",5.70125
2018-12-30,"광진구",6.45695
2018-12-31,"광진구",7.4188
2019-01-01,"광진구",6.57155
2019-01-02,"광진구",6.41925
2019-01-03,"광진구",6.1401
2019-01-04,"광진구",5.7623
2019-01-05,"광진구",5.62875
2019-01-06,"광진구",7.0818
2019-01-07,"광진구",7.1737
2019-01-08,"광진구",5.96115
2019-01-09,"광진구",5.8797
2019-01-10,"광진구",5.9602
2019-01-11,"광진구",5.6421
2019-01-12,"광진구",4.75365
2019-01-13,"광진구",7.0228
2019-01-14,"광진구",7.0505
2019-01-15,"광진구",5.12995
2019-01-16,"광진구",5.99645
2019-01-17,"광진구",5.7515
2019-01-18,"광진구",5.4783
2019-01-19,"광진구",5.6611
2019-01-20,"광진구",6.8852
2019-01-21,"광진구",7.0242
2019-01-22,"광진구",5.9604
2019-01-23,"광진구",5.884
2019-01-24,"광진구",5.7432
2019-01-25,"광진구",5.45085
2019-01-26,"광진구",5.62005
2019-01-27,"광진구",5.9701
2019-01-28,"광진구",6.96975
2019-01-29,"광진구",6.38355
2019-01-30,"광진구",6.28985
2019-01-31,"광진구",6.12755
2019-02-01,"광진구",6.6432
2019-02-02,"광진구",7.7214
2019-02-03,"광진구",7.9012
2019-02-04,"광진구",9.7711
2019-02-05,"광진구",5.5881
2019-02-06,"광진구",7.27185
2019-02-07,"광진구",6.40915
2019-02-08,"광진구",5.38325
2019-02-09,"광진구",5.6942
2019-02-10,"광진구",7.4618
2019-02-11,"광진구",7.31545
2019-02-12,"광진구",6.18315
2019-02-13,"광진구",5.8706
2019-02-14,"광진구",5.81055
2019-02-15,"광진구",5.3012
2019-02-16,"광진구",5.57015
2019-02-17,"광진구",7.3529
2019-02-18,"광진구",7.47725
2019-02-19,"광진구",5.63995
2019-02-20,"광진구",6.0919
2019-02-21,"광진구",5.80165
2019-02-22,"광진구",5.50075
2019-02-23,"광진구",5.97425
2019-02-24,"광진구",7.19025
2019-02-25,"광진구",7.15895
2019-02-26,"광진구",6.07055
2019-02-27,"광진구",6.01355
2019-02-28,"광진구",5.6518
2019-03-01,"광진구",5.92965
2019-03-02,"광진구",6.2764
2019-03-03,"광진구",7.79135
2019-03-04,"광진구",6.83115
2019-03-05,"광진구",5.9153
2019-03-06,"광진구",5.6017
2019-03-07,"광진구",5.6629
2019-03-08,"광진구",5.53305
2019-03-09,"광진구",5.65445
2019-03-10,"광진구",7.5108
2019-03-11,"광진구",6.5757
2019-03-12,"광진구",5.2847
2019-03-13,"광진구",5.26005
2019-03-14,"광진구",5.29145
2019-03-15,"광진구",4.3864
2019-03-16,"광진구",5.7118
2019-03-17,"광진구",7.20905
2019-03-18,"광진구",6.9528
2019-03-19,"광진구",4.62065
2019-03-20,"광진구",3.6969
2019-03-21,"광진구",4.81625
2019-03-22,"광진구",5.2056
2019-03-23,"광진구",5.36675
2019-03-24,"광진구",7.33925
2019-03-25,"광진구",6.64835
2019-03-26,"광진구",5.81965
2019-03-27,"광진구",5.55705
2019-03-28,"광진구",5.55275
2019-03-29,"광진구",5.1281
2019-03-30,"광진구",4.97445
2019-03-31,"광진구",7.03735
2019-04-01,"광진구",6.9207
2019-04-02,"광진구",5.89645
2019-04-03,"광진구",5.95935
2019-04-04,"광진구",5.8113
2019-04-05,"광진구",5.6303
2019-04-06,"광진구",5.65145
2019-04-07,"광진구",8.08645
2019-04-08,"광진구",7.39755
2019-04-09,"광진구",5.325
2019-04-10,"광진구",6.17875
2019-04-11,"광진구",6.31705
2019-04-12,"광진구",5.77065
2019-04-13,"광진구",6.067
2019-04-14,"광진구",7.42305
2019-04-15,"광진구",7.8779
2019-04-16,"광진구",6.70895
2019-04-17,"광진구",6.0193
2019-04-18,"광진구",5.85995
2019-04-19,"광진구",5.91345
2019-04-20,"광진구",6.2663
2019-04-21,"광진구",8.287
2019-04-22,"광진구",7.7607
2019-04-23,"광진구",7.1514
2019-04-24,"광진구",6.51005
2019-04-25,"광진구",5.21085
2019-04-26,"광진구",5.04585
2019-04-27,"광진구",6.44775
2019-04-28,"광진구",7.82625
2019-04-29,"광진구",7.85265
2019-04-30,"광진구",6.4261
2019-05-01,"광진구",7.40075
2019-05-02,"광진구",6.54105
2019-05-03,"광진구",6.6119
2019-05-04,"광진구",6.4971
2019-05-05,"광진구",6.6723
2019-05-06,"광진구",8.1431
2019-05-07,"광진구",7.3265
2019-05-08,"광진구",6.0217
2019-05-09,"광진구",6.5682
2019-05-10,"광진구",6.4798
2019-05-11,"광진구",6.87845
2019-05-12,"광진구",8.71975
2019-05-13,"광진구",7.84225
2019-05-14,"광진구",7.0984
2019-05-15,"광진구",6.93465
2019-05-16,"광진구",6.89915
2019-05-17,"광진구",6.72465
2019-05-18,"광진구",7.2286
2019-05-19,"광진구",8.18195
2019-05-20,"광진구",9.05115
2019-05-21,"광진구",7.25505
2019-05-22,"광진구",6.8412
2019-05-23,"광진구",6.91445
2019-05-24,"광진구",6.73565
2019-05-25,"광진구",7.7312
2019-05-26,"광진구",9.35045
2019-05-27,"광진구",7.74415
2019-05-28,"광진구",7.83745
2019-05-29,"광진구",7.1525
2019-05-30,"광진구",6.7822
2019-05-31,"광진구",6.72045
2019-06-01,"광진구",7.3388
2019-06-02,"광진구",9.37035
2019-06-03,"광진구",8.5576
2019-06-04,"광진구",8.0009
2019-06-05,"광진구",7.13675
2019-06-06,"광진구",7.2287
2019-06-07,"광진구",7.9759
2019-06-08,"광진구",8.0797
2019-06-09,"광진구",9.4558
2019-06-10,"광진구",8.52565
2019-06-11,"광진구",7.57
2019-06-12,"광진구",7.35225
2019-06-13,"광진구",7.308149
2019-06-14,"광진구",6.91935
2019-06-15,"광진구",7.82105
2019-06-16,"광진구",9.9729
2019-06-17,"광진구",9.10135
2019-06-18,"광진구",7.26595
2019-06-19,"광진구",7.83195
2019-06-20,"광진구",7.48745
2019-06-21,"광진구",7.2961
2019-06-22,"광진구",8.35625
2019-06-23,"광진구",10.20895
2019-06-24,"광진구",9.07295
2019-06-25,"광진구",8.5135
2019-06-26,"광진구",8.1932
2019-06-27,"광진구",7.97225
2019-06-28,"광진구",7.71295
2019-06-29,"광진구",8.46005
2019-06-30,"광진구",11.26115
2019-07-01,"광진구",9.42335
2019-07-02,"광진구",8.58635
2019-07-03,"광진구",8.25065
2019-07-04,"광진구",8.3708
2019-07-05,"광진구",8.1136
2019-07-06,"광진구",8.872
2019-07-07,"광진구",10.52495
2019-07-08,"광진구",9.5991
2019-07-09,"광진구",8.5082
2019-07-10,"광진구",6.98145
2019-07-11,"광진구",8.3173
2019-07-12,"광진구",8.41015
2019-07-13,"광진구",8.98725
2019-07-14,"광진구",11.20485
2019-07-15,"광진구",9.05635
2019-07-16,"광진구",8.6712
2019-07-17,"광진구",8.25905
2019-07-18,"광진구",8.21
2019-07-19,"광진구",8.4404
2019-07-20,"광진구",9.2027
2019-07-21,"광진구",10.6562
2019-07-22,"광진구",9.35835
2019-07-23,"광진구",8.98215
2019-07-24,"광진구",8.9949
2019-07-25,"광진구",8.2406
2019-07-26,"광진구",8.07175
2019-07-27,"광진구",9.68435
2019-07-28,"광진구",10.1114
2019-07-29,"광진구",9.9784
2019-07-30,"광진구",8.505
2019-07-31,"광진구",7.8125
2019-08-01,"광진구",8.85535
2019-08-02,"광진구",8.31675
2019-08-03,"광진구",8.8824
2019-08-04,"광진구",10.05315
2019-08-05,"광진구",9.742
2019-08-06,"광진구",8.94765
2019-08-07,"광진구",8.61725
2019-08-08,"광진구",8.51175
2019-08-09,"광진구",8.1385
2019-08-10,"광진구",8.9665
2019-08-11,"광진구",10.1311
2019-08-12,"광진구",9.1152
2019-08-13,"광진구",8.9517
2019-08-14,"광진구",8.0515
2019-08-15,"광진구",8.88605
2019-08-16,"광진구",8.4318
2019-08-17,"광진구",8.29895
2019-08-18,"광진구",9.9463
2019-08-19,"광진구",9.2681
2019-08-20,"광진구",8.142
2019-08-21,"광진구",7.3544
2019-08-22,"광진구",8.03265
2019-08-23,"광진구",6.5685
2019-08-24,"광진구",7.7801
2019-08-25,"광진구",9.60265
2019-08-26,"광진구",8.70995
2019-08-27,"광진구",6.58725
2019-08-28,"광진구",7.6777
2019-08-29,"광진구",6.78255
2019-08-30,"광진구",7.05565
2019-08-31,"광진구",3.34625
2019-09-01,"광진구",8.9384
2019-09-02,"광진구",8.76435
2019-09-03,"광진구",7.6132
2019-09-04,"광진구",7.0205
2019-09-05,"광진구",7.8657
2019-09-06,"광진구",8.32435
2019-09-07,"광진구",7.40185
2019-09-08,"광진구",11.86565
2019-09-09,"광진구",9.27105
2019-09-10,"광진구",7.91635
2019-09-11,"광진구",11.44445
2019-09-12,"광진구",12.114
2019-09-13,"광진구",8.87955
2019-09-14,"광진구",7.99845
2019-09-15,"광진구",9.9494
2019-09-16,"광진구",8.27455
2019-09-17,"광진구",8.0683
2019-09-18,"광진구",7.7472
2019-09-19,"광진구",7.3942
2019-09-20,"광진구",7.1382
2019-09-21,"광진구",7.8931
2019-09-22,"광진구",9.388999
2019-09-23,"광진구",9.68405
2019-09-24,"광진구",7.374
2019-09-25,"광진구",7.28355
2019-09-26,"광진구",7.30735
2019-09-27,"광진구",6.8598
2019-09-28,"광진구",7.52235
2019-09-29,"광진구",9.5089
2019-09-30,"광진구",8.6665
2019-10-01,"광진구",7.5167
2019-10-02,"광진구",6.1318
2019-10-03,"광진구",9.6844
2019-10-04,"광진구",7.69495
2019-10-05,"광진구",7.3926
2019-10-06,"광진구",9.216
2019-10-07,"광진구",7.53315
2019-10-08,"광진구",7.40445
2019-10-09,"광진구",8.12825
2019-10-10,"광진구",7.5601
2019-10-11,"광진구",6.78955
2019-10-12,"광진구",7.0415
2019-10-13,"광진구",9.01345
2019-10-14,"광진구",8.07355
2019-10-15,"광진구",7.0143
2019-10-16,"광진구",6.78895
2019-10-17,"광진구",6.9142
2019-10-18,"광진구",6.58935
2019-10-19,"광진구",6.9252
2019-10-20,"광진구",8.99515
2019-10-21,"광진구",8.4315
2019-10-22,"광진구",7.45925
2019-10-23,"광진구",5.97355
2019-10-24,"광진구",7.04355
2019-10-25,"광진구",6.5508
2019-10-26,"광진구",7.06465
2019-10-27,"광진구",9.23575
2019-10-28,"광진구",8.39655
2019-10-29,"광진구",7.33695
2019-10-30,"광진구",7.047
2019-10-31,"광진구",7.4457
2019-11-01,"광진구",7.10635
2019-11-02,"광진구",7.6979
2019-11-03,"광진구",9.73785
2019-11-04,"광진구",9.11225
2019-11-05,"광진구",7.79545
2019-11-06,"광진구",7.5106
2019-11-07,"광진구",7.41175
2019-11-08,"광진구",7.3519
2019-11-09,"광진구",6.87685
2019-11-10,"광진구",9.10295
2019-11-11,"광진구",10.4057
2019-11-12,"광진구",8.3866
2019-11-13,"광진구",7.53045
2019-11-14,"광진구",8.2915
2019-11-15,"광진구",7.52125
2019-11-16,"광진구",9.439899
2019-11-17,"광진구",9.63815
2019-11-18,"광진구",11.16075
2019-11-19,"광진구",8.58065
2019-11-20,"광진구",8.23495
2019-11-21,"광진구",8.54395
2019-11-22,"광진구",8.3359
2019-11-23,"광진구",9.27875
2019-11-24,"광진구",10.750599
2019-11-25,"광진구",10.2942
2019-11-26,"광진구",8.86155
2019-11-27,"광진구",7.936
2019-11-28,"광진구",8.52995
2019-11-29,"광진구",8.00395
2019-11-30,"광진구",8.6686
2019-12-01,"광진구",9.7974
2019-12-02,"광진구",9.7192
2019-12-03,"광진구",8.1773
2019-12-04,"광진구",7.796249
2019-12-05,"광진구",7.10195
2019-12-06,"광진구",6.93855
2019-12-07,"광진구",7.6481
2019-12-08,"광진구",9.74845
2019-12-09,"광진구",9.45395
2019-12-10,"광진구",8.0647
2019-12-11,"광진구",7.4775
2019-12-12,"광진구",7.2479
2019-12-13,"광진구",7.059
2019-12-14,"광진구",7.42845
2019-12-15,"광진구",9.57515
2019-12-16,"광진구",9.2267
2019-12-17,"광진구",7.3532
2019-12-18,"광진구",7.6836
2019-12-19,"광진구",6.99135
2019-12-20,"광진구",6.4239
2019-12-21,"광진구",7.1638
2019-12-22,"광진구",9.24125
2019-12-23,"광진구",8.3237
2019-12-24,"광진구",7.0285
2019-12-25,"광진구",8.18485
2019-12-26,"광진구",7.66075
2019-12-27,"광진구",6.59795
2019-12-28,"광진구",7.55535
2019-12-29,"광진구",8.78905
2019-12-30,"광진구",8.6192
2019-12-31,"광진구",8.16435
2020-01-01,"광진구",8.4889
2020-01-02,"광진구",8.31035
2020-01-03,"광진구",7.02745
2020-01-04,"광진구",7.57155
2020-01-05,"광진구",9.19505
2020-01-06,"광진구",8.50795
2020-01-07,"광진구",6.3995
2020-01-08,"광진구",8.65605
2020-01-09,"광진구",7.5447
2020-01-10,"광진구",6.88625
2020-01-11,"광진구",7.1001
2020-01-12,"광진구",8.727099
2020-01-13,"광진구",8.56135
2020-01-14,"광진구",7.74275
2020-01-15,"광진구",7.09975
2020-01-16,"광진구",7.1739
2020-01-17,"광진구",6.83615
2020-01-18,"광진구",7.3344
2020-01-19,"광진구",9.0687
2020-01-20,"광진구",9.21435
2020-01-21,"광진구",8.337
2020-01-22,"광진구",8.73835
2020-01-23,"광진구",10.84215
2020-01-24,"광진구",12.0343
2020-01-25,"광진구",7.17605
2020-01-26,"광진구",7.32565
2020-01-27,"광진구",9.608
2020-01-28,"광진구",9.4724
2020-01-29,"광진구",8.2585
2020-01-30,"광진구",8.15665
2020-01-31,"광진구",7.3988
2020-02-01,"광진구",8.2164
2020-02-02,"광진구",10.19065
2020-02-03,"광진구",9.3871
2020-02-04,"광진구",7.6887
2020-02-05,"광진구",6.9666
2020-02-06,"광진구",7.67085
2020-02-07,"광진구",7.534599
2020-02-08,"광진구",7.7786
2020-02-09,"광진구",8.9737
2020-02-10,"광진구",9.0517
2020-02-11,"광진구",7.82495
2020-02-12,"광진구",6.72035
2020-02-13,"광진구",8.50455
2020-02-14,"광진구",6.85875
2020-02-15,"광진구",7.5304
2020-02-16,"광진구",8.5058
2020-02-17,"광진구",8.11875
2020-02-18,"광진구",7.65325
2020-02-19,"광진구",7.7019
2020-02-20,"광진구",7.708599
2020-02-21,"광진구",6.99315
2020-02-22,"광진구",7.7971
2020-02-23,"광진구",10.286
2020-02-24,"광진구",8.433
2020-02-25,"광진구",8.03805
2020-02-26,"광진구",8.5289
2020-02-27,"광진구",8.33475
2020-02-28,"광진구",6.6417
2020-02-29,"광진구",9.4402
2020-03-01,"광진구",9.71545
2020-03-02,"광진구",9.35465
2020-03-03,"광진구",8.453549
