"Week","gu","pollutant"
2020-07-20,"금천구",0.0152857142857143
2020-07-27,"금천구",0.0157142857142857
2020-08-03,"금천구",0.0115714285714286
2020-08-10,"금천구",0.0157142857142857
2020-08-17,"금천구",0.0165714285714286
2020-08-24,"금천구",0.0145714285714286
2020-08-31,"금천구",0.0142857142857143
2020-09-07,"금천구",0.0144285714285714
2020-09-14,"금천구",0.0187142857142857
2020-09-21,"금천구",0.0137142857142857
2020-09-28,"금천구",0.0171428571428571
2020-10-05,"금천구",0.0161428571428571
2020-10-12,"금천구",0.0302857142857143
2020-10-19,"금천구",0.03
2020-10-26,"금천구",0.0308571428571429
2020-11-02,"금천구",0.0267142857142857
2020-11-09,"금천구",0.0414285714285714
2020-11-16,"금천구",0.0271428571428571
2020-11-23,"금천구",0.033
2018-01-01,"노원구",0.0355714285714286
2018-01-08,"노원구",0.0305714285714286
2018-01-15,"노원구",0.0462857142857143
2018-01-22,"노원구",0.0235714285714286
2018-01-29,"노원구",0.0298571428571429
2018-02-05,"노원구",0.0322857142857143
2018-02-12,"노원구",0.0276666666666667
2018-02-19,"노원구",0.0314285714285714
2018-02-26,"노원구",0.0457142857142857
2018-03-05,"노원구",0.0241428571428571
2018-03-12,"노원구",0.0331428571428571
2018-03-19,"노원구",0.0155
2018-04-09,"노원구",0.0245714285714286
2018-04-16,"노원구",0.036
2018-04-23,"노원구",0.0277142857142857
2018-04-30,"노원구",0.0214285714285714
2018-05-07,"노원구",0.0212857142857143
2018-05-14,"노원구",0.0272
2018-05-21,"노원구",0.023
2018-05-28,"노원구",0.0286666666666667
2018-06-04,"노원구",0.023
2018-06-18,"노원구",0.022
2018-06-25,"노원구",0.0226666666666667
2018-07-02,"노원구",0.013
2018-07-09,"노원구",0.015
2018-07-16,"노원구",0.0168571428571429
2018-07-23,"노원구",0.017
2018-07-30,"노원구",0.0117142857142857
2018-08-06,"노원구",0.0108571428571429
2018-08-13,"노원구",0.0111428571428571
2018-08-20,"노원구",0.012
2018-08-27,"노원구",0.0138571428571429
2018-09-03,"노원구",0.014
2018-09-10,"노원구",0.0167142857142857
2018-09-17,"노원구",0.019
2018-09-24,"노원구",0.0145714285714286
2018-10-01,"노원구",0.0184285714285714
2018-10-08,"노원구",0.0231428571428571
2018-10-15,"노원구",0.0295714285714286
2018-10-22,"노원구",0.0321428571428571
2018-10-29,"노원구",0.031
2018-11-05,"노원구",0.0342857142857143
2018-11-12,"노원구",0.0394
2018-11-19,"노원구",0.0334285714285714
2018-11-26,"노원구",0.0434285714285714
2018-12-03,"노원구",0.0224285714285714
2018-12-10,"노원구",0.0395714285714286
2018-12-17,"노원구",0.0475714285714286
2018-12-24,"노원구",0.0251428571428571
2018-12-31,"노원구",0.0155714285714286
2019-01-07,"노원구",0.01
2019-01-14,"노원구",0.0118571428571429
2019-01-21,"노원구",0.012
2019-01-28,"노원구",0.013
2019-02-04,"노원구",0.0185714285714286
2019-02-11,"노원구",0.0211428571428571
2019-02-18,"노원구",0.0154285714285714
2019-02-25,"노원구",0.0217142857142857
2019-03-04,"노원구",0.0246
2019-03-11,"노원구",0.018
2019-03-18,"노원구",0.0225714285714286
2019-03-25,"노원구",0.033
2019-04-01,"노원구",0.0271428571428571
2019-04-08,"노원구",0.0277142857142857
2019-04-15,"노원구",0.026
2019-04-22,"노원구",0.028
2019-04-29,"노원구",0.0322857142857143
2019-05-06,"노원구",0.0385714285714286
2019-05-13,"노원구",0.0357142857142857
2019-05-20,"노원구",0.0457142857142857
2019-05-27,"노원구",0.0385714285714286
2019-06-03,"노원구",0.0362857142857143
2019-06-10,"노원구",0.0344285714285714
2019-06-17,"노원구",0.0332857142857143
2019-06-24,"노원구",0.035
2019-07-01,"노원구",0.039
2019-07-08,"노원구",0.0307142857142857
2019-07-15,"노원구",0.0304285714285714
2019-07-22,"노원구",0.0197142857142857
2019-07-29,"노원구",0.0202857142857143
2019-08-05,"노원구",0.022
2019-08-12,"노원구",0.026
2019-08-19,"노원구",0.0335714285714286
2019-08-26,"노원구",0.0304285714285714
2019-09-02,"노원구",0.0166
2019-09-09,"노원구",0.0217142857142857
2019-09-16,"노원구",0.0237142857142857
2019-09-23,"노원구",0.0227142857142857
2019-09-30,"노원구",0.0217142857142857
2019-10-07,"노원구",0.0191428571428571
2019-10-14,"노원구",0.0165714285714286
2019-10-21,"노원구",0.0191428571428571
2019-10-28,"노원구",0.0168571428571429
2019-11-04,"노원구",0.013
2019-11-11,"노원구",0.00985714285714286
2019-11-18,"노원구",0.0124285714285714
2019-11-25,"노원구",0.012
2019-12-02,"노원구",0.0128571428571429
2019-12-09,"노원구",0.0101428571428571
2019-12-16,"노원구",0.0104285714285714
2019-12-23,"노원구",0.00985714285714286
2019-12-30,"노원구",0.0361428571428571
2020-01-06,"노원구",0.0292857142857143
2020-01-13,"노원구",0.037
2020-01-20,"노원구",0.0337142857142857
2020-01-27,"노원구",0.0245714285714286
2020-02-03,"노원구",0.0214285714285714
2020-02-10,"노원구",0.0392857142857143
2020-02-17,"노원구",0.0332
2020-02-24,"노원구",0.03
2020-03-02,"노원구",0.0291428571428571
2020-03-09,"노원구",0.0197142857142857
2020-03-16,"노원구",0.024
2020-03-23,"노원구",0.0214285714285714
2020-03-30,"노원구",0.0224285714285714
2020-04-06,"노원구",0.0231428571428571
2020-04-13,"노원구",0.0217142857142857
2020-04-20,"노원구",0.0132857142857143
2020-04-27,"노원구",0.0188571428571429
2020-05-04,"노원구",0.0164285714285714
2020-05-11,"노원구",0.019
2020-05-18,"노원구",0.017
2020-05-25,"노원구",0.0181428571428571
2020-06-01,"노원구",0.0148571428571429
2020-06-08,"노원구",0.0174285714285714
2020-06-15,"노원구",0.0164285714285714
2020-06-22,"노원구",0.016
2020-06-29,"노원구",0.0137142857142857
2020-07-06,"노원구",0.0107142857142857
2020-07-13,"노원구",0.013
2020-07-20,"노원구",0.0105714285714286
2020-07-27,"노원구",0.0145714285714286
2020-08-03,"노원구",0.0135714285714286
2020-08-10,"노원구",0.0162857142857143
2020-08-17,"노원구",0.0138571428571429
2020-08-24,"노원구",0.0147142857142857
2020-08-31,"노원구",0.0112857142857143
2020-09-07,"노원구",0.0127142857142857
2020-09-14,"노원구",0.016
2020-09-21,"노원구",0.0124285714285714
2020-09-28,"노원구",0.0144285714285714
2020-10-05,"노원구",0.0168571428571429
2020-10-12,"노원구",0.0274285714285714
2020-10-19,"노원구",0.0278571428571429
2020-10-26,"노원구",0.0347142857142857
2020-11-02,"노원구",0.0261428571428571
2020-11-09,"노원구",0.0384285714285714
2020-11-16,"노원구",0.026
2020-11-23,"노원구",0.0257142857142857
2018-01-01,"도봉구",0.0334285714285714
2018-01-08,"도봉구",0.0277142857142857
2018-01-15,"도봉구",0.0451428571428571
2018-01-22,"도봉구",0.021
2018-01-29,"도봉구",0.0257142857142857
2018-02-05,"도봉구",0.0291428571428571
2018-02-12,"도봉구",0.0231666666666667
2018-02-19,"도봉구",0.0275714285714286
2018-02-26,"도봉구",0.0432857142857143
2018-03-05,"도봉구",0.0228571428571429
2018-03-12,"도봉구",0.0312857142857143
2018-03-19,"도봉구",0.0135
2018-04-09,"도봉구",0
2018-04-16,"도봉구",0.0206666666666667
2018-04-23,"도봉구",0.0235714285714286
2018-04-30,"도봉구",0.0195714285714286
2018-05-07,"도봉구",0.0225714285714286
2018-05-14,"도봉구",0.0306
2018-05-21,"도봉구",0.023
2018-05-28,"도봉구",0.026
2018-06-04,"도봉구",0.022
2018-06-18,"도봉구",0.02
2018-06-25,"도봉구",0.0206666666666667
2018-07-02,"도봉구",0.0112
2018-07-09,"도봉구",0.0134
2018-07-16,"도봉구",0.0137142857142857
2018-07-23,"도봉구",0.013
2018-07-30,"도봉구",0.0107142857142857
2018-08-06,"도봉구",0.01
2018-08-13,"도봉구",0.0115714285714286
2018-08-20,"도봉구",0.0115714285714286
2018-08-27,"도봉구",0.0122857142857143
2018-09-03,"도봉구",0.0125714285714286
2018-09-10,"도봉구",0.0145714285714286
2018-09-17,"도봉구",0.0152857142857143
2018-09-24,"도봉구",0.0118571428571429
2018-10-01,"도봉구",0.013
2018-10-08,"도봉구",0.0195714285714286
2018-10-15,"도봉구",0.0228571428571429
2018-10-22,"도봉구",0.0265714285714286
2018-10-29,"도봉구",0.0248571428571429
2018-11-05,"도봉구",0.0302857142857143
2018-11-12,"도봉구",0.0328
2018-11-19,"도봉구",0.0285714285714286
2018-11-26,"도봉구",0.034
2018-12-03,"도봉구",0.0157142857142857
2018-12-10,"도봉구",0.0305714285714286
2018-12-17,"도봉구",0.034
2018-12-24,"도봉구",0.0178571428571429
2018-12-31,"도봉구",0.0171428571428571
2019-01-07,"도봉구",0.0144285714285714
2019-01-14,"도봉구",0.0175714285714286
2019-01-21,"도봉구",0.0178571428571429
2019-01-28,"도봉구",0.018
2019-02-04,"도봉구",0.0245714285714286
2019-02-11,"도봉구",0.0265714285714286
2019-02-18,"도봉구",0.021
2019-02-25,"도봉구",0.0292857142857143
2019-03-04,"도봉구",0.0332
2019-03-11,"도봉구",0.0225
2019-03-18,"도봉구",0.0285714285714286
2019-03-25,"도봉구",0.0417142857142857
2019-04-01,"도봉구",0.0358571428571429
2019-04-08,"도봉구",0.0358571428571429
2019-04-15,"도봉구",0.0334285714285714
2019-04-22,"도봉구",0.0357142857142857
2019-04-29,"도봉구",0.0417142857142857
2019-05-06,"도봉구",0.0497142857142857
2019-05-13,"도봉구",0.0434285714285714
2019-05-20,"도봉구",0.0555714285714286
2019-05-27,"도봉구",0.0465714285714286
2019-06-03,"도봉구",0.046
2019-06-10,"도봉구",0.041
2019-06-17,"도봉구",0.042
2019-06-24,"도봉구",0.0444285714285714
2019-07-01,"도봉구",0.0492857142857143
2019-07-08,"도봉구",0.0372857142857143
2019-07-15,"도봉구",0.0368571428571429
2019-07-22,"도봉구",0.0241428571428571
2019-07-29,"도봉구",0.0238571428571429
2019-08-05,"도봉구",0.0255714285714286
2019-08-12,"도봉구",0.0297142857142857
2019-08-19,"도봉구",0.0408571428571429
2019-08-26,"도봉구",0.0378571428571429
2019-09-02,"도봉구",0.0186
2019-09-09,"도봉구",0.0248571428571429
2019-09-16,"도봉구",0.027
2019-09-23,"도봉구",0.028
2019-09-30,"도봉구",0.0257142857142857
2019-10-07,"도봉구",0.0242857142857143
2019-10-14,"도봉구",0.0221428571428571
2019-10-21,"도봉구",0.0252857142857143
2019-10-28,"도봉구",0.0225714285714286
2019-11-04,"도봉구",0.0175714285714286
2019-11-11,"도봉구",0.0121428571428571
2019-11-18,"도봉구",0.0152857142857143
2019-11-25,"도봉구",0.0138571428571429
2019-12-02,"도봉구",0.0167142857142857
2019-12-09,"도봉구",0.0122857142857143
2019-12-16,"도봉구",0.0131428571428571
2019-12-23,"도봉구",0.0138571428571429
2019-12-30,"도봉구",0.0297142857142857
2020-01-06,"도봉구",0.0232857142857143
2020-01-13,"도봉구",0.0281428571428571
2020-01-20,"도봉구",0.0272857142857143
2020-01-27,"도봉구",0.0218571428571429
2020-02-03,"도봉구",0.0175714285714286
2020-02-10,"도봉구",0.0321428571428571
2020-02-17,"도봉구",0.0266
2020-02-24,"도봉구",0.0257142857142857
2020-03-02,"도봉구",0.023
2020-03-09,"도봉구",0.0178571428571429
2020-03-16,"도봉구",0.0217142857142857
2020-03-23,"도봉구",0.0194285714285714
2020-03-30,"도봉구",0.0202857142857143
2020-04-06,"도봉구",0.0185714285714286
2020-04-13,"도봉구",0.024
2020-04-20,"도봉구",0.0132857142857143
2020-04-27,"도봉구",0.0187142857142857
2020-05-04,"도봉구",0.0192857142857143
2020-05-11,"도봉구",0.0202857142857143
2020-05-18,"도봉구",0.019
2020-05-25,"도봉구",0.0194285714285714
2020-06-01,"도봉구",0.0167142857142857
2020-06-08,"도봉구",0.018
2020-06-15,"도봉구",0.019
2020-06-22,"도봉구",0.0172857142857143
2020-06-29,"도봉구",0.016
2020-07-06,"도봉구",0.0108571428571429
2020-07-13,"도봉구",0.00871428571428571
2020-07-20,"도봉구",0.00785714285714286
2020-07-27,"도봉구",0.00971428571428571
2020-08-03,"도봉구",0.00885714285714286
2020-08-10,"도봉구",0.01
2020-08-17,"도봉구",0.00828571428571429
2020-08-24,"도봉구",0.00985714285714286
2020-08-31,"도봉구",0.00942857142857143
2020-09-07,"도봉구",0.00857142857142857
2020-09-14,"도봉구",0.0101428571428571
2020-09-21,"도봉구",0.00814285714285714
2020-09-28,"도봉구",0.00885714285714286
2020-10-05,"도봉구",0.011
2020-10-12,"도봉구",0.0197142857142857
2020-10-19,"도봉구",0.0207142857142857
2020-10-26,"도봉구",0.0247142857142857
2020-11-02,"도봉구",0.0181428571428571
2020-11-09,"도봉구",0.0318571428571429
2020-11-16,"도봉구",0.0204285714285714
2020-11-23,"도봉구",0.0198571428571429
2018-01-01,"동대문구",0.0398571428571429
2018-01-08,"동대문구",0.035
2018-01-15,"동대문구",0.0538571428571429
2018-01-22,"동대문구",0.0268571428571429
2018-01-29,"동대문구",0.0334285714285714
2018-02-05,"동대문구",0.0355714285714286
2018-02-12,"동대문구",0.0283333333333333
2018-02-19,"동대문구",0.037
2018-02-26,"동대문구",0.05
2018-03-05,"동대문구",0.032
2018-03-12,"동대문구",0.039
2018-03-19,"동대문구",0.022
2018-04-09,"동대문구",0.0382857142857143
2018-04-16,"동대문구",0.054
2018-04-23,"동대문구",0.0375714285714286
2018-04-30,"동대문구",0.0258571428571429
2018-05-07,"동대문구",0.0301428571428571
2018-05-14,"동대문구",0.033
2018-05-21,"동대문구",0.027
2018-05-28,"동대문구",0.044
2018-06-04,"동대문구",0.0315
2018-06-18,"동대문구",0.028
2018-06-25,"동대문구",0.0346666666666667
2018-07-02,"동대문구",0.0186
2018-07-09,"동대문구",0.0222
2018-07-16,"동대문구",0.0247142857142857
2018-07-23,"동대문구",0.0218571428571429
2018-07-30,"동대문구",0.0175714285714286
2018-08-06,"동대문구",0.0177142857142857
2018-08-13,"동대문구",0.0201428571428571
2018-08-20,"동대문구",0.0198571428571429
2018-08-27,"동대문구",0.0198571428571429
2018-09-03,"동대문구",0.0201428571428571
2018-09-10,"동대문구",0.0195714285714286
2018-09-17,"동대문구",0.0268571428571429
2018-09-24,"동대문구",0.0175714285714286
2018-10-01,"동대문구",0.023
2018-10-08,"동대문구",0.0278571428571429
2018-10-15,"동대문구",0.044
2018-10-22,"동대문구",0.0454285714285714
2018-10-29,"동대문구",0.042
2018-11-05,"동대문구",0.0468571428571429
2018-11-12,"동대문구",0.055
2018-11-19,"동대문구",0.0434285714285714
2018-11-26,"동대문구",0.0447142857142857
2018-12-03,"동대문구",0.0235714285714286
2018-12-10,"동대문구",0.0402857142857143
2018-12-17,"동대문구",0.0465714285714286
2018-12-24,"동대문구",0.0232857142857143
2018-12-31,"동대문구",0.0161428571428571
2019-01-07,"동대문구",0.0107142857142857
2019-01-14,"동대문구",0.0152857142857143
2019-01-21,"동대문구",0.0164285714285714
2019-01-28,"동대문구",0.0135714285714286
2019-02-04,"동대문구",0.0205714285714286
2019-02-11,"동대문구",0.0225714285714286
2019-02-18,"동대문구",0.0151428571428571
2019-02-25,"동대문구",0.0245714285714286
2019-03-04,"동대문구",0.0336
2019-03-11,"동대문구",0.0285
2019-03-18,"동대문구",0.0227142857142857
2019-03-25,"동대문구",0.0414285714285714
2019-04-01,"동대문구",0.0348571428571429
2019-04-08,"동대문구",0.0384285714285714
2019-04-15,"동대문구",0.0365714285714286
2019-04-22,"동대문구",0.0367142857142857
2019-04-29,"동대문구",0.043
2019-05-06,"동대문구",0.0487142857142857
2019-05-13,"동대문구",0.0421428571428571
2019-05-20,"동대문구",0.0595714285714286
2019-05-27,"동대문구",0.0485714285714286
2019-06-03,"동대문구",0.041
2019-06-10,"동대문구",0.0407142857142857
2019-06-17,"동대문구",0.0404285714285714
2019-06-24,"동대문구",0.0388571428571429
2019-07-01,"동대문구",0.0452857142857143
2019-07-08,"동대문구",0.0341428571428571
2019-07-15,"동대문구",0.0304285714285714
2019-07-22,"동대문구",0.0245714285714286
2019-07-29,"동대문구",0.0232857142857143
2019-08-05,"동대문구",0.0242857142857143
2019-08-12,"동대문구",0.0295714285714286
2019-08-19,"동대문구",0.038
2019-08-26,"동대문구",0.0362857142857143
2019-09-02,"동대문구",0.0158
2019-09-09,"동대문구",0.0231428571428571
2019-09-16,"동대문구",0.0194285714285714
2019-09-23,"동대문구",0
2019-09-30,"동대문구",0
2019-10-07,"동대문구",0.00342857142857143
2019-10-14,"동대문구",0
2019-10-21,"동대문구",0.00985714285714286
2019-10-28,"동대문구",0.0201428571428571
2019-11-04,"동대문구",0.0152857142857143
2019-11-11,"동대문구",0.0105714285714286
2019-11-18,"동대문구",0.012
2019-11-25,"동대문구",0.0134285714285714
2019-12-02,"동대문구",0.0121428571428571
2019-12-09,"동대문구",0.0102857142857143
2019-12-16,"동대문구",0.00971428571428571
2019-12-23,"동대문구",0.00985714285714286
2019-12-30,"동대문구",0.0342857142857143
2020-01-06,"동대문구",0.032
2020-01-13,"동대문구",0.0371428571428571
2020-01-20,"동대문구",0.036
2020-01-27,"동대문구",0.0282857142857143
2020-02-03,"동대문구",0.0222857142857143
2020-02-10,"동대문구",0.041
2020-02-17,"동대문구",0.0358
2020-02-24,"동대문구",0.0338571428571429
2020-03-02,"동대문구",0.0312857142857143
2020-03-09,"동대문구",0.023
2020-03-16,"동대문구",0.0247142857142857
2020-03-23,"동대문구",0.0285714285714286
2020-03-30,"동대문구",0.0278571428571429
2020-04-06,"동대문구",0.0218571428571429
2020-04-13,"동대문구",0.027
2020-04-20,"동대문구",0.0127142857142857
2020-04-27,"동대문구",0.0185714285714286
2020-05-04,"동대문구",0.0204285714285714
2020-05-11,"동대문구",0.024
2020-05-18,"동대문구",0.0205714285714286
2020-05-25,"동대문구",0.0234285714285714
2020-06-01,"동대문구",0.0182857142857143
2020-06-08,"동대문구",0.0231428571428571
2020-06-15,"동대문구",0.0205714285714286
2020-06-22,"동대문구",0.0207142857142857
2020-06-29,"동대문구",0.0168571428571429
2020-07-06,"동대문구",0.0161428571428571
2020-07-13,"동대문구",0.0182857142857143
2020-07-20,"동대문구",0.0158571428571429
2020-07-27,"동대문구",0.0172857142857143
2020-08-03,"동대문구",0.0145714285714286
2020-08-10,"동대문구",0.0151428571428571
2020-08-17,"동대문구",0.0164285714285714
2020-08-24,"동대문구",0.015
2020-08-31,"동대문구",0.0155714285714286
2020-09-07,"동대문구",0.0161428571428571
2020-09-14,"동대문구",0.0172857142857143
2020-09-21,"동대문구",0.0148571428571429
2020-09-28,"동대문구",0.0144285714285714
2020-10-05,"동대문구",0.017
2020-10-12,"동대문구",0.0272857142857143
2020-10-19,"동대문구",0.0308571428571429
2020-10-26,"동대문구",0.0328571428571429
2020-11-02,"동대문구",0.0284285714285714
2020-11-09,"동대문구",0.0455714285714286
2020-11-16,"동대문구",0.0312857142857143
2020-11-23,"동대문구",0.0277142857142857
2018-01-01,"동작구",0.0411428571428571
2018-01-08,"동작구",0.0332857142857143
2018-01-15,"동작구",0.0518571428571429
2018-01-22,"동작구",0.0277142857142857
2018-01-29,"동작구",0.0322857142857143
2018-02-05,"동작구",0.0368571428571429
2018-02-12,"동작구",0.028
2018-02-19,"동작구",0.0365714285714286
2018-02-26,"동작구",0.0471428571428571
2018-03-05,"동작구",0.0295714285714286
2018-03-12,"동작구",0.0371428571428571
2018-03-19,"동작구",0.021
2018-04-09,"동작구",0.0275714285714286
2018-04-16,"동작구",0.0405
2018-04-23,"동작구",0.0275714285714286
2018-04-30,"동작구",0.0208571428571429
2018-05-07,"동작구",0.0232857142857143
2018-05-14,"동작구",0.0228
2018-05-21,"동작구",0.021
2018-05-28,"동작구",0.033
2018-06-04,"동작구",0.023
2018-06-18,"동작구",0.027
2018-06-25,"동작구",0.0256666666666667
2018-07-02,"동작구",0.0146
2018-07-09,"동작구",0.0156
2018-07-16,"동작구",0.0204285714285714
2018-07-23,"동작구",0.0191428571428571
2018-07-30,"동작구",0.0162857142857143
2018-08-06,"동작구",0.0161428571428571
2018-08-13,"동작구",0.0154285714285714
2018-08-20,"동작구",0.0152857142857143
2018-08-27,"동작구",0.0178571428571429
2018-09-03,"동작구",0.0167142857142857
2018-09-10,"동작구",0.0205714285714286
2018-09-17,"동작구",0.0234285714285714
2018-09-24,"동작구",0.0168571428571429
2018-10-01,"동작구",0.0225714285714286
2018-10-08,"동작구",0.0261428571428571
2018-10-15,"동작구",0.0338571428571429
2018-10-22,"동작구",0.0347142857142857
2018-10-29,"동작구",0.0351428571428571
2018-11-05,"동작구",0.0402857142857143
2018-11-12,"동작구",0.05
2018-11-19,"동작구",0.0365714285714286
2018-11-26,"동작구",0.0488571428571429
2018-12-03,"동작구",0.0258571428571429
2018-12-10,"동작구",0.0474285714285714
2018-12-17,"동작구",0.0518571428571429
2018-12-24,"동작구",0.0285714285714286
2018-12-31,"동작구",0.0172857142857143
2019-01-07,"동작구",0.0101428571428571
2019-01-14,"동작구",0.0145714285714286
2019-01-21,"동작구",0.017
2019-01-28,"동작구",0.0148571428571429
2019-02-04,"동작구",0.0207142857142857
2019-02-11,"동작구",0.0218571428571429
2019-02-18,"동작구",0.0161428571428571
2019-02-25,"동작구",0.0248571428571429
2019-03-04,"동작구",0.0304
2019-03-11,"동작구",0.0315
2019-03-18,"동작구",0.0284285714285714
2019-03-25,"동작구",0.0412857142857143
2019-04-01,"동작구",0.0328571428571429
2019-04-08,"동작구",0.035
2019-04-15,"동작구",0.033
2019-04-22,"동작구",0.0294285714285714
2019-04-29,"동작구",0.0394285714285714
2019-05-06,"동작구",0.043
2019-05-13,"동작구",0.035
2019-05-20,"동작구",0.0495714285714286
2019-05-27,"동작구",0.0425714285714286
2019-06-03,"동작구",0.0377142857142857
2019-06-10,"동작구",0.0344285714285714
2019-06-17,"동작구",0.0361428571428571
2019-06-24,"동작구",0.0355714285714286
2019-07-01,"동작구",0.0394285714285714
2019-07-08,"동작구",0.0285714285714286
2019-07-15,"동작구",0.0271428571428571
2019-07-22,"동작구",0.0247142857142857
2019-07-29,"동작구",0.0238571428571429
2019-08-05,"동작구",0.0261428571428571
2019-08-12,"동작구",0.0278571428571429
2019-08-19,"동작구",0.0355714285714286
2019-08-26,"동작구",0.0328571428571429
2019-09-02,"동작구",0.0148
2019-09-09,"동작구",0.0212857142857143
2019-09-16,"동작구",0.0224285714285714
2019-09-23,"동작구",0.0171428571428571
2019-09-30,"동작구",0.0214285714285714
2019-10-07,"동작구",0.019
2019-10-14,"동작구",0.0175714285714286
2019-10-21,"동작구",0.0174285714285714
2019-10-28,"동작구",0.0181428571428571
2019-11-04,"동작구",0.0142857142857143
2019-11-11,"동작구",0.0117142857142857
2019-11-18,"동작구",0.0114285714285714
2019-11-25,"동작구",0.00814285714285714
2019-12-02,"동작구",0.0104285714285714
2019-12-09,"동작구",0.011
2019-12-16,"동작구",0.009
2019-12-23,"동작구",0.00885714285714286
2019-12-30,"동작구",0.0368571428571429
2020-01-06,"동작구",0.036
2020-01-13,"동작구",0.0402857142857143
2020-01-20,"동작구",0.0421428571428571
2020-01-27,"동작구",0.0281428571428571
2020-02-03,"동작구",0.0251428571428571
2020-02-10,"동작구",0.0425714285714286
2020-02-17,"동작구",0.042
2020-02-24,"동작구",0.0334285714285714
2020-03-02,"동작구",0.0334285714285714
2020-03-09,"동작구",0.0234285714285714
2020-03-16,"동작구",0.021
2020-03-23,"동작구",0.027
2020-03-30,"동작구",0.0267142857142857
2020-04-06,"동작구",0.0218571428571429
2020-04-13,"동작구",0.0241428571428571
2020-04-20,"동작구",0.0124285714285714
2020-04-27,"동작구",0.0152857142857143
2020-05-04,"동작구",0.0188571428571429
2020-05-11,"동작구",0.0198571428571429
2020-05-18,"동작구",0.0177142857142857
2020-05-25,"동작구",0.0208571428571429
2020-06-01,"동작구",0.0157142857142857
2020-06-08,"동작구",0.0204285714285714
2020-06-15,"동작구",0.0164285714285714
2020-06-22,"동작구",0.018
2020-06-29,"동작구",0.0151428571428571
2020-07-06,"동작구",0.0154285714285714
2020-07-13,"동작구",0.0164285714285714
2020-07-20,"동작구",0.015
2020-07-27,"동작구",0.0162857142857143
2020-08-03,"동작구",0.0117142857142857
2020-08-10,"동작구",0.0135714285714286
2020-08-17,"동작구",0.0171428571428571
2020-08-24,"동작구",0.0144285714285714
2020-08-31,"동작구",0.0162857142857143
2020-09-07,"동작구",0.0151428571428571
2020-09-14,"동작구",0.0167142857142857
2020-09-21,"동작구",0.0147142857142857
2020-09-28,"동작구",0.0162857142857143
2020-10-05,"동작구",0.0177142857142857
2020-10-12,"동작구",0.0301428571428571
2020-10-19,"동작구",0.0321428571428571
2020-10-26,"동작구",0.0325714285714286
2020-11-02,"동작구",0.0272857142857143
2020-11-09,"동작구",0.045
2020-11-16,"동작구",0.0282857142857143
2020-11-23,"동작구",0.0294285714285714
2018-01-01,"마포구",0.0374285714285714
2018-01-08,"마포구",0.0322857142857143
2018-01-15,"마포구",0.0492857142857143
2018-01-22,"마포구",0.0235714285714286
2018-01-29,"마포구",0.032
2018-02-05,"마포구",0.0337142857142857
2018-02-12,"마포구",0.0265
2018-02-19,"마포구",0.0337142857142857
2018-02-26,"마포구",0.0424285714285714
2018-03-05,"마포구",0.0267142857142857
2018-03-12,"마포구",0.0315714285714286
2018-03-19,"마포구",0.015
2018-04-09,"마포구",0.0251428571428571
2018-04-16,"마포구",0.0378333333333333
2018-04-23,"마포구",0.0262857142857143
2018-04-30,"마포구",0.0185714285714286
2018-05-07,"마포구",0.022
2018-05-14,"마포구",0.0228
2018-05-21,"마포구",0.018
2018-05-28,"마포구",0.03
2018-06-04,"마포구",0.0265
2018-06-18,"마포구",0.025
2018-06-25,"마포구",0.0226666666666667
2018-07-02,"마포구",0.0126
2018-07-09,"마포구",0.0178
2018-07-16,"마포구",0.0204285714285714
2018-07-23,"마포구",0.00857142857142857
2018-07-30,"마포구",0.00571428571428571
2018-08-06,"마포구",0.0104285714285714
2018-08-13,"마포구",0.0104285714285714
2018-08-20,"마포구",0.0137142857142857
2018-08-27,"마포구",0.016
2018-09-03,"마포구",0.0161428571428571
2018-09-10,"마포구",0.0147142857142857
2018-09-17,"마포구",0.0215714285714286
2018-09-24,"마포구",0.0122857142857143
2018-10-01,"마포구",0.0168571428571429
2018-10-08,"마포구",0.0261428571428571
2018-10-15,"마포구",0.0311428571428571
2018-10-22,"마포구",0.0354285714285714
2018-10-29,"마포구",0.0328571428571429
2018-11-05,"마포구",0.0357142857142857
2018-11-12,"마포구",0.0278
2018-11-19,"마포구",0.0328571428571429
2018-11-26,"마포구",0.0387142857142857
2018-12-03,"마포구",0.0197142857142857
2018-12-10,"마포구",0.0307142857142857
2018-12-17,"마포구",0.0381428571428571
2018-12-24,"마포구",0.02
2018-12-31,"마포구",0.0122857142857143
2019-01-07,"마포구",0.00857142857142857
2019-01-14,"마포구",0.0112857142857143
2019-01-21,"마포구",0.0131428571428571
2019-01-28,"마포구",0.0121428571428571
2019-02-04,"마포구",0.0201428571428571
2019-02-11,"마포구",0.022
2019-02-18,"마포구",0.016
2019-02-25,"마포구",0.0238571428571429
2019-03-04,"마포구",0.0238
2019-03-11,"마포구",0.0245
2019-03-18,"마포구",0.0235714285714286
2019-03-25,"마포구",0.0351428571428571
2019-04-01,"마포구",0.0268571428571429
2019-04-08,"마포구",0.0292857142857143
2019-04-15,"마포구",0.0262857142857143
2019-04-22,"마포구",0.026
2019-04-29,"마포구",0.0342857142857143
2019-05-06,"마포구",0.0395714285714286
2019-05-13,"마포구",0.0357142857142857
2019-05-20,"마포구",0.0558571428571429
2019-05-27,"마포구",0.0471428571428571
2019-06-03,"마포구",0.0411428571428571
2019-06-10,"마포구",0.0377142857142857
