"Month","gu","type","FW"
2019-06-01,"동작구","pred",6.26028953881847
2019-07-01,"동작구","FW_t",6.50074913408649
2019-07-01,"동작구","pred",6.27961626515043
2019-08-01,"동작구","FW_t",6.17923393540027
2019-08-01,"동작구","pred",6.28694769479913
2019-09-01,"동작구","FW_t",6.40220198204264
2019-09-01,"동작구","pred",6.27359039745881
2019-10-01,"동작구","FW_t",6.06571116447144
2019-10-01,"동작구","pred",6.25695664118319
2019-11-01,"동작구","FW_t",6.22027550827285
2019-11-01,"동작구","pred",6.22892847186762
2019-12-01,"동작구","FW_t",6.36084490658211
2019-12-01,"동작구","pred",6.21010624940163
2020-01-01,"동작구","FW_t",6.18943766214226
2020-01-01,"동작구","pred",6.22659708739439
2020-02-01,"동작구","FW_t",6.1505337873891
2020-02-01,"동작구","pred",6.23208501183461
2020-03-01,"동작구","FW_t",6.36980251565173
2020-03-01,"동작구","pred",6.25307259576357
2020-04-01,"동작구","FW_t",6.12326400329607
2020-04-01,"동작구","pred",6.28355112574876
2020-05-01,"동작구","FW_t",6.22823482739099
2020-05-01,"동작구","pred",6.31032491456837
2020-06-01,"동작구","FW_t",6.55407335149766
2020-06-01,"동작구","pred",6.33349872551452
2018-01-01,"마포구","FW_t",7.03162831068862
2018-01-01,"마포구","pred",6.87247037625769
2018-02-01,"마포구","FW_t",6.85029139613834
2018-02-01,"마포구","pred",6.87439771640969
2018-03-01,"마포구","FW_t",6.854805845532
2018-03-01,"마포구","pred",6.90529200898833
2018-04-01,"마포구","FW_t",7.03510133177154
2018-04-01,"마포구","pred",6.91990626815557
2018-05-01,"마포구","FW_t",6.86415865749211
2018-05-01,"마포구","pred",6.93493829782963
2018-06-01,"마포구","FW_t",6.94245358916144
2018-06-01,"마포구","pred",6.94849044237041
2018-07-01,"마포구","FW_t",7.20272824565291
2018-07-01,"마포구","pred",6.95819971047276
2018-08-01,"마포구","FW_t",6.86578330056713
2018-08-01,"마포구","pred",6.95671813907263
2018-09-01,"마포구","FW_t",6.83569069461194
2018-09-01,"마포구","pred",6.92663358773958
2018-10-01,"마포구","FW_t",7.00385737150443
2018-10-01,"마포구","pred",6.89929428367927
2018-11-01,"마포구","FW_t",6.8781432372934
2018-11-01,"마포구","pred",6.87709310664089
2018-12-01,"마포구","FW_t",6.99856169569032
2018-12-01,"마포구","pred",6.84243005991875
2019-01-01,"마포구","FW_t",6.70412289092396
2019-01-01,"마포구","pred",6.83688412883727
2019-02-01,"마포구","FW_t",6.74702792013342
2019-02-01,"마포구","pred",6.83790455972303
2019-03-01,"마포구","FW_t",6.63274358387559
2019-03-01,"마포구","pred",6.85511864278167
2019-04-01,"마포구","FW_t",6.89401526584552
2019-04-01,"마포구","pred",6.86900464521681
2019-05-01,"마포구","FW_t",6.76209763103977
2019-05-01,"마포구","pred",6.88971444914156
2019-06-01,"마포구","FW_t",6.81422374644652
2019-06-01,"마포구","pred",6.89736806506588
2019-07-01,"마포구","FW_t",7.0854357324984
2019-07-01,"마포구","pred",6.90378144196882
2019-08-01,"마포구","FW_t",6.79384541042086
2019-08-01,"마포구","pred",6.90443475558634
2019-09-01,"마포구","FW_t",7.022171986464
2019-09-01,"마포구","pred",6.88531378287868
2019-10-01,"마포구","FW_t",6.72353802849577
2019-10-01,"마포구","pred",6.86436388086752
2019-11-01,"마포구","FW_t",6.80416519851197
2019-11-01,"마포구","pred",6.82920798483864
2019-12-01,"마포구","FW_t",6.98204985529565
2019-12-01,"마포구","pred",6.80427245163492
2020-01-01,"마포구","FW_t",6.77087305343946
2020-01-01,"마포구","pred",6.80324399485467
2020-02-01,"마포구","FW_t",6.72296434297944
2020-02-01,"마포구","pred",6.80327877341435
2020-03-01,"마포구","FW_t",6.90790575366025
2020-03-01,"마포구","pred",6.81778122032777
2020-04-01,"마포구","FW_t",6.68146254544475
2020-04-01,"마포구","pred",6.83320353913558
2020-05-01,"마포구","FW_t",6.76638639501766
2020-05-01,"마포구","pred",6.85058013905693
2020-06-01,"마포구","FW_t",7.07441357825568
2020-06-01,"마포구","pred",6.86463612938872
2018-01-01,"서대문구","FW_t",6.2443621243248
2018-01-01,"서대문구","pred",6.09718968506372
2018-02-01,"서대문구","FW_t",6.09690888425269
2018-02-01,"서대문구","pred",6.10631198840186
2018-03-01,"서대문구","FW_t",6.01938098198481
2018-03-01,"서대문구","pred",6.14202426946431
2018-04-01,"서대문구","FW_t",6.22834363258347
2018-04-01,"서대문구","pred",6.15991367960328
2018-05-01,"서대문구","FW_t",6.09878144779601
2018-05-01,"서대문구","pred",6.17982762582511
2018-06-01,"서대문구","FW_t",6.19453956577632
2018-06-01,"서대문구","pred",6.19950524071254
2018-07-01,"서대문구","FW_t",6.46803073620029
2018-07-01,"서대문구","pred",6.2174299703711
2018-08-01,"서대문구","FW_t",6.08114184653311
2018-08-01,"서대문구","pred",6.22189343775805
2018-09-01,"서대문구","FW_t",6.11359699921332
2018-09-01,"서대문구","pred",6.19726911909954
2018-10-01,"서대문구","FW_t",6.2530027397028
2018-10-01,"서대문구","pred",6.17197416646062
2018-11-01,"서대문구","FW_t",6.17995712807144
2018-11-01,"서대문구","pred",6.15550889799464
2018-12-01,"서대문구","FW_t",6.27701719769947
2018-12-01,"서대문구","pred",6.12678242775428
2019-01-01,"서대문구","FW_t",6.03573211880367
2019-01-01,"서대문구","pred",6.13533429562452
2019-02-01,"서대문구","FW_t",6.07364251195803
2019-02-01,"서대문구","pred",6.14282700160228
2019-03-01,"서대문구","FW_t",5.96523978950766
2019-03-01,"서대문구","pred",6.16585412722485
2019-04-01,"서대문구","FW_t",6.21643283258173
2019-04-01,"서대문구","pred",6.18680699928142
2019-05-01,"서대문구","FW_t",6.11046728307188
2019-05-01,"서대문구","pred",6.21405347378249
2019-06-01,"서대문구","FW_t",6.19336791433621
2019-06-01,"서대문구","pred",6.22710095860685
2019-07-01,"서대문구","FW_t",6.46025869522621
2019-07-01,"서대문구","pred",6.23926266021544
2019-08-01,"서대문구","FW_t",6.15783095306665
2019-08-01,"서대문구","pred",6.24596421616299
2019-09-01,"서대문구","FW_t",6.37604380644737
2019-09-01,"서대문구","pred",6.23134279886155
2019-10-01,"서대문구","FW_t",6.02316619744082
2019-10-01,"서대문구","pred",6.21084422147636
2019-11-01,"서대문구","FW_t",6.15872925381954
2019-11-01,"서대문구","pred",6.18129292640217
2019-12-01,"서대문구","FW_t",6.29256540238292
2019-12-01,"서대문구","pred",6.16157050673021
2020-01-01,"서대문구","FW_t",6.12865503394953
2020-01-01,"서대문구","pred",6.17976398451567
2020-02-01,"서대문구","FW_t",6.10544536348129
2020-02-01,"서대문구","pred",6.18467591182631
2020-03-01,"서대문구","FW_t",6.31666131097748
2020-03-01,"서대문구","pred",6.20453545341291
2020-04-01,"서대문구","FW_t",6.08304893111072
2020-04-01,"서대문구","pred",6.22552706630073
2020-05-01,"서대문구","FW_t",6.17765527566031
2020-05-01,"서대문구","pred",6.25068223555606
2020-06-01,"서대문구","FW_t",6.52271128333935
2020-06-01,"서대문구","pred",6.27120989868986
2018-01-01,"서초구","FW_t",5.99159303885256
2018-01-01,"서초구","pred",5.88715563109057
2018-02-01,"서초구","FW_t",5.84258163486474
2018-02-01,"서초구","pred",5.89896767700036
2018-03-01,"서초구","FW_t",5.81803751647677
2018-03-01,"서초구","pred",5.93693094425922
2018-04-01,"서초구","FW_t",6.05137020464918
2018-04-01,"서초구","pred",5.97675559788574
2018-05-01,"서초구","FW_t",5.94333689467917
2018-05-01,"서초구","pred",5.99833994773204
2018-06-01,"서초구","FW_t",6.04388217169938
2018-06-01,"서초구","pred",6.01925405056677
2018-07-01,"서초구","FW_t",6.31762689038404
2018-07-01,"서초구","pred",6.04422910058957
2018-08-01,"서초구","FW_t",5.95443158907232
2018-08-01,"서초구","pred",6.05189152713613
2018-09-01,"서초구","FW_t",5.95047300696568
2018-09-01,"서초구","pred",6.03005554860347
2018-10-01,"서초구","FW_t",6.11141128471656
2018-10-01,"서초구","pred",6.00484331823591
2018-11-01,"서초구","FW_t",6.0076588339315
2018-11-01,"서초구","pred",5.98995759726697
2018-12-01,"서초구","FW_t",6.14051980299796
2018-12-01,"서초구","pred",5.96360750354869
2019-01-01,"서초구","FW_t",5.90313102374063
2019-01-01,"서초구","pred",5.97327027704374
2019-02-01,"서초구","FW_t",5.8936622019377
2019-02-01,"서초구","pred",5.98403699189535
2019-03-01,"서초구","FW_t",5.82640253377072
2019-03-01,"서초구","pred",6.0088519740933
2019-04-01,"서초구","FW_t",6.07824217344672
2019-04-01,"서초구","pred",6.03872560536941
2019-05-01,"서초구","FW_t",5.97012943866217
2019-05-01,"서초구","pred",6.06805654576107
2019-06-01,"서초구","FW_t",6.0510975009136
2019-06-01,"서초구","pred",6.0821251700065
2019-07-01,"서초구","FW_t",6.3174491228258
2019-07-01,"서초구","pred",6.11144247056302
2019-08-01,"서초구","FW_t",6.00845402512916
2019-08-01,"서초구","pred",6.12022099761371
2019-09-01,"서초구","FW_t",6.21490124944923
2019-09-01,"서초구","pred",6.10746715254801
2019-10-01,"서초구","FW_t",5.88551788747911
2019-10-01,"서초구","pred",6.09889555699356
2019-11-01,"서초구","FW_t",5.99624410430522
2019-11-01,"서초구","pred",6.07087047433151
2019-12-01,"서초구","FW_t",6.16652613901655
2019-12-01,"서초구","pred",6.05246150845041
2020-01-01,"서초구","FW_t",6.00251456269016
2020-01-01,"서초구","pred",6.07969666089206
2020-02-01,"서초구","FW_t",6.01481845183358
2020-02-01,"서초구","pred",6.08653063079115
2020-03-01,"서초구","FW_t",6.24949600968528
2020-03-01,"서초구","pred",6.10832755287911
2020-04-01,"서초구","FW_t",6.00636782205581
2020-04-01,"서초구","pred",6.14246620750722
2020-05-01,"서초구","FW_t",6.10335267745661
2020-05-01,"서초구","pred",6.17073571715148
2020-06-01,"서초구","FW_t",6.42370131809106
2020-06-01,"서초구","pred",6.19553722602273
2018-01-01,"성동구","FW_t",5.94114709222362
2018-01-01,"성동구","pred",5.76565405280385
2018-02-01,"성동구","FW_t",5.78251540186475
2018-02-01,"성동구","pred",5.78959845825943
2018-03-01,"성동구","FW_t",5.71638555448454
2018-03-01,"성동구","pred",5.83990526150449
2018-04-01,"성동구","FW_t",5.92639161653245
2018-04-01,"성동구","pred",5.87324815582023
2018-05-01,"성동구","FW_t",5.80757355940136
2018-05-01,"성동구","pred",5.90800362702677
2018-06-01,"성동구","FW_t",5.91430916708928
2018-06-01,"성동구","pred",5.94278667492153
2018-07-01,"성동구","FW_t",6.18046810452832
2018-07-01,"성동구","pred",5.97563861624072
2018-08-01,"성동구","FW_t",5.81534084387798
2018-08-01,"성동구","pred",5.99540311536287
2018-09-01,"성동구","FW_t",5.82791067047242
2018-09-01,"성동구","pred",5.98594134486892
2018-10-01,"성동구","FW_t",6.01645199184084
2018-10-01,"성동구","pred",5.96068274274558
2018-11-01,"성동구","FW_t",6.02460479239682
2018-11-01,"성동구","pred",5.9584573472827
2018-12-01,"성동구","FW_t",6.16008644057792
2018-12-01,"성동구","pred",5.94495319621735
2019-01-01,"성동구","FW_t",5.90031877162275
2019-01-01,"성동구","pred",5.94043106815275
2019-02-01,"성동구","FW_t",5.9409504227728
2019-02-01,"성동구","pred",5.96217722489251
2019-03-01,"성동구","FW_t",5.81943643061525
2019-03-01,"성동구","pred",5.9994263560226
2019-04-01,"성동구","FW_t",6.07782640070295
2019-04-01,"성동구","pred",6.02057530569319
2019-05-01,"성동구","FW_t",5.96491803585896
2019-05-01,"성동구","pred",6.06304555219855
2019-06-01,"성동구","FW_t",6.04468168347424
2019-06-01,"성동구","pred",6.09070880507904
2019-07-01,"성동구","FW_t",6.31170567987204
2019-07-01,"성동구","pred",6.10631327788697
2019-08-01,"성동구","FW_t",6.01420513378361
2019-08-01,"성동구","pred",6.12741140374023
2019-09-01,"성동구","FW_t",6.24088959441
2019-09-01,"성동구","pred",6.12820529266996
2019-10-01,"성동구","FW_t",5.90969793770268
2019-10-01,"성동구","pred",6.1084188724789
2019-11-01,"성동구","FW_t",6.03218017597161
2019-11-01,"성동구","pred",6.09412016411239
2019-12-01,"성동구","FW_t",6.22625480150323
2019-12-01,"성동구","pred",6.08935213455123
2020-01-01,"성동구","FW_t",6.08593902326381
2020-01-01,"성동구","pred",6.08234192127878
2020-02-01,"성동구","FW_t",6.06532336929786
2020-02-01,"성동구","pred",6.1014778748444
2020-03-01,"성동구","FW_t",6.2665318221474
2020-03-01,"성동구","pred",6.13674518862719
2020-04-01,"성동구","FW_t",6.02426868434465
2020-04-01,"성동구","pred",6.15206840236022
2020-05-01,"성동구","FW_t",6.11571561542481
2020-05-01,"성동구","pred",6.19199157126805
2020-06-01,"성동구","FW_t",6.4192010463311
2020-06-01,"성동구","pred",6.22784733769682
2018-01-01,"성북구","FW_t",5.35059643739828
2018-01-01,"성북구","pred",5.10255126155455
2018-02-01,"성북구","FW_t",5.23003424313033
2018-02-01,"성북구","pred",5.12972349352131
2018-03-01,"성북구","FW_t",5.19403876540957
2018-03-01,"성북구","pred",5.18154788678819
2018-04-01,"성북구","FW_t",5.35173916905411
2018-04-01,"성북구","pred",5.21752349930001
2018-05-01,"성북구","FW_t",5.22312361283911
2018-05-01,"성북구","pred",5.25222285583411
2018-06-01,"성북구","FW_t",5.31863848685446
2018-06-01,"성북구","pred",5.2863840726663
2018-07-01,"성북구","FW_t",5.59209979394007
2018-07-01,"성북구","pred",5.32826194427294
2018-08-01,"성북구","FW_t",5.1973712597012
2018-08-01,"성북구","pred",5.34995114017761
2018-09-01,"성북구","FW_t",5.24901838745424
2018-09-01,"성북구","pred",5.34243280262556
2018-10-01,"성북구","FW_t",5.39508744381965
2018-10-01,"성북구","pred",5.33557757404108
2018-11-01,"성북구","FW_t",5.33105122006284
2018-11-01,"성북구","pred",5.3341885120543
2018-12-01,"성북구","FW_t",5.4117659107431
2018-12-01,"성북구","pred",5.3215110315327
2019-01-01,"성북구","FW_t",5.17512010664573
2019-01-01,"성북구","pred",5.3568277652244
2019-02-01,"성북구","FW_t",5.21338635682031
2019-02-01,"성북구","pred",5.38274286897524
2019-03-01,"성북구","FW_t",5.09706571069441
2019-03-01,"성북구","pred",5.42132355137333
2019-04-01,"성북구","FW_t",5.33053397834278
2019-04-01,"성북구","pred",5.47009548428794
2019-05-01,"성북구","FW_t",5.21296886802751
2019-05-01,"성북구","pred",5.51292943758467
2019-06-01,"성북구","FW_t",5.28877909148822
2019-06-01,"성북구","pred",5.54050616147595
2019-07-01,"성북구","FW_t",5.81831094885715
2019-07-01,"성북구","pred",5.58004801988826
2019-08-01,"성북구","FW_t",5.55371298708943
2019-08-01,"성북구","pred",5.60273459195773
2019-09-01,"성북구","FW_t",5.79987315585066
2019-09-01,"성북구","pred",5.60420878203339
2019-10-01,"성북구","FW_t",5.43906013210666
2019-10-01,"성북구","pred",5.60633393150609
2019-11-01,"성북구","FW_t",5.59062825199637
2019-11-01,"성북구","pred",5.59225761476296
2019-12-01,"성북구","FW_t",5.69599234691662
2019-12-01,"성북구","pred",5.58789630181076
2020-01-01,"성북구","FW_t",5.54494706638207
2020-01-01,"성북구","pred",5.62045295940141
2020-02-01,"성북구","FW_t",5.59309176389941
2020-02-01,"성북구","pred",5.6427355396097
2020-03-01,"성북구","FW_t",5.89067768411483
2020-03-01,"성북구","pred",5.6788600840328
2020-04-01,"성북구","FW_t",5.67495824258525
2020-04-01,"성북구","pred",5.72196284521841
2020-05-01,"성북구","FW_t",5.7743974839881
2020-05-01,"성북구","pred",5.76514211898565
2020-06-01,"성북구","FW_t",6.08539606790766
2020-06-01,"성북구","pred",5.80429046640328
2018-01-01,"송파구","FW_t",7.47490544067684
2018-01-01,"송파구","pred",7.32379137837026
2018-02-01,"송파구","FW_t",7.31415684847344
2018-02-01,"송파구","pred",7.32804495602585
2018-03-01,"송파구","FW_t",7.25767783175343
2018-03-01,"송파구","pred",7.35833611138816
2018-04-01,"송파구","FW_t",7.45245567486524
2018-04-01,"송파구","pred",7.39549687930311
2018-05-01,"송파구","FW_t",7.3259046999786
2018-05-01,"송파구","pred",7.41013092987008
2018-06-01,"송파구","FW_t",7.4212456890492
2018-06-01,"송파구","pred",7.42408542167384
2018-07-01,"송파구","FW_t",7.6973958481696
2018-07-01,"송파구","pred",7.44865509494264
2018-08-01,"송파구","FW_t",7.3198769164921
2018-08-01,"송파구","pred",7.44827356425466
2018-09-01,"송파구","FW_t",7.3324402622665
2018-09-01,"송파구","pred",7.4189044383681
2018-10-01,"송파구","FW_t",7.48906251934394
2018-10-01,"송파구","pred",7.40859706259167
2018-11-01,"송파구","FW_t",7.43263483142374
2018-11-01,"송파구","pred",7.38624912624011
2018-12-01,"송파구","FW_t",7.52495553547537
2018-12-01,"송파구","pred",7.35281634816964
2019-01-01,"송파구","FW_t",7.28025235816732
2019-01-01,"송파구","pred",7.39379893798774
2019-02-01,"송파구","FW_t",7.30733858985177
2019-02-01,"송파구","pred",7.3971235600421
2019-03-01,"송파구","FW_t",7.22800154799877
2019-03-01,"송파구","pred",7.41516910734246
2019-04-01,"송파구","FW_t",7.48223696275639
2019-04-01,"송파구","pred",7.44792270839054
2019-05-01,"송파구","FW_t",7.36827700106594
2019-05-01,"송파구","pred",7.46998651429973
2019-06-01,"송파구","FW_t",7.44333434158611
2019-06-01,"송파구","pred",7.47730280188059
2019-07-01,"송파구","FW_t",7.71787712366533
2019-07-01,"송파구","pred",7.49873390135
2019-08-01,"송파구","FW_t",7.40440227356956
2019-08-01,"송파구","pred",7.49977077801943
2019-09-01,"송파구","FW_t",7.61703067188728
2019-09-01,"송파구","pred",7.48035343077433
2019-10-01,"송파구","FW_t",7.28909515317687
2019-10-01,"송파구","pred",7.47919853317788
2019-11-01,"송파구","FW_t",7.42072542581389
2019-11-01,"송파구","pred",7.44447963618845
2019-12-01,"송파구","FW_t",7.54793434131448
2019-12-01,"송파구","pred",7.41889775663737
2020-01-01,"송파구","FW_t",7.36400243217886
2020-01-01,"송파구","pred",7.43037541318473
2020-02-01,"송파구","FW_t",7.35229876254995
2020-02-01,"송파구","pred",7.42970158132901
2020-03-01,"송파구","FW_t",7.56633596063109
2020-03-01,"송파구","pred",7.44433381273408
2020-04-01,"송파구","FW_t",7.32839926878192
2020-04-01,"송파구","pred",7.47460851439984
2020-05-01,"송파구","FW_t",7.42171125567695
2020-05-01,"송파구","pred",7.49510479631545
2020-06-01,"송파구","FW_t",7.73331390832606
2020-06-01,"송파구","pred",7.51202569410917
2018-01-01,"양천구","FW_t",6.09531046634351
2018-01-01,"양천구","pred",6.0675321642747
2018-02-01,"양천구","FW_t",5.89528875026531
2018-02-01,"양천구","pred",6.06659295876459
2018-03-01,"양천구","FW_t",5.91596133282572
2018-03-01,"양천구","pred",6.09173105083171
2018-04-01,"양천구","FW_t",6.08552237486492
2018-04-01,"양천구","pred",6.11458596859597
2018-05-01,"양천구","FW_t",5.94157474105397
2018-05-01,"양천구","pred",6.12366350823137
2018-06-01,"양천구","FW_t",6.04524402961701
2018-06-01,"양천구","pred",6.13180606525597
2018-07-01,"양천구","FW_t",6.41821011155349
2018-07-01,"양천구","pred",6.15856809262904
2018-08-01,"양천구","FW_t",6.17005843560474
2018-08-01,"양천구","pred",6.1529113685181
2018-09-01,"양천구","FW_t",6.15608388170975
2018-09-01,"양천구","pred",6.11828122151896
2018-10-01,"양천구","FW_t",6.31876142572127
2018-10-01,"양천구","pred",6.09649486982041
2018-11-01,"양천구","FW_t",6.22880090239487
2018-11-01,"양천구","pred",6.06892076931966
2018-12-01,"양천구","FW_t",6.37702435264904
2018-12-01,"양천구","pred",6.03002954963731
2019-01-01,"양천구","FW_t",6.21126839280853
2019-01-01,"양천구","pred",6.03278940613307
2019-02-01,"양천구","FW_t",6.06414944234647
2019-02-01,"양천구","pred",6.03031907613761
2019-03-01,"양천구","FW_t",5.86923095050631
2019-03-01,"양천구","pred",6.04277813050293
2019-04-01,"양천구","FW_t",6.09164644308175
2019-04-01,"양천구","pred",6.07184527832595
2019-05-01,"양천구","FW_t",5.9691293354757
2019-05-01,"양천구","pred",6.08866716842613
2019-06-01,"양천구","FW_t",6.00559659268897
2019-06-01,"양천구","pred",6.09046679467148
2019-07-01,"양천구","FW_t",6.28078106437682
2019-07-01,"양천구","pred",6.11801929610102
2019-08-01,"양천구","FW_t",5.99473108117172
2019-08-01,"양천구","pred",6.11381406230598
2019-09-01,"양천구","FW_t",6.15035635855894
2019-09-01,"양천구","pred",6.0886543060108
2019-10-01,"양천구","FW_t",5.91098361842965
2019-10-01,"양천구","pred",6.07501653890775
2019-11-01,"양천구","FW_t",5.87339654616535
2019-11-01,"양천구","pred",6.03480142374417
2019-12-01,"양천구","FW_t",6.12216676733332
2019-12-01,"양천구","pred",6.00395483065571
2020-01-01,"양천구","FW_t",5.9147180725508
2020-01-01,"양천구","pred",6.02890621759211
2020-02-01,"양천구","FW_t",5.95122824041412
2020-02-01,"양천구","pred",6.02310819345841
2020-03-01,"양천구","FW_t",6.09405937928661
2020-03-01,"양천구","pred",6.03223681097048
2020-04-01,"양천구","FW_t",5.89758234176266
2020-04-01,"양천구","pred",6.06605387892005
2020-05-01,"양천구","FW_t",6.01195431082087
2020-05-01,"양천구","pred",6.08143984518065
2020-06-01,"양천구","FW_t",6.26389878112085
2020-06-01,"양천구","pred",6.093591405712
2018-01-01,"영등포구","FW_t",6.79779994552055
2018-01-01,"영등포구","pred",6.69172452316386
2018-02-01,"영등포구","FW_t",6.65946345659349
2018-02-01,"영등포구","pred",6.69435827312449
2018-03-01,"영등포구","FW_t",6.59777619885246
2018-03-01,"영등포구","pred",6.72337274043346
2018-04-01,"영등포구","FW_t",6.78428957123618
2018-04-01,"영등포구","pred",6.74329183281005
2018-05-01,"영등포구","FW_t",6.64515234473528
2018-05-01,"영등포구","pred",6.7574606065754
2018-06-01,"영등포구","FW_t",6.73918862824016
2018-06-01,"영등포구","pred",6.7706327641468
2018-07-01,"영등포구","FW_t",7.0132563997546
2018-07-01,"영등포구","pred",6.78830716605302
2018-08-01,"영등포구","FW_t",6.63170199597028
2018-08-01,"영등포구","pred",6.78578544548583
2018-09-01,"영등포구","FW_t",6.66347420854998
2018-09-01,"영등포구","pred",6.75456780361867
2018-10-01,"영등포구","FW_t",6.80459473050983
2018-10-01,"영등포구","pred",6.7324680499507
2018-11-01,"영등포구","FW_t",6.75284305091728
2018-11-01,"영등포구","pred",6.70859013624645
2018-12-01,"영등포구","FW_t",6.83178008773628
2018-12-01,"영등포구","pred",6.67313254962615
2019-01-01,"영등포구","FW_t",6.58078676855058
2019-01-01,"영등포구","pred",6.67788035536948
2019-02-01,"영등포구","FW_t",6.61311451624139
2019-02-01,"영등포구","pred",6.67807842845207
2019-03-01,"영등포구","FW_t",6.49356622769992
2019-03-01,"영등포구","pred",6.69439300442262
2019-04-01,"영등포구","FW_t",6.7595147497571
2019-04-01,"영등포구","pred",6.71627730432035
2019-05-01,"영등포구","FW_t",6.64107994519469
2019-05-01,"영등포구","pred",6.7371252350411
2019-06-01,"영등포구","FW_t",6.71901870750994
2019-06-01,"영등포구","pred",6.74310384947784
2019-07-01,"영등포구","FW_t",6.99205305239432
2019-07-01,"영등포구","pred",6.756716233199
2019-08-01,"영등포구","FW_t",6.67487487423933
2019-08-01,"영등포구","pred",6.75626873093487
2019-09-01,"영등포구","FW_t",6.90394380152159
2019-09-01,"영등포구","pred",6.73501200032154
2019-10-01,"영등포구","FW_t",6.55568753131125
2019-10-01,"영등포구","pred",6.71722212931244
2019-11-01,"영등포구","FW_t",6.70455930156668
2019-11-01,"영등포구","pred",6.68180037148585
2019-12-01,"영등포구","FW_t",6.82453117502983
2019-12-01,"영등포구","pred",6.65468775057058
2020-01-01,"영등포구","FW_t",6.65213837201392
2020-01-01,"영등포구","pred",6.6862205990208
2020-02-01,"영등포구","FW_t",6.60969962921437
2020-02-01,"영등포구","pred",6.68429912589851
2020-03-01,"영등포구","FW_t",6.82352118069032
2020-03-01,"영등포구","pred",6.6984884954842
2020-04-01,"영등포구","FW_t",6.58454893343691
2020-04-01,"영등포구","pred",6.72467405975969
2020-05-01,"영등포구","FW_t",6.69376477666746
2020-05-01,"영등포구","pred",6.74381014941668
2020-06-01,"영등포구","FW_t",7.01565726456761
2020-06-01,"영등포구","pred",6.75902400635761
2018-01-01,"은평구","FW_t",4.97327881551073
2018-01-01,"은평구","pred",4.78576639231749
2018-02-01,"은평구","FW_t",4.83411288966664
2018-02-01,"은평구","pred",4.80501677073152
2018-03-01,"은평구","FW_t",4.75235192477095
2018-03-01,"은평구","pred",4.84830771790405
2018-04-01,"은평구","FW_t",4.94090107645156
2018-04-01,"은평구","pred",4.90625285105558
2018-05-01,"은평구","FW_t",4.82540069852174
2018-05-01,"은평구","pred",4.93341509151356
2018-06-01,"은평구","FW_t",4.92274134593706
2018-06-01,"은평구","pred",4.95947840429253
2018-07-01,"은평구","FW_t",5.20436365632272
2018-07-01,"은평구","pred",5.00725468273093
2018-08-01,"은평구","FW_t",4.82844972805514
2018-08-01,"은평구","pred",5.02239895027815
2018-09-01,"은평구","FW_t",4.86795705345405
2018-09-01,"은평구","pred",5.00707612333025
2018-10-01,"은평구","FW_t",5.08865466389388
2018-10-01,"은평구","pred",5.02521999106862
2018-11-01,"은평구","FW_t",5.06058256633564
2018-11-01,"은평구","pred",5.01709569344008
2018-12-01,"은평구","FW_t",5.18754556961416
2018-12-01,"은평구","pred",4.99738759605076
2019-01-01,"은평구","FW_t",4.96965946830013
2019-01-01,"은평구","pred",5.03667080037283
2019-02-01,"은평구","FW_t",5.02332674912196
2019-02-01,"은평구","pred",5.05395138802313
2019-03-01,"은평구","FW_t",4.90770293917974
2019-03-01,"은평구","pred",5.08595042837382
2019-04-01,"은평구","FW_t",5.15298258722238
2019-04-01,"은평구","pred",5.13316804046618
2019-05-01,"은평구","FW_t",5.0632276177132
2019-05-01,"은평구","pred",5.16881385306877
2019-06-01,"은평구","FW_t",5.15381186953587
2019-06-01,"은평구","pred",5.18892678453743
2019-07-01,"은평구","FW_t",5.4293784880637
2019-07-01,"은평구","pred",5.23942062606102
2019-08-01,"은평구","FW_t",5.1891033635133
2019-08-01,"은평구","pred",5.25562227783958
2019-09-01,"은평구","FW_t",5.50092568587677
2019-09-01,"은평구","pred",5.24907806227363
2019-10-01,"은평구","FW_t",5.15277440875717
2019-10-01,"은평구","pred",5.26465249209319
2019-11-01,"은평구","FW_t",5.28467675497707
2019-11-01,"은평구","pred",5.24388161937016
2019-12-01,"은평구","FW_t",5.40340729560061
2019-12-01,"은평구","pred",5.23399263980421
2020-01-01,"은평구","FW_t",5.23036582768602
2020-01-01,"은평구","pred",5.29173709567505
2020-02-01,"은평구","FW_t",5.20667866361649
2020-02-01,"은평구","pred",5.3066968723307
2020-03-01,"은평구","FW_t",5.41841872614691
2020-03-01,"은평구","pred",5.33599564792087
2020-04-01,"은평구","FW_t",5.17362854008817
2020-04-01,"은평구","pred",5.39462209261795
2020-05-01,"은평구","FW_t",5.27059484391266
2020-05-01,"은평구","pred",5.43137951874176
2020-06-01,"은평구","FW_t",5.62665735806043
2020-06-01,"은평구","pred",5.46375098510482
2018-01-01,"종로구","FW_t",4.44491751012598
2018-01-01,"종로구","pred",4.31761648850431
2018-02-01,"종로구","FW_t",4.30924960334842
2018-02-01,"종로구","pred",4.34979780938923
2018-03-01,"종로구","FW_t",4.24052931239767
2018-03-01,"종로구","pred",4.40167412209349
2018-04-01,"종로구","FW_t",4.45176081465711
2018-04-01,"종로구","pred",4.41839251387142
2018-05-01,"종로구","FW_t",4.31109304191936
2018-05-01,"종로구","pred",4.46008285932283
2018-06-01,"종로구","FW_t",4.41583126498617
2018-06-01,"종로구","pred",4.50248013295003
2018-07-01,"종로구","FW_t",4.75024278444198
