"Week","Seoul","r_mem1","Households_m","pm10","NO2","avg_temp","googNav","Holiday"
2018-11-05,2828.02905535166,0.392764119768204,4.260463,52.7857142857143,0.0411428571428571,11.5428571428571,-1.26905935085697,0
2018-11-12,3062.03246816057,0.393019441823916,4.26131425,35.9,0.0454,8.02857142857143,-0.545633603799182,0
2018-11-19,3154.89223009378,0.393274763879629,4.2621655,31.1428571428571,0.0365714285714286,4.34285714285714,-0.563922595610318,0
2018-11-26,3063.03394938652,0.393530085935342,4.26301675,65.4285714285714,0.0377142857142857,5.47142857142857,-0.82622833788112,0
2018-12-03,2781.96161910443,0.393785407991054,4.263868,25.5,0.0234285714285714,-0.314285714285714,-0.34805289851419,0
2018-12-10,2643.01891748869,0.394002918993985,4.2654046,38.3571428571429,0.0352857142857143,-1.88571428571429,-0.426502690284924,0
2018-12-17,2674.08674932987,0.394220429996916,4.2669412,59.0714285714286,0.042,3.78571428571429,-0.243836192557029,0
2018-12-24,2629.7582127896,0.394437940999847,4.2684778,29.5714285714286,0.0238571428571429,-5.45714285714286,-0.0677387137799999,0
2018-12-31,2742.79889763646,0.394655452002778,4.2700144,44.5714285714286,0.0125714285714286,-3.64285714285714,-0.24865342640746,0
2019-01-07,2547.17386575429,0.394872963005709,4.271551,62.6428571428571,0.008,-0.614285714285714,-0.558722962172452,0
2019-01-14,2542.42748401112,0.395272894627418,4.27445075,81.7142857142857,0.0111428571428571,-0.428571428571429,-0.586077047021209,0
2019-01-21,2559.03941982522,0.395672826249128,4.2773505,44.8571428571429,0.0121428571428571,-0.171428571428571,-0.478535469971238,0
2019-01-28,2898.75768487514,0.396072757870837,4.28025025,53.5,0.0101428571428571,0.485714285714286,-1.59834790886246,0
2019-02-04,2907.47769604702,0.396472689492546,4.28315,54.0714285714286,0.0155714285714286,-1.61428571428571,-0.0738689944636077,1
2019-02-11,2627.26179589655,0.396779594060916,4.285093,42.7142857142857,0.017,-1.64285714285714,-0.472664611630445,0
2019-02-18,2624.36084089777,0.397086498629285,4.287036,55.2142857142857,0.0114285714285714,3.35714285714286,0.210331160058887,0
2019-02-25,2686.01594766857,0.397393403197654,4.288979,84.3571428571429,0.0175714285714286,6.87142857142857,-0.602894803079657,0
2019-03-04,2559.9491218399,0.397700307766023,4.290922,112.8,0.0236,8.15714285714286,-0.423553176444572,0
2019-03-11,2449.2280844343,0.39793221933447,4.292208,48,0.0225,5.01428571428571,-0.390602357084175,0
2019-03-18,2441.01101867089,0.398164130902918,4.293494,41.1428571428571,0.02,6.48571428571429,0.0950516214744286,0
2019-03-25,2483.54368519281,0.398396042471365,4.29478,49.9285714285714,0.0302857142857143,8.35714285714286,-0.294534798405233,0
2019-04-01,2489.62175359243,0.398627954039812,4.296066,36.1428571428571,0.0245714285714286,8.9,-0.370589749512516,0
2019-04-08,2477.60051278065,0.398834210610522,4.2971572,26.9285714285714,0.025,10.0285714285714,0.685319407063967,0
2019-04-15,2559.30498027001,0.399040467181231,4.2982484,33.6428571428571,0.0238571428571429,13.9,0.0153976754451823,0
2019-04-22,2548.79104786685,0.399246723751941,4.2993396,38.7142857142857,0.0227142857142857,15.0428571428571,1.61208720835649,0
2019-04-29,2619.88523919658,0.399452980322651,4.3004308,46.1428571428571,0.0288571428571429,16.9428571428571,1.24702129439488,0
2019-05-06,2728.58163610271,0.39965923689336,4.301522,41.1428571428571,0.0342857142857143,17.3428571428571,-0.0933339711933439,0
2019-05-13,2752.6809828055,0.399833746511916,4.30220225,40.4285714285714,0.0292857142857143,21.1857142857143,-0.113080114087211,0
2019-05-20,2917.30969765954,0.400008256130473,4.3028825,48.6428571428571,0.0494285714285714,21.0428571428571,0.0111421571066306,0
2019-05-27,2872.77855751723,0.400182765749029,4.30356275,24.7142857142857,0.0412857142857143,19.2714285714286,-0.257177930938136,0
2019-06-03,3042.21514524769,0.400357275367585,4.304243,29.5714285714286,0.0358571428571429,21.9142857142857,-0.0598566479959574,0
2019-06-10,3018.8789104901,0.400600976510369,4.30525725,18.4285714285714,0.0334285714285714,21.4714285714286,-0.759382584061012,0
2019-06-17,3033.90256237506,0.400844677653154,4.3062715,18.2142857142857,0.036,22.5571428571429,-0.232888678022991,0
2019-06-24,3158.19967121582,0.401088378795938,4.30728575,25.7857142857143,0.0335714285714286,24.7857142857143,-0.96165112043322,0
2019-07-01,3255.05430953021,0.401332079938723,4.3083,28.9285714285714,0.0378571428571429,25.9714285714286,-0.220888155814973,0
2019-07-08,3239.34658814441,0.401541210844748,4.3090744,16.7142857142857,0.0281428571428571,24.1571428571429,-0.176326872985356,0
2019-07-15,3271.40644546847,0.401750341750773,4.3098488,35.5,0.0262857142857143,26.1,0.0785079892451339,0
2019-07-22,3297.36745746456,0.401959472656798,4.3106232,25.0714285714286,0.0227142857142857,26.7428571428571,0.808987005080909,0
2019-07-29,3230.97715945018,0.402168603562823,4.3113976,18.7857142857143,0.0207142857142857,27.6857142857143,1.41778912015444,0
2019-08-05,3308.4095259108,0.402377734468848,4.312172,28.7142857142857,0.0185714285714286,29.9428571428571,1.15759643556658,0
2019-08-12,3189.75087516199,0.402594460277399,4.31310925,20.2142857142857,0.0231428571428571,27.0714285714286,0.262616936569421,0
2019-08-19,2942.75995467465,0.402811186085951,4.3140465,28.1428571428571,0.029,26.2428571428571,-0.389802346234416,0
2019-08-26,2612.49400693396,0.403027911894502,4.31498375,22.4285714285714,0.0198571428571429,24.4857142857143,0.111739357953278,0
2019-09-02,3013.97586343228,0.403244637703053,4.315921,12.7,0,24.2857142857143,0.324220802941797,0
2019-09-09,3468.25923971147,0.40338065742963,4.3166012,14.5,0,23.4428571428571,-0.221292299223726,1
2019-09-16,2957.15067652668,0.403516677156206,4.3172814,17.5,0,20.9,0.492253642460341,0
2019-09-23,2906.97260208008,0.403652696882782,4.3179616,23.6428571428571,0,21.8285714285714,-1.1050783291976,0
2019-09-30,2916.63229013935,0.403788716609358,4.3186418,26.8571428571429,0.016,21.2428571428571,0.156157153349725,0
2019-10-07,2790.64648427026,0.403924736335934,4.319322,21.5,0.0211428571428571,16.0285714285714,0.449285955811648,0
2019-10-14,2723.41076511797,0.40409645058239,4.320105,23.2142857142857,0.0234285714285714,15.6285714285714,0.427939174401878,0
2019-10-21,2716.96429217881,0.404268164828845,4.320888,28.3571428571429,0.0242857142857143,15.4571428571429,1.29065254679514,0
2019-10-28,2845.54201638515,0.404439879075301,4.321671,74.2857142857143,0.0242857142857143,13.5142857142857,0.476900079819602,0
2019-11-04,2873.34784884561,0.404611593321757,4.322454,42.5,0.0208571428571429,10.3857142857143,0.325604273124751,0
2019-11-11,3126.95423736583,0.404838846368349,4.32374175,29.0714285714286,0.0148571428571429,7.1,0.260749216559343,0
2019-11-18,3333.09773089376,0.405066099414942,4.3250295,41.2857142857143,0.0121428571428571,5.87142857142857,0.121057447815119,0
2019-11-25,3203.06901559315,0.405293352461535,4.32631725,40.2857142857143,0.00857142857142857,3.61428571428571,0.629140001613767,0
2019-12-02,2975.03025922717,0.405520605508127,4.327605,36.7142857142857,0.012,-1.6,0.438872604265961,0
2019-12-09,2901.41882729778,0.405667894467777,4.3290676,56.6428571428571,0.0115714285714286,3.85714285714286,1.40391383560137,0
2019-12-16,2769.11753140124,0.405815183427426,4.3305302,34.1428571428571,0.00928571428571429,2.47142857142857,1.1002340028628,0
2019-12-23,2847.38358368899,0.405962472387075,4.3319928,47.2142857142857,0.00914285714285714,1.62857142857143,0.878487021907282,0
2019-12-30,2914.78252590481,0.406109761346724,4.3334554,44.9285714285714,0.0345714285714286,-0.571428571428572,1.0536749804435,0
2020-01-06,2781.43329684139,0.406257050306373,4.334918,39.9285714285714,0.0325714285714286,1.27142857142857,-0.0479861453675384,0
2020-01-13,2808.97717918317,0.406613240149395,4.33765775,43.5714285714286,0.0374285714285714,-1.14285714285714,-0.33163866904811,0
2020-01-20,3268.97799506519,0.406969429992417,4.3403975,46.5714285714286,0.0372857142857143,2.92857142857143,-0.154446545403618,1
2020-01-27,3248.08011275206,0.407325619835439,4.34313725,31.4285714285714,0.0284285714285714,4.55714285714286,0.254871932699955,0
2020-02-03,2944.24339748665,0.407681809678461,4.345877,30.7142857142857,0.0261428571428571,-2.71428571428571,0.570155186572769,0
2020-02-10,2902.66638012492,0.407912399310694,4.34790925,53.7142857142857,0.0428571428571429,5.88571428571429,0.175362090920263,0
2020-02-17,2924.27305638982,0.408142988942927,4.3499415,43,0.0404,1.25714285714286,1.57335391304142,0
2020-02-24,3041.20772638009,0.40837357857516,4.35197375,25.1428571428571,0.0341428571428571,6.31428571428571,1.70980857626256,0
2020-03-02,2982.04525397629,0.408604168207393,4.354006,43.9285714285714,0.0341428571428571,4.54285714285714,1.24060342202854,0
2020-03-09,2828.10623774546,0.408804719731374,4.3555338,36.5,0.0257142857142857,5.8,1.06048291154863,0
2020-03-16,2966.84574734766,0.409005271255355,4.3570616,42.5,0.023,8.84285714285714,0.297832577013671,0
2020-03-23,2964.80988574192,0.409205822779335,4.3585894,44.5,0.0298571428571429,11.0857142857143,1.45782137763274,0
2020-03-30,2914.81115374381,0.409406374303316,4.3601172,50.6428571428571,0.0292857142857143,9.82857142857143,3.38524253496231,0
2020-04-06,2817.62339838278,0.409606925827297,4.361645,40.7142857142857,0.0232857142857143,9.81428571428571,3.58810421373631,0
2020-04-13,2877.27714378187,0.410011971838057,4.36463625,36.2142857142857,0.0278571428571429,13.2714285714286,1.99335282418485,0
2020-04-20,2911.22226470011,0.410417017848816,4.3676275,40.6428571428571,0.0134285714285714,9.51428571428571,1.09437080367337,0
2020-04-27,3010.88806118781,0.410822063859576,4.37061875,36.7857142857143,0.019,17.3,2.43314594093423,0
2020-05-04,3145.40905676371,0.411227109870336,4.37361,24.9285714285714,0.0218571428571429,17.8285714285714,1.92292920244772,0
2020-05-11,3184.67054803631,0.411684851539738,4.3762265,40.2857142857143,0.0235714285714286,16.8714285714286,2.35402615789334,0
2020-05-18,3198.97149876947,0.412142593209139,4.378843,27,0.0201428571428571,17.0857142857143,1.26474857069413,0
2020-05-25,3305.4729542252,0.412600334878541,4.3814595,33.5714285714286,0.0245714285714286,19.0571428571429,1.19739039770699,0
2020-06-01,3380.67933052366,0.413058076547943,4.384076,39.9285714285714,0.0191428571428571,21.6857142857143,0.860096179856459,0
2020-06-08,3592.79286144753,0.413058076547943,4.384076,42.4285714285714,0.0258571428571429,25.6,1.50345741195765,0
2020-06-15,3536.81551681406,0.413058076547943,4.384076,36.2142857142857,0.0207142857142857,24.4,0.676636713613782,0
2020-06-22,3531.98225749432,0.413058076547943,4.384076,28.5,0.0225714285714286,24.4142857142857,0.546543584079146,0
2020-06-29,3478.0077083783,0.413058076547943,4.384076,28.5714285714286,0.0194285714285714,23.2428571428571,0.66022952648268,0
2020-07-06,3478.27605683911,0.413058076547943,4.384076,21.3571428571429,0.0195714285714286,25.2142857142857,0.786709576425397,0
2020-07-13,3573.50697915657,0.413058076547943,4.384076,22.0714285714286,0.0202857142857143,23.3571428571429,0.398053803791477,0
2020-07-20,3588.81588445136,0.413058076547943,4.384076,14.6428571428571,0.0165714285714286,23.6857142857143,1.2822439771741,0
2020-07-27,3478.96470723647,0.413058076547943,4.384076,15.5,0.0181428571428571,24.8714285714286,1.53733826174741,0
2020-08-03,3475.67337831918,0.413058076547943,4.384076,23.0714285714286,0.0145714285714286,25.1428571428571,0.87193912996135,0
2020-08-10,3331.17675827364,0.413058076547943,4.384076,24.4285714285714,0.0171428571428571,26.7,1.88063212388557,0
2020-08-17,3476.66591157818,0.413058076547943,4.384076,29.5714285714286,0.0201428571428571,26.6714285714286,3.51355509324022,0
2020-08-24,3242.6299636124,0.413058076547943,4.384076,23.0714285714286,0.0181428571428571,27.9857142857143,5.83385998901873,0
