"Month","gu","FW_t","month_int","TotalHouses","age_05","mem1","nBusiness","Suv1yr","NO2","avg_temp","Holidays"
2020-03-01,"송파구",7.56633596063109,1.32763702980913,2.02378706843383,0.810901027285436,-0.828525164017829,1.84153425220094,0.16449888988091,0.721383900023604,-0.503666727409732,0
2020-04-01,"송파구",7.32839926878192,1.44308372805341,2.02963212647714,0.767391012390076,-0.81577407058599,1.87452045289662,0.494364952485796,-0.249304752732895,-0.162841256739639,0
2020-05-01,"송파구",7.42171125567695,1.55853042629768,2.03605185116438,0.742607418581869,-0.79918313555037,1.93021048127171,0.969945295093712,-0.433073108952084,0.529616319481674,0
2020-06-01,"송파구",7.73331390832606,1.67397712454195,2.04306387472659,0.741169887028083,-0.781409692144851,2.01380774696907,1.61684150699315,-0.545753643361087,1.12117951778888,0
2018-01-01,"양천구",6.09531046634351,-1.67397712454195,0.0572540898059015,0.500391946425642,-2.00579963163386,-0.929020661863532,-2.19784427901579,1.03246512998711,-1.68201181009274,0
2018-02-01,"양천구",5.89528875026531,-1.55853042629768,0.0547105401602585,0.449117712789628,-1.99671509222299,-0.933851467731105,-2.0524133128678,0.812275946638459,-1.44750876038265,1
2018-03-01,"양천구",5.91596133282572,-1.44308372805341,0.05208379062225,0.389423800581436,-1.98823708296982,-0.935749897009658,-1.67072205848659,1.05078435797385,-0.468942705419349,0
2018-04-01,"양천구",6.08552237486492,-1.32763702980913,0.0510651767187177,0.323978224439198,-1.98481024661868,-0.938470800452611,-1.21555172157602,1.27886121530741,0.0246143747467709,0
2018-05-01,"양천구",5.94157474105397,-1.21219033156486,0.0527321545429112,0.255675484794553,-1.97728121337731,-0.944569925298171,-0.830695749991094,0.324714183509287,0.545842497981859,0
2018-06-01,"양천구",6.04524402961701,-1.09674363332059,0.0557066624537005,0.188316025252657,-1.97742067384583,-0.951806604723738,-0.58399656019078,1.17171101387554,1.04572778776305,0
