"Week","강남구","강동구","강북구","강서구","관악구","광진구","구로구","금천구","노원구","도봉구","동대문구","동작구","마포구","서대문구","서초구","성동구","성북구","송파구","양천구","영등포구","용산구","은평구","종로구","중구","중랑구"
2019-09-02,44.265976262175,142.119783,35.2859201701076,75.992549,38.2179,58.8556,35.80465,77.9003,355.18015,385.62875,101.564688,118.32845,218.186849,117.2194,100.012299,102.4052,65.35155,408.769499,89.06545,197.34524,1.4028,47.86366,24.98675,47.0144,125.20805
2019-09-09,50.9624014897743,168.7327,40.6238692216926,88.193399,47.397898,67.57325,44.9912,95.5212,422.86695,395.029199,122.855967,142.78105,248.3654,138.1216,110.79655,118.21555,79.312927,457.93495,93.5025,234.213539,1.60085,57.37384,29.4468,56.42365,155.422
2019-09-16,43.4282057884727,137.353194,34.6181047382091,73.375547,37.52525,55.904549,34.34745,75.24115,340.48145,415.02915,98.146349,113.39535,218.8659,112.62935,98.427099,97.54415,62.996289,391.40205,91.016899,188.12625,1.3423,47.15209,24.1801,44.7877,119.83475
2019-09-23,42.6968321921869,138.32153,34.0351018878887,73.092299,37.63065,55.54,34.674899,73.38687,345.702,373.51495,96.565589,114.30105,214.468749,110.09495,96.47135,98.062,61.220067,387.5899,97.5943,187.82886,1.3209,46.320155,23.6295,44.95085,117.95925
2019-09-30,42.8304705535026,138.677683,34.1416295858462,74.3497,45.557199,56.30295,35.73994,73.5192,348.11735,364.1653,95.2406,114.36585,221.33235,109.53315,94.439299,97.08805,61.376833,386.821549,97.705299,188.681888,1.28485,46.2088,23.9426,45.30825,119.9015
2019-10-07,40.9823603727263,131.347695,32.6684378975346,71.27335,46.40615,53.47045,33.92075,69.03975,330.54663,357.686,90.745199,108.5173,212.561098,104.86075,90.65405,93.4127,58.069276,367.6262,94.29305,178.710188,1.27995,43.7834,22.57895,43.00635,113.20645
2019-10-14,39.997132765312,129.696631,31.8830793526624,69.566,44.857099,51.3007,33.4919,67.3241,321.7941,353.1982,88.4954,106.527849,204.7116,101.2137,89.0137,90.6648,56.230334,361.12625,91.02855,173.77394,1.24025,42.439,21.86365,41.82965,110.14315
2019-10-21,39.9004917094616,129.041486,31.8060434693534,69.676848,45.717199,51.75905,33.27795,67.3212,319.94805,358.65645,89.556099,103.88805,200.887599,101.0574,88.0711,89.37375,57.349526,359.94875,90.06875,171.3035,1.20545,42.31305,21.7288,41.53385,111.57385
2019-10-28,41.7888016373352,135.528649,33.3112797478155,73.823299,48.167649,54.7683,35.90845,70.1478,336.4478,368.79375,94.198897,111.89576,213.594788,105.75195,92.0502,95.14355,58.576564,375.54398,93.67865,179.44485,1.21485,44.3751,22.70965,42.9988,115.678649
2019-11-04,42.2003059602257,136.806707,33.6393038853872,74.972249,50.890948,55.16175,36.73915,71.4351,340.913749,374.388249,97.688497,112.76535,207.558718,107.6939,92.4557,94.33065,60.933123,379.5346,89.07531,182.751039,1.24835,44.00365,23.0505,42.792,120.31895
2019-11-11,45.9248924750821,153.376506,36.6082988907495,84.5669,54.906798,61.213549,41.84795,79.8973,371.531699,390.9157,107.870148,125.84215,224.664046,118.2398,98.87195,105.25795,66.823373,413.47786,85.25479,202.473757,1.2949,49.49065,24.8568,48.3621,133.38437
2019-11-18,48.9524252886048,168.096778,39.0216486051582,90.288596,61.3309,64.885549,44.886199,86.2502,396.628749,398.7289,112.40605,134.4508,238.294549,126.70185,105.89015,111.23405,71.556299,448.508199,86.37775,221.307239,1.38505,52.636,27.56575,51.5981,144.11595
2019-11-25,47.0396485756892,158.28318,37.496909017457,87.6489,59.823848,62.09165,43.074014,81.6982,373.2377,394.26275,105.285697,129.78345,231.07749,120.1913,104.698599,105.7997,68.591083,428.724048,94.746399,209.58625,1.33175,51.1601,25.9248,49.33905,132.1725
2019-12-02,43.6968950834368,150.235859,34.8322861437318,80.564448,55.507448,57.129799,39.6453,73.28505,341.1184,376.775199,96.52333,119.34778,216.38011,111.18725,97.232849,103.902,61.781949,395.957449,93.15115,190.15616,1.49165,46.1986,23.81735,45.106,120.005948
2019-12-09,42.6121574979946,146.242953,33.9676047997865,77.768798,53.555099,56.30665,38.58715,69.5594,332.13715,364.54875,93.814,116.649549,213.414799,108.5826,96.361497,101.051649,59.828354,383.99085,94.81905,185.302418,1.34875,44.841,23.73975,44.1167,118.272149
2019-12-16,40.6702373865678,141.361335,32.4196340146694,75.080798,51.679399,54.0838,37.18595,66.215,317.7142,341.114999,89.843107,110.5378,208.359247,102.959,91.175,96.958348,56.752578,365.70165,92.80345,175.233299,1.3008,42.36955,22.4665,42.33405,112.7978
2019-12-23,41.8266899078705,141.309179,33.3414817811237,78.133699,51.78599,54.14015,38.9263,67.96855,324.60575,357.80645,93.199597,113.807749,218.75746,106.7936,93.21055,99.4695,58.8865,374.250399,90.0294,182.298789,1.3795,43.72945,23.03495,43.1053,115.5866
2019-12-30,42.8504778334268,147.731041,34.1575780713837,81.63045,53.9524,57.37685,41.21075,70.4479,336.788099,353.7324,96.651147,118.392249,220.212438,111.0158,98.54794,104.475898,60.42266,376.92015,85.048299,187.15425,2.7905,45.0235,24.2255,45.3364,118.687849
2020-01-06,40.916738988458,148.37152,32.6161288529304,79.599195,50.744099,53.821649,40.0392,66.6972,320.3701,335.825399,92.12255,111.02025,206.27565,103.646,94.229408,100.694299,57.80861,355.45305,88.5346,176.1346,3.42895,42.49045,23.14715,42.984,114.4625
2020-01-13,41.329096270122,150.742953,32.944832913046,79.689849,51.468499,53.817,40.85459,66.8807,322.807949,327.35465,92.508048,112.1591,208.41615,105.60925,95.1094,101.929598,57.63372,371.165049,91.706198,178.562047,3.49125,43.00475,22.9975,42.451,114.344
2020-01-20,48.1015551120649,179.956019,38.3433909531256,94.577939,63.986748,63.66785,51.16415,82.9907,393.008899,337.57075,113.775947,134.5565,224.0351,127.2797,107.00175,119.345899,71.93275,428.2537,92.22715,214.563948,3.993,50.62215,27.44725,51.56075,149.0144
2020-01-27,47.7995335177038,170.809822,38.1026392343528,94.89315,60.4419,61.3014,48.22255,80.7619,373.680738,392.57566,109.909597,129.835999,233.346028,122.2837,108.103959,117.662648,68.56595,423.26854,97.9819,205.177999,3.91835,50.7438,27.22865,48.80165,132.66205
2020-02-03,43.315815712832,155.207247,34.5285147738202,86.429348,53.556198,56.000149,43.03655,71.53495,336.332199,340.89625,92.482797,117.5328,207.8254,111.0425,100.507299,107.8622,65.44358,390.74245,121.9404,186.1721,3.7413,44.2673,24.85675,44.80595,104.18335
2020-02-10,42.738732818231,154.755256,34.0685023066869,86.81025,55.5954,54.9965,42.573548,70.18215,334.765949,340.95427,96.417749,112.92595,207.02102,108.4702,98.34655,104.335649,65.683138,379.352769,95.3373,182.922547,3.6192,44.3915,24.6743,43.06355,118.6644
2020-02-17,43.0566074039737,157.79609,34.3218909858429,89.495849,59.223199,56.258749,43.563049,70.53395,339.772,334.62805,96.116448,117.01625,208.144759,111.4767,101.579049,107.225549,66.28407,382.7065,84.34055,184.158298,3.745799,45.7863,24.6932,44.11905,118.2311
2020-02-24,44.7968542503855,167.068998,35.7091011297032,94.592348,63.988149,59.13205,45.91545,71.29525,358.617699,333.22694,101.230748,121.492649,208.286877,117.30285,109.018599,111.23852,71.153888,406.97625,82.60672,189.007087,3.941249,48.04185,25.0512,45.95415,125.56225
2020-03-02,43.9195972980262,168.057374,35.0098096782669,93.735,61.256499,60.800849,44.817475,71.1486,346.870148,327.535199,97.31005,118.9985,201.457969,113.20185,105.364939,107.6441,73.163849,394.367749,86.4489,188.976747,3.8616,46.4347,24.7108,45.0942,121.85875
2020-03-09,41.6491494898054,157.166493,33.1999582556579,88.702698,59.052399,59.253249,43.6141,63.88175,328.594,314.2421,92.3081,112.30295,191.50123,108.0949,102.00705,101.46175,71.408579,372.561348,85.58215,171.248199,3.73075,44.076635,23.73775,41.9494,116.77955
2020-03-16,43.7024829359879,170.665849,34.836740411675,93.635806,60.7162,61.94269,45.81185,70.5675,343.05875,320.10855,95.51495,118.99515,203.781249,111.46635,104.55959,106.829849,72.79644,391.084099,90.6638,188.1345,3.628599,45.736904,24.83795,44.655649,119.11425
2020-03-23,43.6810568191212,169.579209,34.8196609227954,93.7067,61.001798,61.1876,44.95635,71.44605,343.5051,325.07365,95.831249,117.770199,203.523599,111.56605,103.391898,105.9009,72.610478,390.251,89.05205,187.404999,3.71515,45.181139,25.1585,44.85365,119.64185
2020-03-30,42.9374617913833,162.095204,34.2269159524316,93.987159,59.997348,59.8115,43.82285,68.69005,335.6948,325.35345,93.488399,115.875699,199.886439,109.39205,102.42834,104.8111,71.67094,383.784,91.47005,183.451599,3.6115,44.09285,24.31215,43.96565,115.953649
2020-04-06,41.5250166497381,158.550033,33.1010077330451,92.021447,57.611849,57.993548,42.94985,64.19725,333.5974,306.81051,91.104599,109.17365,190.37168,107.50195,100.11046,100.4156,71.329909,371.51385,88.72405,172.412189,3.5529,43.4005,23.27685,42.05965,114.31765
2020-04-13,42.3827586397685,162.411796,33.7847431420985,94.387089,58.0374,59.332249,44.246649,68.1512,333.944699,311.65376,92.36195,114.30545,198.669738,108.5972,100.210348,102.37245,71.86442,380.081,89.460148,180.714197,3.6904,43.97,23.89875,43.37565,115.373099
2020-04-20,42.8946808755233,164.821678,34.1928138245829,97.056049,58.927249,63.50935,44.43981,68.239,333.54239,319.1843,93.11835,114.83095,201.733099,109.17035,102.229599,103.4182,73.08105,381.600199,92.4243,182.702947,3.62995,44.03195,24.4252,43.3994,114.6194
2020-04-27,44.3477101481658,172.886366,35.3510730396429,98.867624,61.388699,63.5581,46.3026,70.05025,346.666798,341.81075,95.755198,118.04175,206.7101,113.0942,103.455546,107.133,75.200788,389.74695,93.5475,187.995148,3.71985,45.151861,24.94375,44.83695,120.3255
2020-05-04,46.3416017169033,181.682799,36.9404720468087,104.109401,63.560349,65.356008,48.66779,74.4367,359.44341,356.261139,99.841749,123.851,216.306499,116.7161,108.213948,110.981099,78.55042,407.864999,99.33425,196.806139,4.0214,47.388384,26.0754,46.86655,125.79145
2020-05-11,46.9482933703519,183.650234,37.4240866659615,105.739991,63.8569,66.382748,49.6276,74.70995,363.111499,356.77921,101.777249,125.5546,215.56105,120.16495,111.329209,111.96745,80.34967,417.00625,101.5949,199.760508,4.0424,47.9361,26.72305,46.7956,125.87705
2020-05-18,47.1734272253916,186.147476,37.6035485440746,106.562249,65.2671,65.78215,49.789249,74.14615,365.59675,364.38476,102.432449,125.698999,213.657,120.49075,112.26425,112.4172,79.922396,415.991597,102.504649,200.091999,4.21635,48.23625,26.6509,46.7411,125.20275
2020-05-25,48.787558535055,177.429441,38.8902276901419,112.142877,67.29135,68.948148,51.653389,77.9957,379.24295,373.30715,106.0338,131.755399,222.64445,124.489,115.547689,117.554299,83.12791,431.02925,104.846649,210.697407,4.3279,50.97091,27.64035,49.51475,129.6044
2020-06-01,49.9817706257918,197.688557,39.8421748978651,115.543462,70.304999,75.943199,53.17785,79.28835,392.37445,348.52475,108.58438,135.19785,226.6843,128.254,119.320799,118.1,85.360779,444.813199,103.91055,216.993995,4.3329,52.783766,28.7308,50.1958,134.74665
2020-06-08,53.1316111697833,208.528256,42.3530202777472,122.190622,74.59595,80.828749,56.9055,84.62815,414.808098,386.38345,115.278837,144.2682,240.309539,135.8924,125.951558,125.07475,90.7212,468.69355,105.928699,227.90288,4.411399,56.969294,30.2239,52.720549,144.0927
2020-06-15,52.3329970791395,206.025601,41.7164177349211,120.919697,73.4765,79.562099,55.0073,83.37065,406.9791,360.24209,114.490978,142.37055,240.64649,149.9565,124.91899,123.61545,89.02123,462.3267,100.25169,225.567848,4.5177,55.88381,30.29175,52.54238,140.780999
2020-06-22,52.2850177332286,207.115683,41.6781717610923,120.655096,74.14545,79.91532,56.124799,83.9393,413.937348,360.16105,113.762211,141.52475,239.63235,135.7027,124.8318,124.58625,88.199699,458.770649,105.4178,225.478728,4.52305,56.21081,29.8739,52.394225,141.1161
2020-06-29,51.5280207464424,199.646491,41.0747436318549,118.954697,74.0102,78.268549,53.79735,80.2871,395.670297,385.068849,110.277779,138.7369,234.077849,130.6151,121.256799,122.1363,86.0909,448.551749,109.754099,217.995107,4.31255,55.884525,30.01715,51.347405,138.647199
2020-07-06,51.5704079338174,203.607532,41.108531905293,117.69635,76.2427,78.482349,54.2574,80.5144,396.402,372.606854,111.126651,138.04295,236.10955,130.97395,121.50094,121.595449,86.31428,450.00255,108.643448,220.115985,4.4602,56.56503,29.3759,51.2307,139.729949
2020-07-13,53.0129014484458,213.527766,42.2583927081275,122.098599,79.32016,79.93945,55.173449,82.4941,405.4944,389.367529,113.311385,141.8893,237.867249,134.21365,123.403147,124.847447,88.900479,461.221099,111.5255,225.211597,4.573449,57.96498,30.1845,52.89455,142.8119
2020-07-20,53.2458035392837,212.617503,42.4440469120714,121.241424,79.812361,80.889549,55.633549,83.67705,410.818799,393.152484,114.958715,141.375249,238.843699,134.636299,121.394149,126.59375,89.253789,460.021548,112.5029,225.564198,4.485599,58.78367,30.4793,52.08735,144.3031
2020-07-27,51.6276359370223,207.268017,41.1541502994435,118.927807,78.240868,78.09278,55.362499,82.1108,386.109799,385.190985,110.925133,137.779099,233.292719,129.0778,118.228768,122.749849,84.75098,444.8621,108.51875,220.708448,4.4172,57.93837,29.42745,51.0208,141.1819
2020-08-03,51.7543332601613,206.50322,41.2551450590207,117.434104,78.091133,77.610135,55.57405,80.2941,392.53155,377.79983,110.393489,138.42025,231.147689,130.36325,118.4184,124.911,85.5437,443.7232,109.07445,217.51009,4.40005,57.75536,29.65955,51.2462,144.2591
2020-08-10,49.7089327536956,191.560597,39.6246865199481,112.009823,74.864624,74.98589,52.3469,77.5344,373.5086,366.6819,105.320026,133.86995,223.86695,124.28175,113.9365,119.742749,81.39448,421.77855,107.6403,209.97854,4.28365,56.28366,28.6383,48.6897,138.6453
2020-08-17,52.0434626313759,209.670344,41.485619946801,117.308694,78.203939,78.28615,55.32465,80.31235,389.60475,361.9302,110.495262,142.96585,231.3819,131.717,121.6137,127.44555,86.63228,448.8857,102.2603,219.78734,4.5678,59.69052,30.1778,51.47745,143.3973
2020-08-24,48.6408752077432,194.217672,38.7733014046545,111.648635,73.05315,73.7521,51.07836,74.9205,363.443,336.18935,101.894638,133.63175,216.084049,123.1644,114.0718,119.342519,80.47994,420.27855,90.8959,207.4805,4.3493,55.029524,28.0517,48.09935,134.0591
