"Week","gu","avg_temp"
2018-12-24,"종로구",-5.45714285714286
2018-12-24,"중구",-5.45714285714286
2018-12-24,"용산구",-5.45714285714286
2018-12-24,"성동구",-5.45714285714286
2018-12-24,"광진구",-5.45714285714286
2018-12-24,"동대문구",-5.45714285714286
2018-12-24,"중랑구",-5.45714285714286
2018-12-24,"성북구",-5.45714285714286
2018-12-24,"강북구",-5.45714285714286
2018-12-24,"도봉구",-5.45714285714286
2018-12-24,"노원구",-5.45714285714286
2018-12-24,"은평구",-5.45714285714286
2018-12-24,"서대문구",-5.45714285714286
2018-12-24,"마포구",-5.45714285714286
2018-12-24,"양천구",-5.45714285714286
2018-12-24,"강서구",-5.45714285714286
2018-12-24,"구로구",-5.45714285714286
2018-12-24,"금천구",-5.45714285714286
2018-12-24,"영등포구",-5.45714285714286
2018-12-24,"동작구",-5.45714285714286
2018-12-24,"관악구",-5.45714285714286
2018-12-24,"서초구",-5.45714285714286
2018-12-24,"강남구",-5.45714285714286
2018-12-24,"강동구",-5.45714285714286
2018-12-24,"송파구",-5.45714285714286
2018-12-31,"종로구",-3.64285714285714
2018-12-31,"중구",-3.64285714285714
2018-12-31,"용산구",-3.64285714285714
2018-12-31,"성동구",-3.64285714285714
2018-12-31,"광진구",-3.64285714285714
2018-12-31,"동대문구",-3.64285714285714
2018-12-31,"중랑구",-3.64285714285714
2018-12-31,"성북구",-3.64285714285714
2018-12-31,"강북구",-3.64285714285714
2018-12-31,"도봉구",-3.64285714285714
2018-12-31,"노원구",-3.64285714285714
2018-12-31,"은평구",-3.64285714285714
2018-12-31,"서대문구",-3.64285714285714
2018-12-31,"마포구",-3.64285714285714
2018-12-31,"양천구",-3.64285714285714
2018-12-31,"강서구",-3.64285714285714
2018-12-31,"구로구",-3.64285714285714
2018-12-31,"금천구",-3.64285714285714
2018-12-31,"영등포구",-3.64285714285714
2018-12-31,"동작구",-3.64285714285714
2018-12-31,"관악구",-3.64285714285714
2018-12-31,"서초구",-3.64285714285714
2018-12-31,"강남구",-3.64285714285714
2018-12-31,"강동구",-3.64285714285714
2018-12-31,"송파구",-3.64285714285714
2019-01-07,"종로구",-0.614285714285714
2019-01-07,"중구",-0.614285714285714
2019-01-07,"용산구",-0.614285714285714
2019-01-07,"성동구",-0.614285714285714
2019-01-07,"광진구",-0.614285714285714
2019-01-07,"동대문구",-0.614285714285714
2019-01-07,"중랑구",-0.614285714285714
2019-01-07,"성북구",-0.614285714285714
2019-01-07,"강북구",-0.614285714285714
2019-01-07,"도봉구",-0.614285714285714
2019-01-07,"노원구",-0.614285714285714
2019-01-07,"은평구",-0.614285714285714
2019-01-07,"서대문구",-0.614285714285714
2019-01-07,"마포구",-0.614285714285714
2019-01-07,"양천구",-0.614285714285714
2019-01-07,"강서구",-0.614285714285714
2019-01-07,"구로구",-0.614285714285714
2019-01-07,"금천구",-0.614285714285714
2019-01-07,"영등포구",-0.614285714285714
2019-01-07,"동작구",-0.614285714285714
2019-01-07,"관악구",-0.614285714285714
2019-01-07,"서초구",-0.614285714285714
2019-01-07,"강남구",-0.614285714285714
2019-01-07,"강동구",-0.614285714285714
2019-01-07,"송파구",-0.614285714285714
2019-01-14,"종로구",-0.428571428571429
2019-01-14,"중구",-0.428571428571429
2019-01-14,"용산구",-0.428571428571429
2019-01-14,"성동구",-0.428571428571429
2019-01-14,"광진구",-0.428571428571429
2019-01-14,"동대문구",-0.428571428571429
2019-01-14,"중랑구",-0.428571428571429
2019-01-14,"성북구",-0.428571428571429
2019-01-14,"강북구",-0.428571428571429
2019-01-14,"도봉구",-0.428571428571429
2019-01-14,"노원구",-0.428571428571429
2019-01-14,"은평구",-0.428571428571429
2019-01-14,"서대문구",-0.428571428571429
2019-01-14,"마포구",-0.428571428571429
2019-01-14,"양천구",-0.428571428571429
2019-01-14,"강서구",-0.428571428571429
2019-01-14,"구로구",-0.428571428571429
2019-01-14,"금천구",-0.428571428571429
2019-01-14,"영등포구",-0.428571428571429
2019-01-14,"동작구",-0.428571428571429
2019-01-14,"관악구",-0.428571428571429
2019-01-14,"서초구",-0.428571428571429
2019-01-14,"강남구",-0.428571428571429
2019-01-14,"강동구",-0.428571428571429
2019-01-14,"송파구",-0.428571428571429
2019-01-21,"종로구",-0.171428571428571
2019-01-21,"중구",-0.171428571428571
2019-01-21,"용산구",-0.171428571428571
2019-01-21,"성동구",-0.171428571428571
2019-01-21,"광진구",-0.171428571428571
2019-01-21,"동대문구",-0.171428571428571
2019-01-21,"중랑구",-0.171428571428571
2019-01-21,"성북구",-0.171428571428571
2019-01-21,"강북구",-0.171428571428571
2019-01-21,"도봉구",-0.171428571428571
2019-01-21,"노원구",-0.171428571428571
2019-01-21,"은평구",-0.171428571428571
2019-01-21,"서대문구",-0.171428571428571
2019-01-21,"마포구",-0.171428571428571
2019-01-21,"양천구",-0.171428571428571
2019-01-21,"강서구",-0.171428571428571
2019-01-21,"구로구",-0.171428571428571
2019-01-21,"금천구",-0.171428571428571
2019-01-21,"영등포구",-0.171428571428571
2019-01-21,"동작구",-0.171428571428571
2019-01-21,"관악구",-0.171428571428571
2019-01-21,"서초구",-0.171428571428571
2019-01-21,"강남구",-0.171428571428571
2019-01-21,"강동구",-0.171428571428571
2019-01-21,"송파구",-0.171428571428571
2019-01-28,"종로구",0.485714285714286
2019-01-28,"중구",0.485714285714286
2019-01-28,"용산구",0.485714285714286
2019-01-28,"성동구",0.485714285714286
2019-01-28,"광진구",0.485714285714286
2019-01-28,"동대문구",0.485714285714286
2019-01-28,"중랑구",0.485714285714286
2019-01-28,"성북구",0.485714285714286
2019-01-28,"강북구",0.485714285714286
2019-01-28,"도봉구",0.485714285714286
2019-01-28,"노원구",0.485714285714286
2019-01-28,"은평구",0.485714285714286
2019-01-28,"서대문구",0.485714285714286
2019-01-28,"마포구",0.485714285714286
2019-01-28,"양천구",0.485714285714286
2019-01-28,"강서구",0.485714285714286
2019-01-28,"구로구",0.485714285714286
2019-01-28,"금천구",0.485714285714286
2019-01-28,"영등포구",0.485714285714286
2019-01-28,"동작구",0.485714285714286
2019-01-28,"관악구",0.485714285714286
2019-01-28,"서초구",0.485714285714286
2019-01-28,"강남구",0.485714285714286
2019-01-28,"강동구",0.485714285714286
2019-01-28,"송파구",0.485714285714286
2019-02-04,"종로구",-1.61428571428571
2019-02-04,"중구",-1.61428571428571
2019-02-04,"용산구",-1.61428571428571
2019-02-04,"성동구",-1.61428571428571
2019-02-04,"광진구",-1.61428571428571
2019-02-04,"동대문구",-1.61428571428571
2019-02-04,"중랑구",-1.61428571428571
2019-02-04,"성북구",-1.61428571428571
2019-02-04,"강북구",-1.61428571428571
2019-02-04,"도봉구",-1.61428571428571
2019-02-04,"노원구",-1.61428571428571
2019-02-04,"은평구",-1.61428571428571
2019-02-04,"서대문구",-1.61428571428571
2019-02-04,"마포구",-1.61428571428571
2019-02-04,"양천구",-1.61428571428571
2019-02-04,"강서구",-1.61428571428571
2019-02-04,"구로구",-1.61428571428571
2019-02-04,"금천구",-1.61428571428571
2019-02-04,"영등포구",-1.61428571428571
2019-02-04,"동작구",-1.61428571428571
2019-02-04,"관악구",-1.61428571428571
2019-02-04,"서초구",-1.61428571428571
2019-02-04,"강남구",-1.61428571428571
2019-02-04,"강동구",-1.61428571428571
2019-02-04,"송파구",-1.61428571428571
2019-02-11,"종로구",-1.64285714285714
2019-02-11,"중구",-1.64285714285714
2019-02-11,"용산구",-1.64285714285714
2019-02-11,"성동구",-1.64285714285714
2019-02-11,"광진구",-1.64285714285714
2019-02-11,"동대문구",-1.64285714285714
2019-02-11,"중랑구",-1.64285714285714
2019-02-11,"성북구",-1.64285714285714
2019-02-11,"강북구",-1.64285714285714
2019-02-11,"도봉구",-1.64285714285714
2019-02-11,"노원구",-1.64285714285714
2019-02-11,"은평구",-1.64285714285714
2019-02-11,"서대문구",-1.64285714285714
2019-02-11,"마포구",-1.64285714285714
2019-02-11,"양천구",-1.64285714285714
2019-02-11,"강서구",-1.64285714285714
2019-02-11,"구로구",-1.64285714285714
2019-02-11,"금천구",-1.64285714285714
2019-02-11,"영등포구",-1.64285714285714
2019-02-11,"동작구",-1.64285714285714
2019-02-11,"관악구",-1.64285714285714
2019-02-11,"서초구",-1.64285714285714
2019-02-11,"강남구",-1.64285714285714
2019-02-11,"강동구",-1.64285714285714
2019-02-11,"송파구",-1.64285714285714
2019-02-18,"종로구",3.35714285714286
2019-02-18,"중구",3.35714285714286
2019-02-18,"용산구",3.35714285714286
2019-02-18,"성동구",3.35714285714286
2019-02-18,"광진구",3.35714285714286
2019-02-18,"동대문구",3.35714285714286
2019-02-18,"중랑구",3.35714285714286
2019-02-18,"성북구",3.35714285714286
2019-02-18,"강북구",3.35714285714286
2019-02-18,"도봉구",3.35714285714286
2019-02-18,"노원구",3.35714285714286
2019-02-18,"은평구",3.35714285714286
2019-02-18,"서대문구",3.35714285714286
2019-02-18,"마포구",3.35714285714286
2019-02-18,"양천구",3.35714285714286
2019-02-18,"강서구",3.35714285714286
2019-02-18,"구로구",3.35714285714286
2019-02-18,"금천구",3.35714285714286
2019-02-18,"영등포구",3.35714285714286
2019-02-18,"동작구",3.35714285714286
2019-02-18,"관악구",3.35714285714286
2019-02-18,"서초구",3.35714285714286
2019-02-18,"강남구",3.35714285714286
2019-02-18,"강동구",3.35714285714286
2019-02-18,"송파구",3.35714285714286
2019-02-25,"종로구",6.87142857142857
2019-02-25,"중구",6.87142857142857
2019-02-25,"용산구",6.87142857142857
2019-02-25,"성동구",6.87142857142857
2019-02-25,"광진구",6.87142857142857
2019-02-25,"동대문구",6.87142857142857
2019-02-25,"중랑구",6.87142857142857
2019-02-25,"성북구",6.87142857142857
2019-02-25,"강북구",6.87142857142857
2019-02-25,"도봉구",6.87142857142857
2019-02-25,"노원구",6.87142857142857
2019-02-25,"은평구",6.87142857142857
2019-02-25,"서대문구",6.87142857142857
2019-02-25,"마포구",6.87142857142857
2019-02-25,"양천구",6.87142857142857
2019-02-25,"강서구",6.87142857142857
2019-02-25,"구로구",6.87142857142857
2019-02-25,"금천구",6.87142857142857
2019-02-25,"영등포구",6.87142857142857
2019-02-25,"동작구",6.87142857142857
2019-02-25,"관악구",6.87142857142857
2019-02-25,"서초구",6.87142857142857
2019-02-25,"강남구",6.87142857142857
2019-02-25,"강동구",6.87142857142857
2019-02-25,"송파구",6.87142857142857
2019-03-04,"종로구",8.15714285714286
2019-03-04,"중구",8.15714285714286
2019-03-04,"용산구",8.15714285714286
2019-03-04,"성동구",8.15714285714286
2019-03-04,"광진구",8.15714285714286
2019-03-04,"동대문구",8.15714285714286
2019-03-04,"중랑구",8.15714285714286
2019-03-04,"성북구",8.15714285714286
2019-03-04,"강북구",8.15714285714286
2019-03-04,"도봉구",8.15714285714286
2019-03-04,"노원구",8.15714285714286
2019-03-04,"은평구",8.15714285714286
2019-03-04,"서대문구",8.15714285714286
2019-03-04,"마포구",8.15714285714286
2019-03-04,"양천구",8.15714285714286
2019-03-04,"강서구",8.15714285714286
2019-03-04,"구로구",8.15714285714286
2019-03-04,"금천구",8.15714285714286
2019-03-04,"영등포구",8.15714285714286
2019-03-04,"동작구",8.15714285714286
2019-03-04,"관악구",8.15714285714286
2019-03-04,"서초구",8.15714285714286
2019-03-04,"강남구",8.15714285714286
2019-03-04,"강동구",8.15714285714286
2019-03-04,"송파구",8.15714285714286
2019-03-11,"종로구",5.01428571428571
2019-03-11,"중구",5.01428571428571
2019-03-11,"용산구",5.01428571428571
2019-03-11,"성동구",5.01428571428571
2019-03-11,"광진구",5.01428571428571
2019-03-11,"동대문구",5.01428571428571
2019-03-11,"중랑구",5.01428571428571
2019-03-11,"성북구",5.01428571428571
2019-03-11,"강북구",5.01428571428571
2019-03-11,"도봉구",5.01428571428571
2019-03-11,"노원구",5.01428571428571
2019-03-11,"은평구",5.01428571428571
2019-03-11,"서대문구",5.01428571428571
2019-03-11,"마포구",5.01428571428571
2019-03-11,"양천구",5.01428571428571
2019-03-11,"강서구",5.01428571428571
2019-03-11,"구로구",5.01428571428571
2019-03-11,"금천구",5.01428571428571
2019-03-11,"영등포구",5.01428571428571
2019-03-11,"동작구",5.01428571428571
2019-03-11,"관악구",5.01428571428571
2019-03-11,"서초구",5.01428571428571
2019-03-11,"강남구",5.01428571428571
2019-03-11,"강동구",5.01428571428571
2019-03-11,"송파구",5.01428571428571
2019-03-18,"종로구",6.48571428571429
2019-03-18,"중구",6.48571428571429
2019-03-18,"용산구",6.48571428571429
2019-03-18,"성동구",6.48571428571429
2019-03-18,"광진구",6.48571428571429
2019-03-18,"동대문구",6.48571428571429
2019-03-18,"중랑구",6.48571428571429
2019-03-18,"성북구",6.48571428571429
2019-03-18,"강북구",6.48571428571429
2019-03-18,"도봉구",6.48571428571429
2019-03-18,"노원구",6.48571428571429
2019-03-18,"은평구",6.48571428571429
2019-03-18,"서대문구",6.48571428571429
2019-03-18,"마포구",6.48571428571429
2019-03-18,"양천구",6.48571428571429
2019-03-18,"강서구",6.48571428571429
2019-03-18,"구로구",6.48571428571429
2019-03-18,"금천구",6.48571428571429
2019-03-18,"영등포구",6.48571428571429
2019-03-18,"동작구",6.48571428571429
2019-03-18,"관악구",6.48571428571429
2019-03-18,"서초구",6.48571428571429
2019-03-18,"강남구",6.48571428571429
2019-03-18,"강동구",6.48571428571429
2019-03-18,"송파구",6.48571428571429
2019-03-25,"종로구",8.35714285714286
2019-03-25,"중구",8.35714285714286
2019-03-25,"용산구",8.35714285714286
2019-03-25,"성동구",8.35714285714286
2019-03-25,"광진구",8.35714285714286
2019-03-25,"동대문구",8.35714285714286
2019-03-25,"중랑구",8.35714285714286
2019-03-25,"성북구",8.35714285714286
2019-03-25,"강북구",8.35714285714286
2019-03-25,"도봉구",8.35714285714286
2019-03-25,"노원구",8.35714285714286
2019-03-25,"은평구",8.35714285714286
2019-03-25,"서대문구",8.35714285714286
2019-03-25,"마포구",8.35714285714286
2019-03-25,"양천구",8.35714285714286
2019-03-25,"강서구",8.35714285714286
2019-03-25,"구로구",8.35714285714286
2019-03-25,"금천구",8.35714285714286
2019-03-25,"영등포구",8.35714285714286
2019-03-25,"동작구",8.35714285714286
2019-03-25,"관악구",8.35714285714286
2019-03-25,"서초구",8.35714285714286
2019-03-25,"강남구",8.35714285714286
2019-03-25,"강동구",8.35714285714286
2019-03-25,"송파구",8.35714285714286
2019-04-01,"종로구",8.9
2019-04-01,"중구",8.9
2019-04-01,"용산구",8.9
2019-04-01,"성동구",8.9
2019-04-01,"광진구",8.9
2019-04-01,"동대문구",8.9
2019-04-01,"중랑구",8.9
2019-04-01,"성북구",8.9
2019-04-01,"강북구",8.9
2019-04-01,"도봉구",8.9
2019-04-01,"노원구",8.9
2019-04-01,"은평구",8.9
2019-04-01,"서대문구",8.9
2019-04-01,"마포구",8.9
2019-04-01,"양천구",8.9
2019-04-01,"강서구",8.9
2019-04-01,"구로구",8.9
2019-04-01,"금천구",8.9
2019-04-01,"영등포구",8.9
2019-04-01,"동작구",8.9
2019-04-01,"관악구",8.9
2019-04-01,"서초구",8.9
2019-04-01,"강남구",8.9
2019-04-01,"강동구",8.9
2019-04-01,"송파구",8.9
2019-04-08,"종로구",10.0285714285714
2019-04-08,"중구",10.0285714285714
2019-04-08,"용산구",10.0285714285714
2019-04-08,"성동구",10.0285714285714
2019-04-08,"광진구",10.0285714285714
2019-04-08,"동대문구",10.0285714285714
2019-04-08,"중랑구",10.0285714285714
2019-04-08,"성북구",10.0285714285714
2019-04-08,"강북구",10.0285714285714
2019-04-08,"도봉구",10.0285714285714
2019-04-08,"노원구",10.0285714285714
2019-04-08,"은평구",10.0285714285714
2019-04-08,"서대문구",10.0285714285714
2019-04-08,"마포구",10.0285714285714
2019-04-08,"양천구",10.0285714285714
2019-04-08,"강서구",10.0285714285714
2019-04-08,"구로구",10.0285714285714
2019-04-08,"금천구",10.0285714285714
2019-04-08,"영등포구",10.0285714285714
2019-04-08,"동작구",10.0285714285714
2019-04-08,"관악구",10.0285714285714
2019-04-08,"서초구",10.0285714285714
2019-04-08,"강남구",10.0285714285714
2019-04-08,"강동구",10.0285714285714
2019-04-08,"송파구",10.0285714285714
2019-04-15,"종로구",13.9
2019-04-15,"중구",13.9
2019-04-15,"용산구",13.9
2019-04-15,"성동구",13.9
2019-04-15,"광진구",13.9
2019-04-15,"동대문구",13.9
2019-04-15,"중랑구",13.9
2019-04-15,"성북구",13.9
2019-04-15,"강북구",13.9
2019-04-15,"도봉구",13.9
2019-04-15,"노원구",13.9
2019-04-15,"은평구",13.9
2019-04-15,"서대문구",13.9
2019-04-15,"마포구",13.9
2019-04-15,"양천구",13.9
2019-04-15,"강서구",13.9
2019-04-15,"구로구",13.9
2019-04-15,"금천구",13.9
2019-04-15,"영등포구",13.9
2019-04-15,"동작구",13.9
2019-04-15,"관악구",13.9
2019-04-15,"서초구",13.9
2019-04-15,"강남구",13.9
2019-04-15,"강동구",13.9
2019-04-15,"송파구",13.9
2019-04-22,"종로구",15.0428571428571
2019-04-22,"중구",15.0428571428571
2019-04-22,"용산구",15.0428571428571
2019-04-22,"성동구",15.0428571428571
2019-04-22,"광진구",15.0428571428571
2019-04-22,"동대문구",15.0428571428571
2019-04-22,"중랑구",15.0428571428571
2019-04-22,"성북구",15.0428571428571
2019-04-22,"강북구",15.0428571428571
2019-04-22,"도봉구",15.0428571428571
2019-04-22,"노원구",15.0428571428571
2019-04-22,"은평구",15.0428571428571
2019-04-22,"서대문구",15.0428571428571
2019-04-22,"마포구",15.0428571428571
2019-04-22,"양천구",15.0428571428571
2019-04-22,"강서구",15.0428571428571
2019-04-22,"구로구",15.0428571428571
2019-04-22,"금천구",15.0428571428571
2019-04-22,"영등포구",15.0428571428571
2019-04-22,"동작구",15.0428571428571
2019-04-22,"관악구",15.0428571428571
2019-04-22,"서초구",15.0428571428571
2019-04-22,"강남구",15.0428571428571
2019-04-22,"강동구",15.0428571428571
2019-04-22,"송파구",15.0428571428571
2019-04-29,"종로구",16.9428571428571
2019-04-29,"중구",16.9428571428571
2019-04-29,"용산구",16.9428571428571
2019-04-29,"성동구",16.9428571428571
2019-04-29,"광진구",16.9428571428571
2019-04-29,"동대문구",16.9428571428571
2019-04-29,"중랑구",16.9428571428571
2019-04-29,"성북구",16.9428571428571
2019-04-29,"강북구",16.9428571428571
2019-04-29,"도봉구",16.9428571428571
2019-04-29,"노원구",16.9428571428571
2019-04-29,"은평구",16.9428571428571
2019-04-29,"서대문구",16.9428571428571
2019-04-29,"마포구",16.9428571428571
2019-04-29,"양천구",16.9428571428571
2019-04-29,"강서구",16.9428571428571
2019-04-29,"구로구",16.9428571428571
2019-04-29,"금천구",16.9428571428571
2019-04-29,"영등포구",16.9428571428571
2019-04-29,"동작구",16.9428571428571
2019-04-29,"관악구",16.9428571428571
2019-04-29,"서초구",16.9428571428571
2019-04-29,"강남구",16.9428571428571
2019-04-29,"강동구",16.9428571428571
2019-04-29,"송파구",16.9428571428571
2019-05-06,"종로구",17.3428571428571
2019-05-06,"중구",17.3428571428571
2019-05-06,"용산구",17.3428571428571
2019-05-06,"성동구",17.3428571428571
2019-05-06,"광진구",17.3428571428571
2019-05-06,"동대문구",17.3428571428571
2019-05-06,"중랑구",17.3428571428571
2019-05-06,"성북구",17.3428571428571
2019-05-06,"강북구",17.3428571428571
2019-05-06,"도봉구",17.3428571428571
2019-05-06,"노원구",17.3428571428571
2019-05-06,"은평구",17.3428571428571
2019-05-06,"서대문구",17.3428571428571
2019-05-06,"마포구",17.3428571428571
2019-05-06,"양천구",17.3428571428571
2019-05-06,"강서구",17.3428571428571
2019-05-06,"구로구",17.3428571428571
2019-05-06,"금천구",17.3428571428571
2019-05-06,"영등포구",17.3428571428571
2019-05-06,"동작구",17.3428571428571
2019-05-06,"관악구",17.3428571428571
2019-05-06,"서초구",17.3428571428571
2019-05-06,"강남구",17.3428571428571
2019-05-06,"강동구",17.3428571428571
2019-05-06,"송파구",17.3428571428571
2019-05-13,"종로구",21.1857142857143
2019-05-13,"중구",21.1857142857143
2019-05-13,"용산구",21.1857142857143
2019-05-13,"성동구",21.1857142857143
2019-05-13,"광진구",21.1857142857143
2019-05-13,"동대문구",21.1857142857143
2019-05-13,"중랑구",21.1857142857143
2019-05-13,"성북구",21.1857142857143
2019-05-13,"강북구",21.1857142857143
2019-05-13,"도봉구",21.1857142857143
2019-05-13,"노원구",21.1857142857143
2019-05-13,"은평구",21.1857142857143
2019-05-13,"서대문구",21.1857142857143
2019-05-13,"마포구",21.1857142857143
2019-05-13,"양천구",21.1857142857143
2019-05-13,"강서구",21.1857142857143
2019-05-13,"구로구",21.1857142857143
2019-05-13,"금천구",21.1857142857143
2019-05-13,"영등포구",21.1857142857143
2019-05-13,"동작구",21.1857142857143
2019-05-13,"관악구",21.1857142857143
2019-05-13,"서초구",21.1857142857143
2019-05-13,"강남구",21.1857142857143
2019-05-13,"강동구",21.1857142857143
2019-05-13,"송파구",21.1857142857143
2019-05-20,"종로구",21.0428571428571
2019-05-20,"중구",21.0428571428571
2019-05-20,"용산구",21.0428571428571
2019-05-20,"성동구",21.0428571428571
2019-05-20,"광진구",21.0428571428571
2019-05-20,"동대문구",21.0428571428571
2019-05-20,"중랑구",21.0428571428571
2019-05-20,"성북구",21.0428571428571
2019-05-20,"강북구",21.0428571428571
2019-05-20,"도봉구",21.0428571428571
2019-05-20,"노원구",21.0428571428571
2019-05-20,"은평구",21.0428571428571
2019-05-20,"서대문구",21.0428571428571
2019-05-20,"마포구",21.0428571428571
2019-05-20,"양천구",21.0428571428571
2019-05-20,"강서구",21.0428571428571
2019-05-20,"구로구",21.0428571428571
2019-05-20,"금천구",21.0428571428571
2019-05-20,"영등포구",21.0428571428571
2019-05-20,"동작구",21.0428571428571
2019-05-20,"관악구",21.0428571428571
2019-05-20,"서초구",21.0428571428571
2019-05-20,"강남구",21.0428571428571
2019-05-20,"강동구",21.0428571428571
2019-05-20,"송파구",21.0428571428571
2019-05-27,"종로구",19.2714285714286
2019-05-27,"중구",19.2714285714286
2019-05-27,"용산구",19.2714285714286
2019-05-27,"성동구",19.2714285714286
2019-05-27,"광진구",19.2714285714286
2019-05-27,"동대문구",19.2714285714286
2019-05-27,"중랑구",19.2714285714286
2019-05-27,"성북구",19.2714285714286
2019-05-27,"강북구",19.2714285714286
2019-05-27,"도봉구",19.2714285714286
2019-05-27,"노원구",19.2714285714286
2019-05-27,"은평구",19.2714285714286
2019-05-27,"서대문구",19.2714285714286
2019-05-27,"마포구",19.2714285714286
2019-05-27,"양천구",19.2714285714286
2019-05-27,"강서구",19.2714285714286
2019-05-27,"구로구",19.2714285714286
2019-05-27,"금천구",19.2714285714286
2019-05-27,"영등포구",19.2714285714286
2019-05-27,"동작구",19.2714285714286
2019-05-27,"관악구",19.2714285714286
2019-05-27,"서초구",19.2714285714286
2019-05-27,"강남구",19.2714285714286
2019-05-27,"강동구",19.2714285714286
2019-05-27,"송파구",19.2714285714286
2019-06-03,"종로구",21.9142857142857
2019-06-03,"중구",21.9142857142857
2019-06-03,"용산구",21.9142857142857
2019-06-03,"성동구",21.9142857142857
2019-06-03,"광진구",21.9142857142857
2019-06-03,"동대문구",21.9142857142857
2019-06-03,"중랑구",21.9142857142857
2019-06-03,"성북구",21.9142857142857
2019-06-03,"강북구",21.9142857142857
2019-06-03,"도봉구",21.9142857142857
2019-06-03,"노원구",21.9142857142857
2019-06-03,"은평구",21.9142857142857
2019-06-03,"서대문구",21.9142857142857
2019-06-03,"마포구",21.9142857142857
2019-06-03,"양천구",21.9142857142857
2019-06-03,"강서구",21.9142857142857
2019-06-03,"구로구",21.9142857142857
2019-06-03,"금천구",21.9142857142857
2019-06-03,"영등포구",21.9142857142857
2019-06-03,"동작구",21.9142857142857
2019-06-03,"관악구",21.9142857142857
2019-06-03,"서초구",21.9142857142857
2019-06-03,"강남구",21.9142857142857
2019-06-03,"강동구",21.9142857142857
2019-06-03,"송파구",21.9142857142857
2019-06-10,"종로구",21.4714285714286
2019-06-10,"중구",21.4714285714286
2019-06-10,"용산구",21.4714285714286
2019-06-10,"성동구",21.4714285714286
2019-06-10,"광진구",21.4714285714286
2019-06-10,"동대문구",21.4714285714286
2019-06-10,"중랑구",21.4714285714286
2019-06-10,"성북구",21.4714285714286
2019-06-10,"강북구",21.4714285714286
2019-06-10,"도봉구",21.4714285714286
2019-06-10,"노원구",21.4714285714286
2019-06-10,"은평구",21.4714285714286
2019-06-10,"서대문구",21.4714285714286
2019-06-10,"마포구",21.4714285714286
2019-06-10,"양천구",21.4714285714286
2019-06-10,"강서구",21.4714285714286
2019-06-10,"구로구",21.4714285714286
2019-06-10,"금천구",21.4714285714286
2019-06-10,"영등포구",21.4714285714286
2019-06-10,"동작구",21.4714285714286
2019-06-10,"관악구",21.4714285714286
2019-06-10,"서초구",21.4714285714286
2019-06-10,"강남구",21.4714285714286
2019-06-10,"강동구",21.4714285714286
2019-06-10,"송파구",21.4714285714286
2019-06-17,"종로구",22.5571428571429
2019-06-17,"중구",22.5571428571429
2019-06-17,"용산구",22.5571428571429
2019-06-17,"성동구",22.5571428571429
2019-06-17,"광진구",22.5571428571429
2019-06-17,"동대문구",22.5571428571429
2019-06-17,"중랑구",22.5571428571429
2019-06-17,"성북구",22.5571428571429
2019-06-17,"강북구",22.5571428571429
2019-06-17,"도봉구",22.5571428571429
2019-06-17,"노원구",22.5571428571429
2019-06-17,"은평구",22.5571428571429
2019-06-17,"서대문구",22.5571428571429
2019-06-17,"마포구",22.5571428571429
2019-06-17,"양천구",22.5571428571429
2019-06-17,"강서구",22.5571428571429
2019-06-17,"구로구",22.5571428571429
2019-06-17,"금천구",22.5571428571429
2019-06-17,"영등포구",22.5571428571429
2019-06-17,"동작구",22.5571428571429
2019-06-17,"관악구",22.5571428571429
2019-06-17,"서초구",22.5571428571429
2019-06-17,"강남구",22.5571428571429
2019-06-17,"강동구",22.5571428571429
2019-06-17,"송파구",22.5571428571429
2019-06-24,"종로구",24.7857142857143
2019-06-24,"중구",24.7857142857143
2019-06-24,"용산구",24.7857142857143
2019-06-24,"성동구",24.7857142857143
2019-06-24,"광진구",24.7857142857143
2019-06-24,"동대문구",24.7857142857143
2019-06-24,"중랑구",24.7857142857143
2019-06-24,"성북구",24.7857142857143
2019-06-24,"강북구",24.7857142857143
2019-06-24,"도봉구",24.7857142857143
2019-06-24,"노원구",24.7857142857143
2019-06-24,"은평구",24.7857142857143
2019-06-24,"서대문구",24.7857142857143
2019-06-24,"마포구",24.7857142857143
2019-06-24,"양천구",24.7857142857143
2019-06-24,"강서구",24.7857142857143
2019-06-24,"구로구",24.7857142857143
2019-06-24,"금천구",24.7857142857143
2019-06-24,"영등포구",24.7857142857143
2019-06-24,"동작구",24.7857142857143
2019-06-24,"관악구",24.7857142857143
2019-06-24,"서초구",24.7857142857143
2019-06-24,"강남구",24.7857142857143
2019-06-24,"강동구",24.7857142857143
2019-06-24,"송파구",24.7857142857143
2019-07-01,"종로구",25.9714285714286
2019-07-01,"중구",25.9714285714286
2019-07-01,"용산구",25.9714285714286
2019-07-01,"성동구",25.9714285714286
2019-07-01,"광진구",25.9714285714286
2019-07-01,"동대문구",25.9714285714286
2019-07-01,"중랑구",25.9714285714286
2019-07-01,"성북구",25.9714285714286
2019-07-01,"강북구",25.9714285714286
2019-07-01,"도봉구",25.9714285714286
2019-07-01,"노원구",25.9714285714286
2019-07-01,"은평구",25.9714285714286
2019-07-01,"서대문구",25.9714285714286
2019-07-01,"마포구",25.9714285714286
2019-07-01,"양천구",25.9714285714286
2019-07-01,"강서구",25.9714285714286
2019-07-01,"구로구",25.9714285714286
2019-07-01,"금천구",25.9714285714286
2019-07-01,"영등포구",25.9714285714286
