기간	자치구	행정동	전체세대수	1인세대	2인세대	3인세대	4인세대	5인세대	6인세대	7인세대	8인세대	9인세대	10인세대 이상
2018.04	영등포구	여의동	12,677	3,324	2,798	2,955	2,781	602	155	40	11	5	6
2018.04	영등포구	당산1동	10,181	4,977	2,020	1,556	1,208	308	80	21	6	3	2
2018.04	영등포구	당산2동	16,796	8,103	2,825	2,650	2,497	554	123	31	11	1	1
2018.04	영등포구	양평1동	8,325	3,808	1,764	1,386	1,053	238	54	17	3	2	-
2018.04	영등포구	양평2동	9,846	3,857	1,949	1,792	1,753	387	81	20	4	1	2
2018.04	영등포구	신길1동	9,560	5,429	1,774	1,205	854	229	48	14	5	1	1
2018.04	영등포구	신길3동	7,029	2,739	1,439	1,286	1,187	311	46	16	3	1	1
2018.04	영등포구	신길4동	4,371	1,835	960	760	612	164	29	9	2	-	-
2018.04	영등포구	신길5동	4,753	1,983	1,067	813	653	185	42	7	-	1	2
2018.04	영등포구	신길6동	8,228	3,329	1,747	1,461	1,258	342	67	14	4	2	4
2018.04	영등포구	신길7동	6,548	1,908	1,271	1,356	1,564	356	69	18	5	-	1
2018.04	영등포구	대림1동	6,389	2,856	1,395	1,020	838	207	48	19	3	2	1
2018.04	영등포구	대림2동	6,544	3,181	1,514	927	679	179	44	15	3	2	-
2018.04	영등포구	대림3동	10,628	3,849	2,397	2,002	1,827	411	107	29	3	2	1
2018.04	영등포구	영등포본동	10,162	4,273	2,013	1,794	1,597	388	73	14	6	1	3
2018.04	영등포구	영등포동	15,410	10,805	1,977	1,260	1,068	227	53	12	4	1	3
2018.04	영등포구	도림동	9,345	4,342	2,027	1,496	1,097	289	71	16	5	1	1
2018.04	영등포구	문래동	12,291	3,469	2,610	2,761	2,702	576	134	32	4	2	1
2018.04	동작구	소계	173,769	70,210	35,629	30,812	28,232	6,807	1,521	419	96	24	19
2018.04	동작구	노량진2동	7,147	3,863	1,425	970	682	160	35	7	4	1	-
2018.04	동작구	상도1동	21,038	9,160	3,835	3,684	3,364	775	169	42	7	-	2
2018.04	동작구	상도2동	11,813	4,657	2,417	2,108	2,036	456	111	19	7	1	1
2018.04	동작구	상도3동	11,454	4,540	2,536	2,118	1,657	442	108	40	7	4	2
2018.04	동작구	상도4동	12,832	4,646	2,973	2,462	2,104	523	88	29	3	1	3
2018.04	동작구	사당1동	12,331	6,619	2,502	1,654	1,214	254	64	13	7	3	1
2018.04	동작구	사당3동	9,985	3,234	2,226	2,001	1,900	457	124	33	7	2	1
2018.04	동작구	사당4동	6,709	2,751	1,477	1,174	1,012	243	33	13	6	-	-
2018.04	동작구	사당5동	5,648	2,152	1,184	1,080	957	214	42	13	4	1	1
2018.04	동작구	대방동	16,723	6,311	3,119	2,891	3,378	771	175	58	14	2	4
2018.04	동작구	신대방1동	9,913	3,442	1,926	1,844	2,056	497	113	29	4	1	1
2018.04	동작구	신대방2동	8,921	3,659	1,658	1,518	1,542	414	90	35	5	-	-
2018.04	동작구	흑석동	12,943	5,156	2,592	2,367	2,154	528	112	23	8	3	-
2018.04	동작구	노량진1동	14,544	6,083	2,991	2,535	2,180	588	127	29	6	4	1
2018.04	동작구	사당2동	11,768	3,937	2,768	2,406	1,996	485	130	36	7	1	2
2018.04	관악구	소계	259,081	138,069	47,956	34,565	29,066	7,128	1,662	451	121	35	28
2018.04	관악구	보라매동	11,750	5,112	2,570	1,963	1,610	375	92	20	2	3	3
2018.04	관악구	청림동	6,603	1,953	1,523	1,488	1,276	272	61	20	5	2	3
2018.04	관악구	행운동	16,569	9,815	2,862	1,883	1,518	372	90	21	6	1	1
2018.04	관악구	낙성대동	10,565	7,156	1,491	923	736	185	50	16	6	-	2
2018.04	관악구	중앙동	8,754	5,420	1,494	897	704	187	41	7	1	2	1
2018.04	관악구	인헌동	13,865	7,221	2,628	1,930	1,583	383	86	27	7	-	-
2018.04	관악구	남현동	9,106	4,350	1,818	1,417	1,139	293	51	26	9	-	3
2018.04	관악구	서원동	13,069	7,785	2,414	1,475	1,025	280	70	15	5	-	-
2018.04	관악구	신원동	10,120	5,487	2,163	1,256	937	203	51	15	3	4	1
2018.04	관악구	서림동	14,196	9,016	2,169	1,476	1,123	313	72	22	3	-	2
2018.04	관악구	신사동	12,663	7,295	2,303	1,535	1,157	289	61	18	5	-	-
2018.04	관악구	신림동	15,483	12,226	1,973	720	427	96	33	5	2	1	-
2018.04	관악구	난향동	6,426	1,796	1,455	1,370	1,374	321	79	24	4	1	2
2018.04	관악구	조원동	10,016	5,974	1,780	1,094	896	195	52	18	3	3	1
2018.04	관악구	대학동	15,448	11,237	1,753	1,186	954	238	64	13	2	1	-
2018.04	관악구	은천동	15,357	5,895	3,381	2,754	2,542	583	147	37	12	2	4
2018.04	관악구	성현동	13,007	3,775	2,990	2,666	2,711	669	144	37	10	4	1
2018.04	관악구	청룡동	17,615	12,096	2,454	1,414	1,224	326	75	19	4	2	1
2018.04	관악구	난곡동	12,854	4,817	3,014	2,439	1,968	460	111	32	10	2	1
2018.04	관악구	삼성동	11,569	4,445	2,658	2,046	1,766	491	118	31	11	3	-
2018.04	관악구	미성동	14,046	5,198	3,063	2,633	2,396	597	114	28	11	4	2
2018.04	서초구	소계	174,297	56,637	34,245	34,528	37,002	8,969	2,059	580	168	64	45
2018.04	서초구	서초1동	9,045	3,647	1,692	1,554	1,572	415	115	34	12	4	-
2018.04	서초구	서초2동	7,614	3,188	1,354	1,329	1,354	289	77	15	4	3	1
2018.04	서초구	서초3동	12,705	4,897	2,468	2,275	2,210	605	169	47	18	8	8
2018.04	서초구	서초4동	10,678	2,109	1,874	2,499	3,354	643	130	56	9	3	1
2018.04	서초구	잠원동	13,926	4,578	2,599	2,946	3,073	581	108	24	9	6	2
2018.04	서초구	반포본동	4,242	725	807	986	1,361	287	62	9	3	1	1
2018.04	서초구	반포1동	12,892	6,098	1,952	1,956	2,177	542	115	36	10	5	1
2018.04	서초구	반포2동	7,836	1,172	1,412	1,927	2,514	637	132	28	11	1	2
2018.04	서초구	반포3동	6,447	1,254	1,202	1,606	1,919	376	65	16	4	3	2
2018.04	서초구	반포4동	7,345	1,847	1,505	1,718	1,728	408	90	30	12	5	2
2018.04	서초구	방배본동	7,810	2,081	1,451	1,672	1,965	476	110	37	11	3	4
2018.04	서초구	방배1동	7,450	2,790	1,670	1,387	1,226	273	84	12	4	1	3
2018.04	서초구	방배2동	11,032	3,776	2,511	2,157	1,975	469	91	40	2	6	5
2018.04	서초구	방배3동	8,437	2,330	1,813	1,826	1,878	443	106	27	10	1	3
2018.04	서초구	방배4동	10,341	3,437	2,076	1,974	2,155	530	122	34	9	2	2
2018.04	서초구	양재1동	18,333	5,808	3,883	3,472	3,600	1,185	289	74	14	7	1
2018.04	서초구	양재2동	10,972	4,955	2,264	1,673	1,508	431	92	27	15	3	4
2018.04	서초구	내곡동	7,192	1,945	1,712	1,571	1,433	379	102	34	11	2	3
2018.04	강남구	소계	230,540	87,850	42,376	41,635	45,086	10,389	2,295	615	181	76	37
2018.04	강남구	신사동	7,575	2,954	1,529	1,327	1,324	316	77	23	14	9	2
2018.04	강남구	논현1동	14,121	9,115	2,396	1,310	923	259	79	23	10	4	2
2018.04	강남구	논현2동	11,203	5,790	2,117	1,630	1,238	321	81	18	6	2	-
2018.04	강남구	삼성1동	5,826	1,875	1,168	1,136	1,222	300	92	20	9	4	-
2018.04	강남구	삼성2동	12,891	5,533	2,135	2,206	2,337	510	118	37	9	2	4
2018.04	강남구	대치1동	7,391	569	898	1,884	3,185	681	123	37	9	4	1
2018.04	강남구	대치4동	10,079	5,145	1,643	1,391	1,470	325	87	16	1	1	-
2018.04	강남구	역삼1동	22,619	15,704	3,388	1,807	1,230	350	93	27	15	5	-
2018.04	강남구	역삼2동	14,944	5,802	2,251	2,803	3,258	639	129	38	10	5	9
2018.04	강남구	도곡1동	8,514	2,464	1,493	1,821	2,123	469	102	26	11	4	1
2018.04	강남구	도곡2동	11,967	2,283	2,253	2,961	3,575	718	134	32	6	3	2
2018.04	강남구	개포1동	6,880	2,093	1,555	1,371	1,462	318	55	19	4	3	-
2018.04	강남구	개포4동	7,788	2,965	1,467	1,436	1,459	377	58	17	5	-	4
2018.04	강남구	일원본동	8,299	1,521	1,419	2,012	2,689	531	98	19	6	3	1
2018.04	강남구	일원1동	7,565	2,986	1,731	1,359	1,098	305	67	14	4	1	-
2018.04	강남구	일원2동	6,492	1,972	1,532	1,369	1,302	258	48	9	1	-	1
2018.04	강남구	수서동	7,861	3,088	2,307	1,361	833	197	54	10	8	2	1
2018.04	강남구	세곡동	17,057	5,135	3,495	3,245	3,562	1,203	309	84	15	6	3
2018.04	강남구	압구정동	10,695	2,930	2,311	2,406	2,331	537	124	40	9	4	3
2018.04	강남구	청담동	12,169	4,289	2,345	2,410	2,327	576	151	43	16	9	3
2018.04	강남구	대치2동	13,603	2,454	2,076	3,277	4,645	924	160	54	9	4	-
2018.04	강남구	개포2동	5,001	1,183	867	1,113	1,493	275	56	9	4	1	-
2018.04	송파구	소계	267,094	87,455	53,956	54,123	55,393	12,490	2,761	641	194	48	33
2018.04	송파구	풍납1동	6,889	2,535	1,626	1,307	1,112	233	59	9	5	3	-
2018.04	송파구	풍납2동	10,373	3,684	1,968	2,130	2,039	417	107	23	3	2	-
2018.04	송파구	거여1동	5,288	1,662	1,147	1,068	1,045	281	69	12	3	-	1
2018.04	송파구	거여2동	7,286	2,418	1,727	1,449	1,306	281	80	15	6	1	3
2018.04	송파구	마천1동	9,332	3,558	2,047	1,634	1,511	461	88	29	2	2	-
2018.04	송파구	마천2동	8,552	2,931	2,017	1,639	1,445	375	105	26	10	1	3
2018.04	송파구	방이1동	6,130	1,656	1,182	1,309	1,504	354	95	22	5	1	2
2018.04	송파구	방이2동	12,480	6,226	2,455	1,904	1,447	350	79	17	1	-	1
2018.04	송파구	오륜동	6,024	647	1,007	1,564	2,193	491	83	29	6	3	1
2018.04	송파구	오금동	14,566	3,848	3,120	3,308	3,321	757	158	44	9	-	1
2018.04	송파구	송파1동	12,104	5,373	2,528	2,028	1,628	408	101	24	9	2	3
2018.04	송파구	송파2동	7,286	1,440	1,419	1,744	2,042	496	113	19	9	3	1
2018.04	송파구	석촌동	16,364	7,689	3,351	2,594	2,081	471	137	23	13	4	1
2018.04	송파구	삼전동	16,116	7,753	3,165	2,534	2,081	470	76	28	5	2	2
2018.04	송파구	가락본동	11,522	4,076	2,293	2,269	2,236	524	86	29	5	2	2
2018.04	송파구	가락1동	358	135	53	67	77	22	2	2	-	-	-
2018.04	송파구	가락2동	12,211	2,712	2,334	2,889	3,339	722	166	38	9	1	1
2018.04	송파구	문정1동	8,420	2,566	1,764	1,764	1,784	410	105	13	9	5	-
2018.04	송파구	문정2동	14,513	7,447	2,706	1,924	1,860	429	98	29	15	4	1
2018.04	송파구	장지동	13,396	3,559	3,059	2,998	2,852	727	158	32	10	1	-
2018.04	송파구	위례동	9,101	1,087	1,712	2,326	2,948	825	162	28	9	2	2
2018.04	송파구	잠실본동	14,478	7,226	2,829	2,100	1,780	399	106	30	7	-	1
2018.04	송파구	잠실4동	10,434	1,774	2,105	2,863	2,946	581	131	20	10	4	-
2018.04	송파구	잠실6동	5,901	948	1,264	1,547	1,644	378	81	24	11	2	2
2018.04	송파구	잠실7동	3,504	503	780	887	1,045	221	45	16	5	2	-
2018.04	송파구	잠실2동	12,043	1,903	1,817	3,049	4,388	714	136	25	10	-	1
2018.04	송파구	잠실3동	12,423	2,099	2,481	3,228	3,739	693	135	35	8	1	4
2018.04	강동구	소계	177,587	60,423	37,408	34,986	34,119	8,288	1,783	406	113	33	28
2018.04	강동구	강일동	11,255	2,161	2,436	2,230	3,005	1,163	211	38	8	2	1
2018.04	강동구	상일동	4,144	1,138	868	902	956	208	52	10	7	1	2
2018.04	강동구	명일1동	8,170	2,000	1,593	1,909	2,070	456	111	22	6	2	1
2018.04	강동구	명일2동	5,889	978	1,021	1,297	2,043	438	83	20	6	3	-
2018.04	강동구	고덕1동	9,079	1,508	1,632	2,234	2,906	640	124	22	6	1	6
2018.04	강동구	고덕2동	3,564	1,491	809	610	491	125	24	9	2	1	2
2018.04	강동구	암사2동	5,911	1,812	1,273	1,272	1,245	243	50	11	-	3	2
2018.04	강동구	암사3동	6,277	996	1,215	1,625	1,875	413	104	26	15	4	4
2018.04	강동구	천호1동	12,949	5,008	2,909	2,484	1,926	481	105	26	5	3	2
2018.04	강동구	천호3동	13,353	6,118	2,830	2,184	1,675	409	105	23	6	2	1
2018.04	강동구	성내1동	8,131	2,273	1,806	1,798	1,746	408	71	25	2	2	-
2018.04	강동구	성내2동	12,327	5,726	2,711	1,991	1,456	338	79	18	7	1	-
2018.04	강동구	성내3동	10,222	3,678	2,166	2,025	1,838	419	68	18	7	2	1
2018.04	강동구	둔촌1동	215	151	25	16	16	5	1	1	-	-	-
2018.04	강동구	둔촌2동	11,165	3,334	2,311	2,356	2,473	550	109	24	5	2	1
2018.04	강동구	암사1동	16,315	6,087	3,583	3,143	2,721	597	138	32	11	1	2
2018.04	강동구	천호2동	17,568	8,172	3,793	2,844	2,136	452	136	26	9	-	-
2018.04	강동구	길동	21,053	7,792	4,427	4,066	3,541	943	212	55	11	3	3
2018.05	합계	합계	4,240,628	1,639,095	878,789	773,570	723,819	172,821	38,691	9,738	2,664	832	609
2018.05	종로구	소계	73,811	35,881	13,803	10,858	9,693	2,647	642	199	54	21	13
2018.05	종로구	사직동	4,466	2,121	863	668	597	150	33	23	6	2	3
2018.05	종로구	삼청동	1,417	739	253	195	150	56	18	6	-	-	-
2018.05	종로구	부암동	4,289	1,607	916	747	733	200	52	23	6	3	2
2018.05	종로구	평창동	7,603	2,486	1,638	1,463	1,443	427	102	26	8	8	2
2018.05	종로구	무악동	3,021	724	644	672	753	180	33	10	3	1	1
2018.05	종로구	교남동	4,510	1,583	1,081	850	780	163	37	12	4	-	-
2018.05	종로구	가회동	2,078	930	433	325	274	81	24	7	3	-	1
2018.05	종로구	종로1.2.3.4가동	5,365	4,214	544	299	227	54	17	7	3	-	-
2018.05	종로구	종로5·6가동	3,199	2,100	478	313	226	64	13	2	2	1	-
2018.05	종로구	이화동	4,489	2,628	774	530	408	116	21	11	-	1	-
2018.05	종로구	창신1동	3,036	1,782	551	366	243	77	14	3	-	-	-
2018.05	종로구	창신2동	4,255	1,960	856	662	552	170	40	12	1	2	-
2018.05	종로구	창신3동	2,880	844	663	640	507	182	34	7	3	-	-
2018.05	종로구	숭인1동	3,003	1,322	657	472	394	119	30	7	2	-	-
2018.05	종로구	숭인2동	5,655	3,610	905	560	444	99	27	6	3	1	-
2018.05	종로구	청운효자동	5,416	1,930	1,119	1,009	998	253	82	19	4	2	-
2018.05	종로구	혜화동	9,129	5,301	1,428	1,087	964	256	65	18	6	-	4
2018.05	중구	소계	61,069	29,259	12,556	9,325	7,428	1,847	478	108	36	12	20
2018.05	중구	소공동	1,076	601	196	151	101	17	6	2	-	-	2
2018.05	중구	회현동	3,278	2,243	435	294	225	60	13	5	2	1	-
2018.05	중구	명동	1,426	938	209	142	98	27	7	2	-	-	3
2018.05	중구	필동	2,274	1,398	383	242	178	54	12	4	2	-	1
2018.05	중구	장충동	2,656	1,603	450	278	220	76	22	3	1	-	3
2018.05	중구	광희동	2,929	1,827	521	290	210	52	22	5	1	-	1
2018.05	중구	을지로동	1,170	915	132	70	35	14	2	2	-	-	-
2018.05	중구	신당5동	4,435	2,040	922	699	580	143	36	10	3	2	-
2018.05	중구	황학동	6,393	3,336	1,326	883	641	157	41	6	2	1	-
2018.05	중구	중림동	5,670	2,416	1,204	1,009	811	163	52	9	5	1	-
2018.05	중구	신당동	4,415	2,630	794	509	357	91	27	5	-	2	-
2018.05	중구	다산동	6,870	2,958	1,597	1,118	908	219	49	13	4	1	3
2018.05	중구	약수동	7,812	2,743	1,988	1,569	1,140	284	68	12	5	-	3
2018.05	중구	청구동	6,470	2,439	1,521	1,195	990	254	50	10	6	2	3
2018.05	중구	동화동	4,195	1,172	878	876	934	236	71	20	5	2	1
2018.05	용산구	소계	108,552	50,184	21,990	17,081	14,332	3,688	917	238	71	28	23
2018.05	용산구	후암동	8,567	3,929	1,687	1,396	1,149	305	73	19	3	2	4
2018.05	용산구	용산2가동	5,550	2,782	1,214	790	567	153	33	10	1	-	-
2018.05	용산구	남영동	5,448	4,169	598	333	247	75	17	5	-	1	3
2018.05	용산구	원효로2동	6,019	1,957	1,292	1,200	1,156	303	75	19	10	5	2
2018.05	용산구	효창동	3,811	1,357	853	664	660	202	55	14	4	1	1
2018.05	용산구	용문동	5,338	1,849	1,223	1,049	917	225	56	14	3	1	1
2018.05	용산구	이촌1동	10,106	2,203	2,169	2,583	2,426	525	144	36	14	3	3
2018.05	용산구	이촌2동	3,856	1,249	1,007	802	588	158	38	9	5	-	-
2018.05	용산구	이태원1동	3,883	2,254	711	450	318	113	30	5	2	-	-
2018.05	용산구	이태원2동	4,907	2,576	1,003	674	473	127	43	6	4	-	1
2018.05	용산구	서빙고동	5,334	1,685	1,100	965	1,168	329	62	20	4	-	1
2018.05	용산구	보광동	7,806	3,974	1,669	1,095	808	200	44	14	2	-	-
2018.05	용산구	청파동	10,584	5,923	1,944	1,276	1,057	271	83	19	7	1	3
2018.05	용산구	원효로1동	7,114	3,184	1,510	1,194	944	217	45	10	4	6	-
2018.05	용산구	한강로동	9,318	5,199	1,738	1,208	888	215	50	16	2	1	1
2018.05	용산구	한남동	10,911	5,894	2,272	1,402	966	270	69	22	6	7	3
2018.05	성동구	소계	135,399	53,475	28,843	24,746	21,767	4,919	1,199	320	92	24	14
2018.05	성동구	왕십리2동	7,672	2,904	1,638	1,456	1,265	285	99	16	3	3	3
2018.05	성동구	마장동	10,545	4,372	2,190	1,799	1,624	420	100	23	10	5	2
2018.05	성동구	사근동	6,914	4,686	902	606	533	138	31	14	2	2	-
2018.05	성동구	행당1동	6,303	2,697	1,273	1,092	931	224	59	18	6	2	1
2018.05	성동구	행당2동	9,458	2,283	2,196	2,236	2,161	435	95	39	9	2	2
2018.05	성동구	응봉동	6,257	1,652	1,371	1,394	1,414	327	70	19	9	-	1
2018.05	성동구	금호1가동	6,336	1,973	1,513	1,314	1,188	255	72	17	3	1	-
2018.05	성동구	금호4가동	6,422	2,160	1,531	1,393	1,042	235	46	12	2	1	-
2018.05	성동구	성수1가1동	7,648	3,027	1,618	1,335	1,312	271	66	14	3	1	1
2018.05	성동구	성수1가2동	7,297	3,215	1,516	1,211	1,056	235	49	8	5	1	1
2018.05	성동구	성수2가1동	8,608	4,041	1,740	1,350	1,153	241	62	17	4	-	-
2018.05	성동구	성수2가3동	5,648	2,780	1,073	810	727	187	56	10	4	1	-
2018.05	성동구	송정동	5,468	2,602	1,096	831	702	186	37	12	1	1	-
2018.05	성동구	용답동	8,106	4,389	1,529	1,015	906	203	53	9	1	-	1
2018.05	성동구	왕십리도선동	11,494	4,115	2,428	2,268	2,096	449	104	28	5	-	1
2018.05	성동구	금호2.3가동	10,253	3,455	2,477	2,109	1,688	395	83	29	14	2	1
2018.05	성동구	옥수동	10,970	3,124	2,752	2,527	1,969	433	117	35	11	2	-
2018.05	광진구	소계	161,369	69,195	32,148	27,319	25,264	5,673	1,298	334	92	28	18
2018.05	광진구	화양동	15,165	11,573	1,919	846	650	127	38	10	2	-	-
2018.05	광진구	군자동	10,352	5,476	1,971	1,404	1,149	265	59	19	4	3	2
2018.05	광진구	중곡1동	7,720	3,504	1,792	1,238	917	208	39	16	5	1	-
2018.05	광진구	중곡2동	10,229	4,210	2,237	1,841	1,527	311	79	16	4	2	2
2018.05	광진구	중곡3동	8,399	3,710	1,907	1,393	1,058	266	52	10	2	1	-
2018.05	광진구	중곡4동	13,175	4,660	2,939	2,622	2,234	541	135	36	3	2	3
2018.05	광진구	능동	6,115	3,309	1,255	780	552	142	65	10	2	-	-
2018.05	광진구	구의1동	11,518	5,848	2,338	1,668	1,251	306	87	14	4	2	-
2018.05	광진구	구의2동	10,673	3,746	2,320	2,122	1,857	478	101	30	14	2	3
2018.05	광진구	구의3동	12,124	3,919	2,456	2,512	2,538	548	106	28	11	5	1
2018.05	광진구	광장동	11,950	2,095	1,787	2,956	4,130	763	161	34	20	3	1
2018.05	광진구	자양1동	11,350	5,356	2,388	1,677	1,485	339	81	18	2	2	2
2018.05	광진구	자양2동	11,254	3,803	2,434	2,305	2,068	480	118	35	6	3	2
2018.05	광진구	자양3동	11,060	2,732	2,309	2,504	2,728	607	122	44	10	2	2
2018.05	광진구	자양4동	10,285	5,254	2,096	1,451	1,120	292	55	14	3	-	-
2018.05	동대문구	소계	160,478	71,298	31,922	26,249	23,094	5,971	1,462	348	93	26	15
2018.05	동대문구	회기동	5,851	3,664	861	603	544	140	32	3	4	-	-
2018.05	동대문구	휘경1동	6,851	3,806	1,215	854	729	178	52	12	3	2	-
2018.05	동대문구	휘경2동	11,077	4,853	2,011	1,859	1,769	455	95	23	8	2	2
2018.05	동대문구	청량리동	10,545	4,819	2,277	1,651	1,304	377	92	18	4	2	1
2018.05	동대문구	용신동	16,302	9,147	2,989	1,972	1,615	435	104	33	6	-	1
2018.05	동대문구	제기동	12,705	6,510	2,503	1,726	1,419	403	114	21	6	2	1
2018.05	동대문구	전농1동	14,024	6,619	2,744	2,211	1,857	447	104	32	4	5	1
2018.05	동대문구	전농2동	7,648	2,015	1,769	1,733	1,564	412	117	33	2	1	2
2018.05	동대문구	답십리1동	10,676	4,181	2,119	1,972	1,762	489	108	33	10	1	1
2018.05	동대문구	답십리2동	12,055	3,959	2,808	2,388	2,188	535	130	37	7	3	-
2018.05	동대문구	장안1동	17,121	6,859	3,566	3,109	2,659	706	163	44	11	3	1
2018.05	동대문구	장안2동	12,534	4,116	2,583	2,634	2,442	579	144	21	11	2	2
2018.05	동대문구	이문1동	14,379	7,993	2,554	1,825	1,496	376	107	16	7	3	2
2018.05	동대문구	이문2동	8,710	2,757	1,923	1,712	1,746	439	100	22	10	-	1
2018.05	중랑구	소계	179,768	70,593	39,847	32,883	27,892	6,695	1,386	348	92	18	14
2018.05	중랑구	면목2동	12,195	5,208	2,683	2,074	1,699	423	84	17	7	-	-
2018.05	중랑구	면목4동	9,508	3,939	2,111	1,694	1,367	306	66	21	4	-	-
2018.05	중랑구	면목5동	4,651	1,889	1,096	815	655	156	29	10	1	-	-
2018.05	중랑구	면목7동	10,096	4,121	2,288	1,799	1,450	349	61	22	4	2	-
2018.05	중랑구	상봉1동	10,114	2,930	2,250	2,209	2,171	443	85	20	4	2	-
2018.05	중랑구	상봉2동	9,897	5,352	1,986	1,331	965	196	47	12	6	2	-
2018.05	중랑구	중화1동	8,759	2,962	2,066	1,759	1,507	367	70	20	6	1	1
2018.05	중랑구	중화2동	14,264	7,064	3,090	2,150	1,493	369	75	16	4	2	1
2018.05	중랑구	묵1동	14,399	4,450	3,123	3,071	2,862	684	159	34	13	1	2
2018.05	중랑구	묵2동	9,142	3,658	2,090	1,703	1,284	314	72	15	2	2	2
2018.05	중랑구	망우3동	8,477	3,534	1,952	1,526	1,137	246	58	20	2	2	-
2018.05	중랑구	신내1동	14,524	3,171	3,135	3,161	3,653	1,128	212	44	16	2	2
2018.05	중랑구	신내2동	9,001	2,548	2,173	2,014	1,789	361	84	20	9	1	2
2018.05	중랑구	면목본동	17,444	7,991	3,862	2,850	2,141	475	90	27	6	-	2
2018.05	중랑구	면목3.8동	12,620	5,428	2,822	2,176	1,687	380	98	26	3	-	-
2018.05	중랑구	망우본동	14,677	6,348	3,120	2,551	2,032	498	96	24	5	1	2
2018.05	성북구	소계	186,915	69,969	38,422	35,046	32,873	7,977	1,906	530	123	28	41
2018.05	성북구	돈암1동	6,389	1,756	1,486	1,409	1,322	314	78	20	2	-	2
2018.05	성북구	돈암2동	8,519	1,506	1,728	2,149	2,363	567	138	49	14	2	3
2018.05	성북구	안암동	8,705	5,396	1,378	917	777	186	36	9	3	2	1
2018.05	성북구	보문동	7,984	3,635	1,592	1,312	1,145	239	48	9	2	-	2
2018.05	성북구	정릉1동	7,019	1,995	1,480	1,594	1,460	369	88	26	4	1	2
2018.05	성북구	정릉2동	9,638	2,907	2,220	2,053	1,864	444	109	33	4	2	2
2018.05	성북구	정릉3동	7,560	3,658	1,470	1,166	935	253	54	14	5	2	3
2018.05	성북구	정릉4동	11,056	3,561	2,480	2,382	2,000	471	122	30	9	1	-
2018.05	성북구	길음1동	13,000	2,568	2,400	3,183	3,842	758	191	43	7	2	6
2018.05	성북구	길음2동	5,006	1,924	967	882	935	226	53	15	4	-	-
2018.05	성북구	월곡1동	10,756	3,074	2,331	2,265	2,350	557	133	36	8	1	1
2018.05	성북구	월곡2동	8,798	3,575	1,757	1,540	1,403	377	110	23	8	2	3
2018.05	성북구	장위1동	8,924	3,188	2,067	1,697	1,475	376	81	30	6	2	2
2018.05	성북구	장위2동	7,519	2,817	1,775	1,418	1,085	314	79	24	5	2	-
2018.05	성북구	장위3동	4,905	1,721	1,052	919	913	229	51	18	2	-	-
2018.05	성북구	성북동	7,984	3,578	1,693	1,213	1,040	327	86	30	10	1	6
2018.05	성북구	삼선동	12,575	5,916	2,423	1,911	1,766	426	101	22	7	3	-
2018.05	성북구	동선동	8,873	5,415	1,446	979	753	202	51	17	7	-	3
2018.05	성북구	종암동	16,993	6,061	3,414	3,283	3,202	796	170	52	8	4	3
2018.05	성북구	석관동	14,712	5,718	3,263	2,774	2,243	546	127	30	8	1	2
2018.05	강북구	소계	143,152	56,036	32,646	26,121	21,331	5,423	1,192	270	84	25	24
2018.05	강북구	번1동	10,033	5,102	2,108	1,453	1,052	241	64	9	4	-	-
2018.05	강북구	번2동	7,517	2,466	2,043	1,533	1,096	283	76	11	6	1	2
2018.05	강북구	번3동	7,618	2,073	2,075	1,656	1,323	367	94	23	5	1	1
2018.05	강북구	수유1동	10,226	4,422	2,245	1,757	1,329	367	79	15	8	1	3
2018.05	강북구	수유2동	9,531	3,207	2,387	1,900	1,533	384	88	22	7	1	2
2018.05	강북구	수유3동	12,208	6,169	2,542	1,867	1,250	298	62	12	2	3	3
2018.05	강북구	삼양동	12,472	4,784	2,852	2,341	1,872	496	93	18	11	4	1
2018.05	강북구	미아동	11,110	5,266	2,393	1,718	1,308	337	61	17	6	3	1
2018.05	강북구	송중동	13,078	5,337	2,825	2,299	1,931	523	117	36	4	3	3
2018.05	강북구	송천동	13,771	6,046	3,074	2,261	1,821	447	94	18	8	-	2
2018.05	강북구	삼각산동	11,893	2,541	2,362	2,744	3,336	733	128	39	7	2	1
2018.05	강북구	우이동	9,426	3,406	2,289	1,835	1,392	378	94	19	6	4	3
2018.05	강북구	인수동	14,269	5,217	3,451	2,757	2,088	569	142	31	10	2	2
2018.05	도봉구	소계	137,543	41,824	32,165	29,162	26,110	6,350	1,419	364	98	36	15
2018.05	도봉구	쌍문1동	9,115	2,922	2,194	1,881	1,565	418	101	26	5	1	2
2018.05	도봉구	쌍문2동	8,566	2,851	2,113	1,784	1,371	326	95	20	2	1	3
2018.05	도봉구	쌍문3동	7,606	2,880	1,797	1,423	1,142	287	58	16	2	-	1
2018.05	도봉구	쌍문4동	7,182	1,480	1,475	1,729	1,960	443	72	17	5	1	-
2018.05	도봉구	방학1동	12,655	4,360	2,887	2,473	2,158	600	118	44	9	4	2
2018.05	도봉구	방학2동	9,577	3,535	2,309	1,854	1,421	345	86	23	4	-	-
2018.05	도봉구	방학3동	10,157	1,706	2,234	2,613	2,728	676	143	33	19	5	-
2018.05	도봉구	창1동	10,903	3,354	2,483	2,347	2,151	449	92	22	3	1	1
2018.05	도봉구	창2동	12,359	3,484	2,948	2,764	2,378	576	151	39	12	7	-
2018.05	도봉구	창3동	6,647	2,440	1,614	1,254	1,017	250	55	14	1	2	-
