기간	자치구	행정동	전체세대수	1인세대	2인세대	3인세대	4인세대	5인세대	6인세대	7인세대	8인세대	9인세대	10인세대 이상
2019.01	영등포구	여의동	12,999	3,568	2,871	2,983	2,783	577	151	41	14	5	6
2019.01	영등포구	당산1동	10,290	5,052	2,090	1,548	1,207	289	80	14	5	2	3
2019.01	영등포구	당산2동	17,079	8,367	2,878	2,650	2,475	528	131	36	13	-	1
2019.01	영등포구	양평1동	8,665	4,070	1,902	1,379	1,010	233	47	18	3	3	-
2019.01	영등포구	양평2동	10,034	4,079	2,014	1,798	1,673	367	81	14	4	1	3
2019.01	영등포구	신길1동	9,748	5,714	1,794	1,132	833	218	40	11	4	1	1
2019.01	영등포구	신길3동	7,052	2,814	1,473	1,275	1,134	292	43	15	4	1	1
2019.01	영등포구	신길4동	4,324	1,862	973	733	572	148	26	6	4	-	-
2019.01	영등포구	신길5동	4,402	1,870	983	747	590	160	40	9	-	1	2
2019.01	영등포구	신길6동	8,352	3,529	1,785	1,429	1,212	311	59	16	4	1	6
2019.01	영등포구	신길7동	6,535	1,930	1,288	1,332	1,540	350	68	20	4	2	1
2019.01	영등포구	대림1동	6,442	3,016	1,415	971	786	193	42	14	3	1	1
2019.01	영등포구	대림2동	6,719	3,461	1,537	871	621	171	48	6	4	-	-
2019.01	영등포구	대림3동	10,644	3,983	2,438	1,976	1,717	399	100	26	4	1	-
2019.01	영등포구	영등포본동	10,160	4,373	1,987	1,793	1,546	376	65	13	3	1	3
2019.01	영등포구	영등포동	16,401	11,655	2,135	1,280	1,036	222	57	8	5	-	3
2019.01	영등포구	도림동	9,297	4,369	2,074	1,447	1,056	266	62	16	6	1	-
2019.01	영등포구	문래동	12,506	3,611	2,655	2,795	2,715	564	128	28	5	3	2
2019.01	동작구	소계	178,106	74,056	36,679	31,027	27,713	6,615	1,476	391	98	30	21
2019.01	동작구	노량진2동	7,214	4,052	1,402	948	623	141	33	10	4	1	-
2019.01	동작구	상도1동	20,917	9,221	3,848	3,618	3,276	739	168	37	7	1	2
2019.01	동작구	상도2동	12,386	4,931	2,573	2,200	2,074	466	114	22	4	1	1
2019.01	동작구	상도3동	11,677	4,898	2,540	2,095	1,577	414	100	36	11	4	2
2019.01	동작구	상도4동	13,253	5,150	2,995	2,478	2,030	479	88	26	5	-	2
2019.01	동작구	사당1동	12,754	7,111	2,559	1,605	1,144	253	60	13	5	3	1
2019.01	동작구	사당3동	10,777	3,471	2,433	2,230	2,015	477	102	37	5	3	4
2019.01	동작구	사당4동	6,900	2,937	1,569	1,169	941	223	40	15	4	2	-
2019.01	동작구	사당5동	5,720	2,230	1,217	1,073	941	201	44	10	2	1	1
2019.01	동작구	대방동	16,953	6,708	3,141	2,881	3,233	747	168	57	10	4	4
2019.01	동작구	신대방1동	9,854	3,480	1,923	1,784	2,027	489	117	24	7	1	2
2019.01	동작구	신대방2동	9,187	3,943	1,715	1,508	1,485	410	86	33	7	-	-
2019.01	동작구	흑석동	13,784	5,392	2,838	2,578	2,284	558	100	22	8	4	-
2019.01	동작구	노량진1동	14,797	6,413	3,097	2,470	2,111	542	125	25	9	4	1
2019.01	동작구	사당2동	11,933	4,119	2,829	2,390	1,952	476	131	24	10	1	1
2019.01	관악구	소계	263,109	143,824	48,743	33,649	27,946	6,768	1,575	416	127	36	25
2019.01	관악구	보라매동	12,129	5,551	2,685	1,887	1,529	373	84	13	1	3	3
2019.01	관악구	청림동	6,599	1,979	1,567	1,460	1,241	267	59	17	6	2	1
2019.01	관악구	행운동	16,828	10,154	2,889	1,853	1,446	361	95	19	9	1	1
2019.01	관악구	낙성대동	10,584	7,289	1,481	877	690	173	54	12	6	-	2
2019.01	관악구	중앙동	9,030	5,722	1,539	866	680	170	42	7	1	2	1
2019.01	관악구	인헌동	13,911	7,389	2,666	1,855	1,527	364	75	29	6	-	-
2019.01	관악구	남현동	9,188	4,492	1,831	1,407	1,101	269	50	25	8	2	3
2019.01	관악구	서원동	13,401	8,131	2,526	1,430	966	262	66	11	7	2	-
2019.01	관악구	신원동	10,362	5,851	2,119	1,238	895	189	47	16	2	4	1
2019.01	관악구	서림동	14,186	9,050	2,234	1,422	1,093	289	68	23	5	-	2
2019.01	관악구	신사동	13,061	7,804	2,276	1,516	1,132	257	58	10	7	1	-
2019.01	관악구	신림동	16,135	12,914	1,980	677	433	96	30	3	1	1	-
2019.01	관악구	난향동	6,483	1,879	1,482	1,354	1,338	320	82	21	4	1	2
2019.01	관악구	조원동	10,048	6,117	1,783	1,040	869	170	41	17	8	3	-
2019.01	관악구	대학동	15,688	11,530	1,790	1,167	895	224	69	10	2	1	-
2019.01	관악구	은천동	15,627	6,279	3,464	2,674	2,481	542	141	29	11	3	3
2019.01	관악구	성현동	12,994	3,874	3,034	2,638	2,620	648	125	39	14	1	1
2019.01	관악구	청룡동	18,521	13,148	2,498	1,319	1,149	311	70	21	3	1	1
2019.01	관악구	난곡동	12,735	4,828	3,057	2,344	1,910	444	107	34	9	1	1
2019.01	관악구	삼성동	11,498	4,529	2,703	1,987	1,682	456	101	27	8	4	1
2019.01	관악구	미성동	14,101	5,314	3,139	2,638	2,269	583	111	33	9	3	2
2019.01	서초구	소계	172,893	57,268	34,091	34,064	35,781	8,770	2,077	558	186	54	44
2019.01	서초구	서초1동	9,224	3,744	1,756	1,615	1,528	410	125	30	14	2	-
2019.01	서초구	서초2동	8,140	3,535	1,449	1,381	1,364	302	79	17	8	3	2
2019.01	서초구	서초3동	13,171	5,324	2,542	2,308	2,157	599	166	42	20	6	7
2019.01	서초구	서초4동	10,942	2,327	1,906	2,524	3,344	651	126	52	7	4	1
2019.01	서초구	잠원동	13,983	4,674	2,616	2,946	3,002	587	114	22	15	5	2
2019.01	서초구	반포본동	4,192	745	798	988	1,314	268	60	14	3	1	1
2019.01	서초구	반포1동	14,261	6,314	2,289	2,271	2,575	627	135	34	11	5	-
2019.01	서초구	반포2동	5,225	770	837	1,297	1,707	481	96	24	9	2	2
2019.01	서초구	반포3동	7,008	1,284	1,366	1,802	2,049	405	69	24	7	-	2
2019.01	서초구	반포4동	7,410	1,891	1,507	1,747	1,693	422	102	28	11	7	2
2019.01	서초구	방배본동	7,901	2,074	1,540	1,686	1,943	492	118	30	11	3	4
2019.01	서초구	방배1동	7,587	2,827	1,693	1,426	1,234	298	80	20	4	1	4
2019.01	서초구	방배2동	9,123	3,213	2,090	1,724	1,573	395	87	27	5	4	5
2019.01	서초구	방배3동	8,461	2,265	1,848	1,867	1,893	440	103	31	11	-	3
2019.01	서초구	방배4동	9,737	3,340	1,959	1,802	2,001	469	126	28	9	1	2
2019.01	서초구	양재1동	18,305	5,916	3,911	3,443	3,507	1,142	284	79	18	4	1
2019.01	서초구	양재2동	11,002	4,990	2,244	1,695	1,510	416	102	25	14	3	3
2019.01	서초구	내곡동	7,221	2,035	1,740	1,542	1,387	366	105	31	9	3	3
2019.01	강남구	소계	228,980	88,800	42,462	40,890	43,638	10,008	2,273	613	178	80	38
2019.01	강남구	신사동	7,520	2,936	1,585	1,282	1,264	316	85	24	18	6	4
2019.01	강남구	논현1동	14,191	9,205	2,457	1,286	881	263	58	28	8	3	2
2019.01	강남구	논현2동	11,332	6,030	2,104	1,576	1,239	283	72	19	8	1	-
2019.01	강남구	삼성1동	5,911	1,938	1,204	1,163	1,196	290	85	24	8	2	1
2019.01	강남구	삼성2동	13,260	5,619	2,287	2,288	2,378	498	130	43	10	4	3
2019.01	강남구	대치1동	7,455	576	910	1,932	3,173	677	129	40	8	8	2
2019.01	강남구	대치4동	10,183	5,199	1,660	1,438	1,458	329	78	16	4	1	-
2019.01	강남구	역삼1동	23,168	16,212	3,500	1,778	1,201	336	98	29	10	4	-
2019.01	강남구	역삼2동	14,996	5,870	2,292	2,799	3,205	634	135	35	11	6	9
2019.01	강남구	도곡1동	8,533	2,442	1,560	1,809	2,122	448	111	28	8	4	1
2019.01	강남구	도곡2동	11,961	2,271	2,291	3,031	3,487	698	140	34	6	1	2
2019.01	강남구	개포1동	2,966	935	657	531	638	168	25	7	3	2	-
2019.01	강남구	개포4동	7,852	2,956	1,530	1,436	1,468	367	66	19	5	1	4
2019.01	강남구	일원본동	8,290	1,542	1,437	2,024	2,649	506	96	21	9	5	1
2019.01	강남구	일원1동	7,605	3,080	1,744	1,342	1,047	305	69	16	2	-	-
2019.01	강남구	일원2동	6,947	2,069	1,671	1,451	1,411	284	44	13	3	-	1
2019.01	강남구	수서동	7,843	3,188	2,279	1,322	781	197	58	11	3	3	1
2019.01	강남구	세곡동	17,669	5,645	3,693	3,258	3,478	1,189	316	68	14	7	1
2019.01	강남구	압구정동	10,773	2,988	2,344	2,428	2,297	540	117	38	10	8	3
2019.01	강남구	청담동	12,429	4,559	2,395	2,404	2,292	557	151	42	17	9	3
2019.01	강남구	대치2동	13,195	2,432	1,986	3,195	4,510	852	158	50	8	4	-
2019.01	강남구	개포2동	4,901	1,108	876	1,117	1,463	271	52	8	5	1	-
2019.01	송파구	소계	273,084	91,741	56,267	54,599	54,658	12,212	2,704	621	198	53	31
2019.01	송파구	풍납1동	6,783	2,561	1,623	1,253	1,067	211	54	8	5	1	-
2019.01	송파구	풍납2동	10,489	3,874	2,025	2,083	1,966	403	104	28	5	1	-
2019.01	송파구	거여1동	5,435	1,795	1,236	1,050	1,034	249	57	10	3	-	1
2019.01	송파구	거여2동	7,204	2,430	1,786	1,418	1,217	258	73	13	5	1	3
2019.01	송파구	마천1동	9,168	3,522	2,086	1,575	1,419	450	86	24	5	1	-
2019.01	송파구	마천2동	8,696	3,073	2,088	1,638	1,401	372	95	17	11	-	1
2019.01	송파구	방이1동	6,219	1,765	1,195	1,319	1,479	346	87	19	7	1	1
2019.01	송파구	방이2동	13,048	6,732	2,595	1,850	1,445	339	67	17	1	1	1
2019.01	송파구	오륜동	6,019	657	1,047	1,576	2,148	472	81	27	8	1	2
2019.01	송파구	오금동	15,569	4,205	3,411	3,509	3,379	836	175	47	6	1	-
2019.01	송파구	송파1동	12,312	5,621	2,606	1,958	1,589	399	94	32	8	1	4
2019.01	송파구	송파2동	7,293	1,441	1,492	1,771	1,976	476	101	23	10	3	-
2019.01	송파구	석촌동	16,712	8,081	3,481	2,549	1,982	459	122	22	10	6	-
2019.01	송파구	삼전동	16,356	8,088	3,260	2,444	2,001	448	81	25	3	3	3
2019.01	송파구	가락본동	11,779	4,317	2,442	2,250	2,153	492	96	22	5	-	2
2019.01	송파구	가락1동	2,490	468	556	624	690	113	28	7	4	-	-
2019.01	송파구	가락2동	12,313	2,798	2,401	2,973	3,256	664	170	41	8	1	1
2019.01	송파구	문정1동	8,577	2,717	1,840	1,757	1,736	402	91	18	11	5	-
2019.01	송파구	문정2동	15,341	8,242	2,770	1,969	1,836	377	103	22	16	3	3
2019.01	송파구	장지동	13,420	3,664	3,104	2,982	2,794	683	149	35	8	1	-
2019.01	송파구	위례동	9,083	1,061	1,706	2,370	2,927	815	166	26	8	4	-
2019.01	송파구	잠실본동	14,721	7,511	2,892	2,129	1,670	387	96	27	7	-	2
2019.01	송파구	잠실4동	10,302	1,776	2,140	2,840	2,841	547	123	17	13	5	-
2019.01	송파구	잠실6동	5,903	940	1,327	1,556	1,592	375	74	25	7	5	2
2019.01	송파구	잠실7동	3,483	499	792	885	1,024	217	47	11	6	2	-
2019.01	송파구	잠실2동	12,050	1,902	1,854	3,049	4,358	707	141	26	9	3	1
2019.01	송파구	잠실3동	12,319	2,001	2,512	3,222	3,678	715	143	32	9	3	4
2019.01	강동구	소계	177,245	61,754	38,018	34,445	32,865	7,900	1,670	426	110	32	25
2019.01	강동구	강일동	11,194	2,183	2,489	2,227	2,940	1,108	197	39	7	3	1
2019.01	강동구	상일동	4,198	1,145	896	940	922	215	54	18	6	-	2
2019.01	강동구	명일1동	8,162	1,954	1,664	1,902	2,047	449	109	22	11	2	2
2019.01	강동구	명일2동	5,887	991	1,025	1,314	1,993	449	83	23	8	1	-
2019.01	강동구	고덕1동	9,123	1,564	1,654	2,252	2,880	617	116	25	6	4	5
2019.01	강동구	고덕2동	3,440	1,490	781	574	443	117	23	7	3	-	2
2019.01	강동구	암사2동	5,887	1,783	1,328	1,279	1,199	223	58	11	3	2	1
2019.01	강동구	암사3동	6,372	1,051	1,320	1,623	1,817	412	95	32	14	3	5
2019.01	강동구	천호1동	12,869	5,072	2,937	2,437	1,851	451	87	23	8	2	1
2019.01	강동구	천호3동	13,638	6,396	2,917	2,197	1,624	384	88	26	3	2	1
2019.01	강동구	성내1동	8,216	2,373	1,831	1,831	1,686	404	65	23	2	-	1
2019.01	강동구	성내2동	12,456	5,990	2,760	1,949	1,342	318	71	19	6	1	-
2019.01	강동구	성내3동	10,189	3,716	2,213	1,971	1,791	399	70	22	4	2	1
2019.01	강동구	둔촌1동	179	126	22	13	14	2	2	-	-	-	-
2019.01	강동구	둔촌2동	11,147	3,419	2,395	2,334	2,343	526	97	28	3	1	1
2019.01	강동구	암사1동	16,315	6,140	3,654	3,104	2,670	566	138	31	10	1	1
2019.01	강동구	천호2동	17,667	8,500	3,828	2,717	2,033	439	117	26	7	-	-
2019.01	강동구	길동	20,306	7,861	4,304	3,781	3,270	821	200	51	9	8	1
2019.02	합계	합계	4,283,150	1,698,152	897,627	768,830	700,953	166,848	37,359	9,320	2,616	847	598
2019.02	종로구	소계	73,814	36,124	13,974	10,926	9,303	2,587	619	190	53	20	18
2019.02	종로구	사직동	4,577	2,207	887	692	560	164	32	23	7	2	3
2019.02	종로구	삼청동	1,405	747	249	180	144	59	19	6	1	-	-
2019.02	종로구	부암동	4,303	1,631	941	739	716	191	55	18	7	2	3
2019.02	종로구	평창동	7,530	2,392	1,673	1,478	1,430	426	89	25	8	6	3
2019.02	종로구	무악동	3,065	703	671	689	780	175	34	7	3	-	3
2019.02	종로구	교남동	4,583	1,589	1,128	901	752	158	35	13	6	1	-
2019.02	종로구	가회동	2,059	920	436	341	258	73	22	7	1	-	1
2019.02	종로구	종로1.2.3.4가동	5,251	4,146	511	303	216	54	13	6	2	-	-
2019.02	종로구	종로5·6가동	3,137	2,052	490	308	204	63	12	5	1	2	-
2019.02	종로구	이화동	4,522	2,699	783	518	377	112	20	11	1	1	-
2019.02	종로구	창신1동	2,977	1,744	563	345	221	80	19	5	-	-	-
2019.02	종로구	창신2동	4,182	1,950	864	664	501	154	38	8	2	1	-
2019.02	종로구	창신3동	2,887	875	670	637	484	183	33	2	3	-	-
2019.02	종로구	숭인1동	2,994	1,359	652	474	360	108	29	9	3	-	-
2019.02	종로구	숭인2동	5,734	3,715	910	557	416	99	28	7	2	-	-
2019.02	종로구	청운효자동	5,418	1,955	1,126	1,018	984	233	76	20	2	4	-
2019.02	종로구	혜화동	9,190	5,440	1,420	1,082	900	255	65	18	4	1	5
2019.02	중구	소계	61,770	30,068	12,808	9,231	7,251	1,777	453	118	30	15	19
2019.02	중구	소공동	1,090	618	192	152	101	19	6	-	-	-	2
2019.02	중구	회현동	3,276	2,226	443	294	227	65	12	7	2	-	-
2019.02	중구	명동	1,396	924	203	143	90	23	7	2	1	-	3
2019.02	중구	필동	2,317	1,437	410	233	168	52	10	5	1	-	1
2019.02	중구	장충동	2,677	1,639	473	246	225	71	17	2	1	1	2
2019.02	중구	광희동	2,919	1,853	513	277	199	49	21	5	1	-	1
2019.02	중구	을지로동	1,293	1,023	148	70	37	10	2	3	-	-	-
2019.02	중구	신당5동	4,525	2,132	931	714	557	133	40	14	3	1	-
2019.02	중구	황학동	6,637	3,540	1,384	887	627	153	38	7	-	1	-
2019.02	중구	중림동	5,835	2,451	1,271	1,052	830	163	49	13	5	1	-
2019.02	중구	신당동	4,430	2,695	812	466	340	84	24	5	2	2	-
2019.02	중구	다산동	6,939	3,089	1,613	1,080	890	201	46	12	4	1	3
2019.02	중구	약수동	7,783	2,790	1,986	1,552	1,088	283	63	14	3	1	3
2019.02	중구	청구동	6,447	2,464	1,518	1,185	972	238	50	9	3	6	2
2019.02	중구	동화동	4,206	1,187	911	880	900	233	68	20	4	1	2
2019.02	용산구	소계	109,348	51,123	22,464	16,951	13,944	3,643	883	211	79	27	23
2019.02	용산구	후암동	8,569	3,989	1,710	1,398	1,079	291	77	12	5	4	4
2019.02	용산구	용산2가동	5,509	2,783	1,228	786	531	142	30	8	1	-	-
2019.02	용산구	남영동	5,440	4,179	591	319	259	70	14	4	2	-	2
2019.02	용산구	원효로2동	6,034	2,018	1,295	1,207	1,122	284	71	22	9	2	4
2019.02	용산구	효창동	3,767	1,336	855	676	646	188	49	11	3	2	1
2019.02	용산구	용문동	5,385	1,899	1,288	1,029	876	231	46	11	2	2	1
2019.02	용산구	이촌1동	10,246	2,239	2,201	2,594	2,454	559	148	31	14	5	1
2019.02	용산구	이촌2동	3,864	1,315	1,030	767	565	139	31	7	10	-	-
2019.02	용산구	이태원1동	3,836	2,202	729	451	313	100	33	7	1	-	-
2019.02	용산구	이태원2동	4,944	2,644	1,000	668	455	130	37	7	3	-	-
2019.02	용산구	서빙고동	5,301	1,688	1,117	966	1,106	342	64	16	1	-	1
2019.02	용산구	보광동	7,746	4,005	1,683	1,049	758	198	38	9	5	1	-
2019.02	용산구	청파동	10,604	6,011	1,986	1,217	1,009	281	73	17	6	1	3
2019.02	용산구	원효로1동	7,487	3,435	1,636	1,185	943	222	47	9	5	4	1
2019.02	용산구	한강로동	9,574	5,335	1,836	1,231	889	200	58	17	5	2	1
2019.02	용산구	한남동	11,042	6,045	2,279	1,408	939	266	67	23	7	4	4
2019.02	성동구	소계	137,288	55,373	29,675	25,053	20,918	4,727	1,132	285	91	21	13
2019.02	성동구	왕십리2동	7,711	2,963	1,671	1,462	1,213	284	93	15	4	3	3
2019.02	성동구	마장동	10,758	4,639	2,281	1,761	1,563	388	81	27	11	5	2
2019.02	성동구	사근동	7,250	5,041	934	592	510	130	27	13	2	1	-
2019.02	성동구	행당1동	7,351	3,036	1,531	1,364	1,101	247	48	17	6	-	1
2019.02	성동구	행당2동	9,500	2,363	2,303	2,203	2,074	416	105	25	8	2	1
2019.02	성동구	응봉동	6,193	1,632	1,382	1,410	1,355	321	70	15	7	-	1
2019.02	성동구	금호1가동	6,630	2,045	1,677	1,418	1,151	255	68	14	2	-	-
2019.02	성동구	금호4가동	6,527	2,193	1,600	1,438	1,006	226	46	10	7	-	1
2019.02	성동구	성수1가1동	7,642	3,053	1,654	1,345	1,246	266	60	11	5	1	1
2019.02	성동구	성수1가2동	7,173	3,233	1,498	1,172	985	222	47	10	4	1	1
2019.02	성동구	성수2가1동	8,611	4,155	1,769	1,300	1,083	233	54	13	4	-	-
2019.02	성동구	성수2가3동	5,699	2,880	1,059	828	689	174	54	13	1	1	-
2019.02	성동구	송정동	5,590	2,746	1,149	831	654	167	32	9	1	1	-
2019.02	성동구	용답동	7,606	4,318	1,394	904	766	168	42	12	-	1	1
2019.02	성동구	왕십리도선동	11,753	4,361	2,460	2,339	2,023	428	104	28	10	-	-
2019.02	성동구	금호2.3가동	10,365	3,572	2,547	2,134	1,619	369	86	24	12	1	1
2019.02	성동구	옥수동	10,929	3,143	2,766	2,552	1,880	433	115	29	7	4	-
2019.02	광진구	소계	163,293	71,464	32,855	27,262	24,547	5,447	1,246	332	88	30	22
2019.02	광진구	화양동	15,672	12,142	1,972	789	613	112	34	8	1	-	1
2019.02	광진구	군자동	10,385	5,616	1,967	1,347	1,115	248	61	20	6	3	2
2019.02	광진구	중곡1동	7,985	3,760	1,817	1,291	868	185	43	15	5	1	-
2019.02	광진구	중곡2동	10,287	4,313	2,308	1,799	1,447	319	76	18	3	2	2
2019.02	광진구	중곡3동	8,482	3,853	1,931	1,370	1,011	256	46	12	2	1	-
2019.02	광진구	중곡4동	13,187	4,815	2,989	2,598	2,102	518	127	28	5	3	2
2019.02	광진구	능동	6,191	3,391	1,286	767	526	150	59	7	3	2	-
2019.02	광진구	구의1동	11,666	6,104	2,344	1,634	1,196	296	72	15	5	-	-
2019.02	광진구	구의2동	11,533	3,969	2,551	2,313	2,055	489	106	37	5	4	4
2019.02	광진구	구의3동	12,190	4,011	2,517	2,487	2,486	539	105	27	14	2	2
2019.02	광진구	광장동	12,009	2,160	1,867	2,980	4,068	713	166	39	13	3	-
2019.02	광진구	자양1동	11,423	5,472	2,443	1,673	1,414	323	76	16	2	2	2
2019.02	광진구	자양2동	11,271	3,903	2,484	2,274	1,985	473	101	39	7	2	3
2019.02	광진구	자양3동	11,066	2,809	2,315	2,535	2,662	565	122	38	12	4	4
2019.02	광진구	자양4동	9,946	5,146	2,064	1,405	999	261	52	13	5	1	-
2019.02	동대문구	소계	162,229	73,234	32,711	26,272	22,537	5,636	1,397	322	79	29	12
2019.02	동대문구	회기동	5,939	3,763	867	620	508	143	31	4	3	-	-
2019.02	동대문구	휘경1동	6,818	3,843	1,198	848	702	167	44	12	-	4	-
2019.02	동대문구	휘경2동	11,371	5,182	2,091	1,839	1,699	435	90	24	6	4	1
2019.02	동대문구	청량리동	10,543	4,906	2,322	1,613	1,242	346	97	15	1	-	1
2019.02	동대문구	용신동	16,653	9,638	2,988	1,949	1,541	409	97	25	5	1	-
2019.02	동대문구	제기동	12,945	6,832	2,536	1,725	1,337	375	114	19	4	3	-
2019.02	동대문구	전농1동	14,795	7,066	2,928	2,348	1,872	445	91	28	12	1	4
2019.02	동대문구	전농2동	7,728	2,131	1,846	1,695	1,520	388	113	29	4	-	2
2019.02	동대문구	답십리1동	12,411	4,591	2,593	2,423	2,125	515	123	33	6	1	1
2019.02	동대문구	답십리2동	12,368	4,178	2,958	2,428	2,149	499	116	31	7	2	-
2019.02	동대문구	장안1동	17,281	7,066	3,702	3,094	2,569	648	154	35	9	4	-
2019.02	동대문구	장안2동	12,922	4,399	2,728	2,648	2,411	556	143	27	6	3	1
2019.02	동대문구	이문1동	11,835	6,865	2,019	1,351	1,200	293	83	14	6	3	1
2019.02	동대문구	이문2동	8,620	2,774	1,935	1,691	1,662	417	101	26	10	3	1
2019.02	중랑구	소계	180,986	72,752	40,726	32,556	26,734	6,437	1,338	329	82	20	12
2019.02	중랑구	면목2동	12,218	5,343	2,711	2,016	1,641	401	87	11	7	1	-
2019.02	중랑구	면목4동	9,446	3,988	2,131	1,673	1,280	288	65	16	5	-	-
2019.02	중랑구	면목5동	4,575	1,866	1,088	816	625	145	27	6	2	-	-
2019.02	중랑구	면목7동	10,128	4,228	2,307	1,801	1,385	322	62	17	4	2	-
2019.02	중랑구	상봉1동	10,125	2,991	2,310	2,181	2,124	413	80	22	3	1	-
2019.02	중랑구	상봉2동	10,386	5,772	2,126	1,330	900	187	48	13	7	2	1
2019.02	중랑구	중화1동	8,938	3,127	2,160	1,783	1,424	360	58	17	7	1	1
2019.02	중랑구	중화2동	14,413	7,235	3,179	2,104	1,456	342	70	22	2	2	1
2019.02	중랑구	묵1동	14,546	4,580	3,242	3,063	2,787	658	163	35	15	1	2
2019.02	중랑구	묵2동	9,198	3,800	2,093	1,648	1,254	320	64	11	3	3	2
2019.02	중랑구	망우3동	8,513	3,658	2,002	1,469	1,063	255	52	10	2	2	-
2019.02	중랑구	신내1동	14,696	3,352	3,244	3,166	3,551	1,088	227	59	7	1	1
2019.02	중랑구	신내2동	9,022	2,663	2,202	2,029	1,687	340	77	16	7	-	1
2019.02	중랑구	면목본동	17,494	8,118	3,876	2,887	2,041	453	87	25	4	1	2
2019.02	중랑구	면목3.8동	12,562	5,516	2,841	2,133	1,588	371	84	25	3	1	-
2019.02	중랑구	망우본동	14,726	6,515	3,214	2,457	1,928	494	87	24	4	2	1
2019.02	성북구	소계	187,362	71,851	39,018	34,603	31,665	7,724	1,838	477	110	36	40
2019.02	성북구	돈암1동	6,370	1,777	1,535	1,395	1,272	294	75	18	1	1	2
2019.02	성북구	돈암2동	8,587	1,552	1,770	2,197	2,294	574	141	37	16	3	3
2019.02	성북구	안암동	8,955	5,737	1,385	883	742	159	35	8	1	4	1
2019.02	성북구	보문동	7,949	3,691	1,575	1,313	1,086	228	44	8	2	-	2
2019.02	성북구	정릉1동	7,202	2,116	1,553	1,579	1,466	365	87	28	4	2	2
2019.02	성북구	정릉2동	9,656	2,965	2,259	2,039	1,807	429	112	36	5	1	3
2019.02	성북구	정릉3동	7,708	3,905	1,482	1,098	893	261	53	11	1	1	3
2019.02	성북구	정릉4동	11,021	3,579	2,539	2,335	1,953	461	113	30	10	-	1
2019.02	성북구	길음1동	13,013	2,603	2,428	3,186	3,809	748	187	38	8	1	5
2019.02	성북구	길음2동	4,986	1,907	974	904	908	229	50	13	1	-	-
2019.02	성북구	월곡1동	10,794	3,133	2,374	2,308	2,272	538	133	24	8	2	2
2019.02	성북구	월곡2동	9,019	3,799	1,849	1,542	1,355	355	89	19	7	1	3
2019.02	성북구	장위1동	9,055	3,341	2,105	1,676	1,445	366	82	33	4	2	1
2019.02	성북구	장위2동	6,491	2,512	1,569	1,182	893	248	67	13	6	1	-
2019.02	성북구	장위3동	4,760	1,662	1,034	907	863	231	49	11	2	1	-
2019.02	성북구	성북동	8,031	3,655	1,715	1,205	1,004	325	87	27	6	1	6
2019.02	성북구	삼선동	12,710	6,128	2,479	1,835	1,714	418	104	21	7	4	-
2019.02	성북구	동선동	8,947	5,559	1,470	960	698	182	53	16	6	2	1
2019.02	성북구	종암동	17,120	6,259	3,484	3,280	3,076	797	154	55	6	5	4
2019.02	성북구	석관동	14,988	5,971	3,439	2,779	2,115	516	123	31	9	4	1
2019.02	강북구	소계	143,695	57,965	33,180	25,526	20,335	5,190	1,125	238	87	23	26
2019.02	강북구	번1동	10,240	5,382	2,135	1,435	991	230	57	6	4	-	-
2019.02	강북구	번2동	7,603	2,609	2,094	1,514	1,038	255	71	14	6	-	2
2019.02	강북구	번3동	7,621	2,149	2,128	1,594	1,281	362	77	25	4	1	-
2019.02	강북구	수유1동	10,350	4,591	2,309	1,715	1,295	342	75	10	8	1	4
2019.02	강북구	수유2동	9,498	3,299	2,421	1,844	1,417	393	93	20	8	1	2
2019.02	강북구	수유3동	12,619	6,614	2,566	1,853	1,208	293	62	14	3	4	2
2019.02	강북구	삼양동	11,732	4,618	2,699	2,173	1,666	466	78	17	10	3	2
2019.02	강북구	미아동	11,316	5,516	2,452	1,676	1,268	316	67	10	6	3	2
2019.02	강북구	송중동	13,010	5,508	2,808	2,230	1,834	488	100	31	6	2	3
2019.02	강북구	송천동	13,800	6,130	3,140	2,249	1,741	441	74	15	8	-	2
2019.02	강북구	삼각산동	11,858	2,527	2,469	2,735	3,252	697	135	32	8	2	1
2019.02	강북구	우이동	9,472	3,475	2,364	1,804	1,333	371	95	16	6	4	4
2019.02	강북구	인수동	14,576	5,547	3,595	2,704	2,011	536	141	28	10	2	2
2019.02	도봉구	소계	138,143	43,471	32,750	28,843	25,172	6,037	1,372	355	94	36	13
2019.02	도봉구	쌍문1동	9,187	3,007	2,216	1,887	1,534	403	107	22	8	2	1
2019.02	도봉구	쌍문2동	8,657	2,943	2,172	1,758	1,351	320	89	20	1	-	3
2019.02	도봉구	쌍문3동	7,790	3,068	1,857	1,411	1,097	279	57	16	4	-	1
2019.02	도봉구	쌍문4동	7,162	1,476	1,566	1,694	1,905	427	73	14	5	2	-
2019.02	도봉구	방학1동	12,789	4,544	2,962	2,398	2,132	581	124	37	6	5	-
2019.02	도봉구	방학2동	9,545	3,686	2,305	1,791	1,330	329	80	19	2	3	-
2019.02	도봉구	방학3동	10,120	1,784	2,297	2,560	2,639	631	154	37	13	3	2
2019.02	도봉구	창1동	10,918	3,505	2,516	2,308	2,056	416	89	24	2	2	-
2019.02	도봉구	창2동	12,384	3,638	2,978	2,743	2,265	552	143	43	16	6	-
2019.02	도봉구	창3동	6,702	2,540	1,662	1,237	960	235	49	16	2	1	-
