기간	자치구	행정동	전체세대수	1인세대	2인세대	3인세대	4인세대	5인세대	6인세대	7인세대	8인세대	9인세대	10인세대 이상
2018.01	광진구	화양동	15,135	11,490	1,894	877	688	135	39	10	2	-	-
2018.01	광진구	군자동	10,303	5,367	2,000	1,410	1,174	258	65	17	6	3	3
2018.01	광진구	중곡1동	7,668	3,456	1,768	1,261	917	208	35	15	6	2	-
2018.01	광진구	중곡2동	10,159	4,133	2,237	1,818	1,550	316	83	16	3	2	1
2018.01	광진구	중곡3동	8,331	3,619	1,867	1,409	1,093	276	54	9	2	1	1
2018.01	광진구	중곡4동	13,147	4,571	2,947	2,612	2,288	548	139	32	6	1	3
2018.01	광진구	능동	6,051	3,233	1,259	777	554	147	68	12	1	-	-
2018.01	광진구	구의1동	11,418	5,754	2,294	1,685	1,274	304	82	20	3	2	-
2018.01	광진구	구의2동	10,618	3,695	2,305	2,111	1,892	462	99	37	11	3	3
2018.01	광진구	구의3동	12,046	3,845	2,408	2,542	2,546	556	106	29	8	4	2
2018.01	광진구	광장동	11,938	2,094	1,749	2,923	4,183	754	179	33	19	3	1
2018.01	광진구	자양1동	11,291	5,314	2,320	1,706	1,495	351	78	20	3	1	3
2018.01	광진구	자양2동	11,205	3,733	2,429	2,303	2,079	490	125	33	8	2	3
2018.01	광진구	자양3동	11,039	2,676	2,263	2,527	2,761	618	136	42	13	2	1
2018.01	광진구	자양4동	10,794	5,524	2,206	1,513	1,171	298	62	17	3	-	-
2018.01	동대문구	소계	159,955	70,213	31,698	26,528	23,409	6,086	1,514	356	104	30	17
2018.01	동대문구	회기동	5,725	3,515	845	628	554	142	32	3	5	1	-
2018.01	동대문구	휘경1동	6,844	3,793	1,205	856	725	192	54	13	4	2	-
2018.01	동대문구	휘경2동	10,995	4,730	1,994	1,864	1,805	455	108	26	9	2	2
2018.01	동대문구	청량리동	10,526	4,753	2,289	1,659	1,315	391	93	18	5	2	1
2018.01	동대문구	용신동	16,476	9,089	3,061	2,060	1,663	455	104	38	4	1	1
2018.01	동대문구	제기동	12,673	6,443	2,480	1,750	1,453	401	114	21	8	2	1
2018.01	동대문구	전농1동	13,931	6,549	2,659	2,231	1,871	471	112	28	5	4	1
2018.01	동대문구	전농2동	7,599	1,972	1,720	1,747	1,576	429	116	31	4	2	2
2018.01	동대문구	답십리1동	10,598	4,102	2,101	1,980	1,777	489	107	30	9	3	-
2018.01	동대문구	답십리2동	11,991	3,858	2,776	2,392	2,235	542	143	34	7	2	2
2018.01	동대문구	장안1동	17,004	6,708	3,524	3,148	2,674	711	174	47	14	3	1
2018.01	동대문구	장안2동	12,502	4,048	2,585	2,631	2,467	586	144	28	8	2	3
2018.01	동대문구	이문1동	14,379	7,889	2,587	1,845	1,528	386	114	14	11	3	2
2018.01	동대문구	이문2동	8,712	2,764	1,872	1,737	1,766	436	99	25	11	1	1
2018.01	중랑구	소계	179,184	69,520	39,560	32,966	28,401	6,811	1,448	351	95	19	13
2018.01	중랑구	면목2동	12,255	5,177	2,709	2,077	1,748	427	93	14	10	-	-
2018.01	중랑구	면목4동	9,462	3,896	2,105	1,684	1,379	303	70	20	4	1	-
2018.01	중랑구	면목5동	4,705	1,898	1,086	847	675	155	31	11	2	-	-
2018.01	중랑구	면목7동	10,109	4,086	2,260	1,822	1,492	358	70	18	2	1	-
2018.01	중랑구	상봉1동	10,067	2,898	2,196	2,179	2,204	467	88	23	9	3	-
2018.01	중랑구	상봉2동	9,695	5,183	1,921	1,375	954	198	47	11	4	2	-
2018.01	중랑구	중화1동	8,805	2,970	2,035	1,797	1,531	373	68	22	7	1	1
2018.01	중랑구	중화2동	14,148	6,957	3,058	2,147	1,513	373	78	15	4	2	1
2018.01	중랑구	묵1동	14,255	4,300	3,070	3,061	2,910	700	159	38	13	1	3
2018.01	중랑구	묵2동	9,113	3,639	2,091	1,652	1,311	326	72	16	2	2	2
2018.01	중랑구	망우3동	8,484	3,474	1,984	1,540	1,150	251	65	16	2	2	-
2018.01	중랑구	신내1동	14,467	3,094	3,093	3,130	3,726	1,128	229	47	17	2	1
2018.01	중랑구	신내2동	9,014	2,504	2,153	2,037	1,824	379	80	25	9	1	2
2018.01	중랑구	면목본동	17,334	7,868	3,832	2,861	2,164	482	95	27	3	-	2
2018.01	중랑구	면목3.8동	12,578	5,319	2,781	2,220	1,750	380	100	24	4	-	-
2018.01	중랑구	망우본동	14,693	6,257	3,186	2,537	2,070	511	103	24	3	1	1
2018.01	성북구	소계	186,939	69,380	38,293	35,291	33,058	8,187	1,975	554	123	33	45
2018.01	성북구	돈암1동	6,405	1,740	1,494	1,400	1,333	335	78	20	3	-	2
2018.01	성북구	돈암2동	8,470	1,465	1,709	2,139	2,344	586	155	51	15	3	3
2018.01	성북구	안암동	8,551	5,235	1,376	907	778	202	36	11	3	2	1
2018.01	성북구	보문동	8,010	3,659	1,589	1,321	1,139	237	50	10	2	-	3
2018.01	성북구	정릉1동	7,011	1,979	1,472	1,580	1,480	367	96	29	4	1	3
2018.01	성북구	정릉2동	9,639	2,889	2,197	2,102	1,848	455	104	34	6	2	2
2018.01	성북구	정릉3동	7,480	3,565	1,470	1,162	948	257	54	14	5	2	3
2018.01	성북구	정릉4동	11,015	3,484	2,491	2,347	2,050	481	125	30	7	-	-
2018.01	성북구	길음1동	12,966	2,570	2,413	3,161	3,797	758	198	50	9	4	6
2018.01	성북구	길음2동	5,130	1,972	988	911	933	248	54	19	4	1	-
2018.01	성북구	월곡1동	10,743	3,061	2,293	2,304	2,327	571	138	39	7	1	2
2018.01	성북구	월곡2동	8,775	3,519	1,743	1,579	1,407	378	112	24	8	2	3
2018.01	성북구	장위1동	8,892	3,130	2,016	1,736	1,486	397	85	32	6	2	2
2018.01	성북구	장위2동	7,873	2,981	1,813	1,480	1,159	329	77	24	7	3	-
2018.01	성북구	장위3동	5,011	1,788	1,039	952	923	236	53	17	3	-	-
2018.01	성북구	성북동	7,966	3,574	1,646	1,222	1,068	327	83	31	8	1	6
2018.01	성북구	삼선동	12,519	5,818	2,424	1,924	1,787	432	106	20	4	3	1
2018.01	성북구	동선동	8,801	5,312	1,461	960	772	211	58	16	9	-	2
2018.01	성북구	종암동	16,966	6,003	3,412	3,309	3,187	807	181	52	7	5	3
2018.01	성북구	석관동	14,716	5,636	3,247	2,795	2,292	573	132	31	6	1	3
2018.01	강북구	소계	142,708	55,001	32,582	26,325	21,637	5,501	1,249	277	82	31	23
2018.01	강북구	번1동	9,934	4,974	2,085	1,454	1,089	249	67	10	5	1	-
2018.01	강북구	번2동	7,554	2,464	2,040	1,550	1,105	292	82	12	6	1	2
2018.01	강북구	번3동	7,621	2,025	2,088	1,683	1,315	383	99	22	4	2	-
2018.01	강북구	수유1동	10,228	4,413	2,194	1,792	1,350	367	84	18	6	1	3
2018.01	강북구	수유2동	9,393	3,081	2,335	1,931	1,533	388	95	19	8	2	1
2018.01	강북구	수유3동	12,037	5,966	2,538	1,864	1,276	312	60	13	1	4	3
2018.01	강북구	삼양동	12,579	4,749	2,876	2,365	1,952	507	89	26	8	5	2
2018.01	강북구	미아동	11,092	5,142	2,448	1,742	1,315	348	70	17	7	2	1
2018.01	강북구	송중동	13,125	5,327	2,839	2,300	1,973	524	124	27	5	3	3
2018.01	강북구	송천동	13,782	6,007	3,047	2,299	1,851	449	99	19	8	1	2
2018.01	강북구	삼각산동	11,889	2,527	2,362	2,727	3,348	734	139	42	7	2	1
2018.01	강북구	우이동	9,299	3,249	2,269	1,863	1,406	382	96	20	6	5	3
2018.01	강북구	인수동	14,175	5,077	3,461	2,755	2,124	566	145	32	11	2	2
2018.01	도봉구	소계	137,459	41,402	31,918	29,112	26,619	6,448	1,438	367	107	31	17
2018.01	도봉구	쌍문1동	9,005	2,855	2,144	1,850	1,585	425	110	29	5	-	2
2018.01	도봉구	쌍문2동	8,570	2,826	2,084	1,801	1,410	323	98	20	4	1	3
2018.01	도봉구	쌍문3동	7,594	2,856	1,792	1,424	1,159	279	67	16	-	-	1
2018.01	도봉구	쌍문4동	7,202	1,474	1,438	1,721	2,014	453	77	16	8	1	-
2018.01	도봉구	방학1동	12,564	4,228	2,858	2,460	2,234	614	115	42	8	4	1
2018.01	도봉구	방학2동	9,630	3,530	2,300	1,886	1,443	357	87	23	3	-	1
2018.01	도봉구	방학3동	10,185	1,713	2,251	2,568	2,772	685	139	34	19	3	1
2018.01	도봉구	창1동	10,911	3,319	2,493	2,324	2,180	463	101	23	6	2	-
2018.01	도봉구	창2동	12,342	3,447	2,938	2,760	2,387	590	157	43	13	6	1
2018.01	도봉구	창3동	6,641	2,415	1,616	1,255	1,029	250	61	12	-	2	1
2018.01	도봉구	창4동	10,573	2,596	2,167	2,351	2,707	596	116	26	11	3	-
2018.01	도봉구	창5동	9,871	2,459	2,187	2,324	2,219	537	91	38	11	5	-
2018.01	도봉구	도봉1동	10,300	3,868	2,672	1,873	1,366	393	88	19	13	3	5
2018.01	도봉구	도봉2동	12,071	3,816	2,978	2,515	2,114	483	131	26	6	1	1
2018.01	노원구	소계	217,375	64,820	46,696	45,422	47,414	10,339	2,053	428	133	42	28
2018.01	노원구	월계1동	10,304	4,092	2,100	1,790	1,750	455	93	21	2	1	-
2018.01	노원구	월계2동	11,291	3,619	2,879	2,233	1,957	464	109	23	5	1	1
2018.01	노원구	월계3동	13,074	3,473	3,365	3,020	2,508	526	133	34	12	2	1
2018.01	노원구	공릉2동	16,020	4,968	2,945	3,271	3,804	798	183	30	10	10	1
2018.01	노원구	하계1동	11,812	4,037	2,292	2,179	2,619	548	99	16	16	2	4
2018.01	노원구	하계2동	8,370	1,508	1,704	2,047	2,462	541	94	11	2	1	-
2018.01	노원구	중계본동	9,285	2,108	1,368	1,934	2,971	724	136	32	9	2	1
2018.01	노원구	중계1동	9,137	1,387	1,266	2,210	3,488	646	115	14	10	1	-
2018.01	노원구	중계4동	8,409	2,261	1,923	1,729	1,948	445	76	17	4	4	2
2018.01	노원구	상계1동	15,698	4,259	3,450	3,384	3,467	877	204	38	8	4	7
2018.01	노원구	상계2동	8,755	2,975	1,652	1,694	1,909	409	84	20	6	4	2
2018.01	노원구	상계5동	11,209	3,827	2,564	2,213	2,010	469	88	26	9	-	3
2018.01	노원구	상계8동	9,318	2,049	2,144	2,407	2,206	451	49	9	2	1	-
2018.01	노원구	상계9동	8,571	1,988	2,038	2,044	2,048	363	67	21	2	-	-
2018.01	노원구	상계10동	6,695	1,669	1,631	1,613	1,474	231	56	13	4	2	2
2018.01	노원구	상계3.4동	12,013	4,585	2,776	2,134	1,858	500	121	27	9	3	-
2018.01	노원구	상계6.7동	14,082	4,009	3,096	3,153	3,106	586	95	26	9	-	2
2018.01	노원구	중계2.3동	15,549	4,563	3,819	3,315	3,040	672	113	18	6	1	2
2018.01	노원구	공릉1동	17,783	7,443	3,684	3,052	2,789	634	138	32	8	3	-
2018.01	은평구	소계	203,009	70,917	45,312	39,664	35,187	9,067	2,124	543	131	35	29
2018.01	은평구	녹번동	14,620	5,832	3,291	2,660	2,149	530	115	33	8	1	1
2018.01	은평구	불광1동	17,648	6,007	4,055	3,704	2,978	699	146	49	8	1	1
2018.01	은평구	갈현1동	11,084	4,203	2,561	2,084	1,675	432	100	23	4	2	-
2018.01	은평구	갈현2동	12,400	3,860	2,896	2,651	2,260	572	113	35	9	2	2
2018.01	은평구	구산동	12,579	3,534	2,882	2,721	2,553	669	157	38	15	3	7
2018.01	은평구	대조동	15,759	7,217	3,423	2,503	1,971	479	130	32	2	2	-
2018.01	은평구	응암1동	11,232	4,448	2,407	1,989	1,791	454	102	23	10	3	5
2018.01	은평구	응암2동	8,517	2,547	1,856	1,908	1,664	400	108	22	5	5	2
2018.01	은평구	신사1동	11,201	3,391	2,587	2,478	2,077	501	121	31	10	3	2
2018.01	은평구	신사2동	8,983	2,878	2,074	1,816	1,664	414	109	21	5	1	1
2018.01	은평구	증산동	6,967	2,361	1,620	1,315	1,245	330	66	25	5	-	-
2018.01	은평구	수색동	5,796	2,098	1,367	1,099	935	218	63	13	1	2	-
2018.01	은평구	진관동	19,622	4,830	3,613	3,965	5,131	1,596	377	80	23	3	4
2018.01	은평구	불광2동	13,577	5,446	3,215	2,449	1,863	465	100	28	8	2	1
2018.01	은평구	응암3동	12,393	5,455	2,771	2,035	1,600	405	93	26	4	3	1
2018.01	은평구	역촌동	20,631	6,810	4,694	4,287	3,631	903	224	64	14	2	2
2018.01	서대문구	소계	137,416	55,296	28,524	24,318	22,011	5,474	1,315	343	88	26	21
2018.01	서대문구	천연동	8,305	3,269	1,683	1,543	1,410	313	65	17	2	1	2
2018.01	서대문구	홍제1동	9,808	3,246	2,273	1,928	1,766	430	116	30	11	4	4
2018.01	서대문구	홍제3동	7,203	2,614	1,635	1,376	1,161	305	81	20	9	1	1
2018.01	서대문구	홍제2동	5,852	1,629	1,418	1,281	1,180	265	55	16	4	2	2
2018.01	서대문구	홍은1동	9,562	3,219	2,072	1,885	1,770	467	112	24	9	-	4
2018.01	서대문구	홍은2동	12,550	4,591	2,809	2,329	2,105	516	145	38	12	4	1
2018.01	서대문구	남가좌1동	6,036	1,426	1,136	1,469	1,488	386	101	24	2	2	2
2018.01	서대문구	남가좌2동	10,130	4,145	2,187	1,726	1,558	405	83	16	6	2	2
2018.01	서대문구	북가좌1동	7,038	1,490	1,591	1,668	1,727	426	98	32	4	2	-
2018.01	서대문구	북가좌2동	14,701	5,211	3,416	2,877	2,455	573	127	38	4	-	-
2018.01	서대문구	충현동	8,813	4,286	1,660	1,289	1,178	304	71	21	3	1	-
2018.01	서대문구	북아현동	7,501	2,757	1,697	1,445	1,266	261	60	12	-	3	-
2018.01	서대문구	신촌동	11,410	8,170	1,439	857	693	171	56	16	6	-	2
2018.01	서대문구	연희동	18,507	9,243	3,508	2,645	2,254	652	145	39	16	4	1
2018.01	마포구	소계	169,586	72,149	34,736	28,779	25,961	6,124	1,343	341	89	37	27
2018.01	마포구	용강동	9,063	3,073	1,901	1,881	1,729	371	80	21	4	2	1
2018.01	마포구	대흥동	7,143	4,599	1,194	665	520	124	28	9	1	-	3
2018.01	마포구	염리동	5,049	2,417	1,012	756	628	182	37	7	8	-	2
2018.01	마포구	신수동	9,184	3,473	1,867	1,784	1,605	350	74	26	5	-	-
2018.01	마포구	서교동	13,935	8,322	2,429	1,543	1,232	304	71	19	10	5	-
2018.01	마포구	합정동	9,586	4,782	2,113	1,303	1,051	236	72	14	4	3	8
2018.01	마포구	망원1동	10,229	4,690	2,244	1,540	1,295	363	67	21	6	2	1
2018.01	마포구	망원2동	8,188	2,747	1,887	1,566	1,536	347	80	17	4	4	-
2018.01	마포구	연남동	8,736	4,613	1,846	1,110	875	209	61	14	4	1	3
2018.01	마포구	성산1동	9,264	4,026	1,924	1,582	1,277	340	78	27	6	3	1
2018.01	마포구	성산2동	17,248	6,380	3,611	3,246	3,104	730	135	31	7	3	1
2018.01	마포구	상암동	12,302	3,548	2,362	2,464	2,849	856	162	47	9	4	1
2018.01	마포구	도화동	9,616	3,526	2,026	1,832	1,707	392	100	21	5	5	2
2018.01	마포구	서강동	11,585	5,093	2,187	1,978	1,843	380	82	14	6	1	1
2018.01	마포구	공덕동	18,258	7,679	3,894	3,205	2,742	562	140	30	5	1	-
2018.01	마포구	아현동	10,200	3,181	2,239	2,324	1,968	378	76	23	5	3	3
2018.01	양천구	소계	176,650	47,454	35,648	38,598	42,483	9,735	2,037	469	151	44	31
2018.01	양천구	목1동	10,538	1,591	1,642	2,793	3,589	717	149	42	10	1	4
2018.01	양천구	목2동	12,797	4,129	2,736	2,638	2,534	611	110	28	6	3	2
2018.01	양천구	목3동	9,251	3,187	2,061	1,911	1,620	351	80	28	9	3	1
2018.01	양천구	목4동	10,028	2,670	1,834	2,064	2,669	627	122	29	10	2	1
2018.01	양천구	신월1동	10,184	4,138	2,282	1,819	1,468	366	84	23	3	1	-
2018.01	양천구	신월2동	8,746	2,327	1,970	1,993	1,754	510	142	36	6	4	4
2018.01	양천구	신월3동	8,243	3,763	1,783	1,315	994	298	70	12	5	1	2
2018.01	양천구	신월4동	6,892	1,385	1,512	1,686	1,689	463	121	25	9	2	-
2018.01	양천구	신월5동	6,397	2,006	1,426	1,362	1,196	306	78	20	1	2	-
2018.01	양천구	신월6동	2,672	753	556	568	591	156	32	13	2	1	-
2018.01	양천구	신월7동	9,392	2,778	2,416	2,050	1,688	341	93	16	8	1	1
2018.01	양천구	신정1동	7,257	1,400	1,164	1,667	2,366	538	90	20	9	1	2
2018.01	양천구	신정2동	7,244	1,555	1,236	1,512	2,289	541	84	13	8	4	2
2018.01	양천구	신정3동	18,181	4,253	3,857	4,055	4,474	1,229	247	41	18	4	3
2018.01	양천구	신정6동	8,166	991	1,336	2,183	2,973	542	109	18	11	2	1
2018.01	양천구	신정7동	11,273	2,711	2,400	2,548	2,896	571	100	31	12	3	1
2018.01	양천구	목5동	13,604	1,629	1,958	3,481	5,331	957	183	41	15	7	2
2018.01	양천구	신정4동	15,785	6,188	3,479	2,953	2,362	611	143	33	9	2	5
2018.01	강서구	소계	254,783	92,089	55,144	49,034	44,668	10,848	2,212	560	147	50	31
2018.01	강서구	염창동	14,113	2,757	2,601	3,546	4,156	860	142	40	6	4	1
2018.01	강서구	등촌1동	11,512	5,760	2,119	1,705	1,548	301	55	17	3	4	-
2018.01	강서구	등촌2동	8,445	2,252	1,897	1,874	1,854	421	96	36	10	2	3
2018.01	강서구	등촌3동	14,704	5,027	3,851	2,874	2,339	485	101	18	4	4	1
2018.01	강서구	화곡본동	15,858	6,093	3,553	3,025	2,407	594	128	43	11	3	1
2018.01	강서구	화곡2동	8,236	2,657	1,940	1,712	1,413	425	58	24	5	-	2
2018.01	강서구	화곡3동	9,095	2,861	2,000	1,953	1,667	466	116	22	6	2	2
2018.01	강서구	화곡4동	9,855	3,539	2,333	1,982	1,523	364	83	25	5	1	-
2018.01	강서구	화곡6동	10,840	4,236	2,268	2,012	1,778	427	79	24	8	3	5
2018.01	강서구	화곡8동	11,476	4,015	2,850	2,246	1,799	417	116	28	4	1	-
2018.01	강서구	가양1동	17,284	10,157	2,420	2,082	2,024	478	98	16	6	1	2
2018.01	강서구	가양2동	8,075	3,625	2,161	1,272	766	188	47	8	5	1	2
2018.01	강서구	가양3동	7,713	2,797	2,311	1,516	845	198	36	7	3	-	-
2018.01	강서구	발산1동	13,459	2,506	2,754	3,136	3,828	993	191	40	5	5	1
2018.01	강서구	공항동	12,433	5,151	2,584	2,193	1,899	497	85	21	2	1	-
2018.01	강서구	방화1동	17,250	4,579	3,539	3,709	4,007	1,119	225	54	13	4	1
2018.01	강서구	방화2동	11,441	5,113	2,481	1,829	1,463	411	104	28	5	1	6
2018.01	강서구	방화3동	11,248	4,285	2,735	2,102	1,599	414	86	15	10	2	-
2018.01	강서구	화곡1동	25,282	11,003	5,678	4,454	3,101	799	178	46	15	6	2
2018.01	강서구	우장산동	16,464	3,676	3,069	3,812	4,652	991	188	48	21	5	2
2018.01	구로구	소계	171,468	60,785	37,116	32,934	30,630	7,637	1,779	410	125	33	19
2018.01	구로구	신도림동	13,262	2,688	2,760	3,295	3,507	775	174	48	10	4	1
2018.01	구로구	구로1동	7,845	1,653	1,687	1,868	2,114	423	71	20	9	-	-
2018.01	구로구	구로3동	13,652	7,811	2,160	1,767	1,436	363	79	21	13	1	1
2018.01	구로구	구로4동	10,821	4,843	2,548	1,766	1,282	289	69	15	7	2	-
2018.01	구로구	구로5동	14,255	6,400	2,793	2,390	2,027	454	132	42	14	2	1
2018.01	구로구	고척1동	9,512	2,759	2,052	2,005	2,098	450	116	23	6	3	-
2018.01	구로구	고척2동	11,707	3,582	2,554	2,443	2,378	578	142	23	5	1	1
2018.01	구로구	개봉2동	12,812	3,175	3,096	2,953	2,673	683	176	39	12	3	2
2018.01	구로구	개봉3동	8,649	2,404	2,105	1,962	1,663	409	87	16	2	1	-
2018.01	구로구	오류1동	9,597	4,188	2,004	1,615	1,311	366	87	15	5	2	4
2018.01	구로구	오류2동	16,658	4,320	3,816	3,395	3,683	1,117	244	54	20	4	5
2018.01	구로구	수궁동	9,787	2,586	2,344	2,182	1,963	548	133	24	3	4	-
2018.01	구로구	가리봉동	5,965	3,795	1,058	565	403	115	21	4	2	-	2
2018.01	구로구	구로2동	12,996	6,020	2,881	2,007	1,546	402	95	31	10	3	1
2018.01	구로구	개봉1동	13,950	4,561	3,258	2,721	2,546	665	153	35	7	3	1
2018.01	금천구	소계	106,262	44,730	22,336	18,196	15,830	3,912	946	215	54	26	17
2018.01	금천구	가산동	12,323	8,399	1,683	1,141	829	203	56	7	2	3	-
2018.01	금천구	독산1동	17,293	8,007	3,247	2,690	2,529	614	157	30	10	4	5
2018.01	금천구	독산2동	9,469	3,886	2,121	1,709	1,347	314	71	17	1	2	1
2018.01	금천구	독산3동	12,142	5,320	2,678	2,024	1,607	391	97	15	7	3	-
2018.01	금천구	독산4동	7,678	3,130	1,710	1,376	1,088	274	76	17	4	1	2
2018.01	금천구	시흥1동	15,406	5,955	3,394	2,814	2,456	612	120	44	4	4	3
2018.01	금천구	시흥2동	8,541	1,919	1,984	1,888	2,039	513	143	39	9	4	3
2018.01	금천구	시흥3동	4,774	1,409	1,171	1,021	878	234	44	13	2	1	1
2018.01	금천구	시흥4동	9,219	3,028	2,143	1,847	1,664	409	95	16	12	4	1
2018.01	금천구	시흥5동	9,417	3,677	2,205	1,686	1,393	348	87	17	3	-	1
2018.01	영등포구	소계	167,854	72,821	33,220	28,390	25,563	6,019	1,341	353	81	34	32
