기간	자치구	행정동	전체세대수	1인세대	2인세대	3인세대	4인세대	5인세대	6인세대	7인세대	8인세대	9인세대	10인세대 이상
2019.04	성동구	옥수동	10,954	3,152	2,795	2,546	1,879	433	108	30	8	2	1
2019.04	광진구	소계	163,578	72,102	32,975	27,123	24,314	5,400	1,205	323	81	34	21
2019.04	광진구	화양동	15,810	12,295	2,003	757	606	107	32	8	1	-	1
2019.04	광진구	군자동	10,512	5,727	2,008	1,349	1,099	241	59	19	5	3	2
2019.04	광진구	중곡1동	7,994	3,794	1,820	1,262	867	189	42	14	5	1	-
2019.04	광진구	중곡2동	10,319	4,387	2,303	1,778	1,429	324	74	17	3	2	2
2019.04	광진구	중곡3동	8,492	3,905	1,932	1,346	992	256	48	10	2	1	-
2019.04	광진구	중곡4동	13,186	4,846	3,023	2,591	2,061	505	123	27	5	3	2
2019.04	광진구	능동	6,194	3,414	1,286	754	524	151	53	8	2	2	-
2019.04	광진구	구의1동	11,660	6,146	2,334	1,607	1,185	301	67	18	2	-	-
2019.04	광진구	구의2동	11,550	3,985	2,570	2,321	2,040	482	106	33	6	4	3
2019.04	광진구	구의3동	12,197	4,040	2,514	2,493	2,470	536	97	29	13	3	2
2019.04	광진구	광장동	12,021	2,169	1,886	2,997	4,041	717	158	37	12	4	-
2019.04	광진구	자양1동	11,458	5,522	2,445	1,696	1,382	315	72	20	3	1	2
2019.04	광진구	자양2동	11,254	3,919	2,473	2,251	2,008	452	103	36	6	3	3
2019.04	광진구	자양3동	11,053	2,843	2,328	2,521	2,625	563	118	33	12	6	4
2019.04	광진구	자양4동	9,878	5,110	2,050	1,400	985	261	53	14	4	1	-
2019.04	동대문구	소계	162,324	73,722	32,746	26,143	22,327	5,573	1,382	313	76	27	15
2019.04	동대문구	회기동	5,992	3,828	869	609	510	139	28	5	3	1	-
2019.04	동대문구	휘경1동	6,802	3,842	1,201	825	708	160	48	14	-	4	-
2019.04	동대문구	휘경2동	11,430	5,275	2,092	1,820	1,694	429	90	22	5	2	1
2019.04	동대문구	청량리동	10,512	4,919	2,309	1,609	1,216	349	95	13	1	-	1
2019.04	동대문구	용신동	16,864	9,857	3,016	1,937	1,538	392	96	23	5	-	-
2019.04	동대문구	제기동	13,012	6,898	2,543	1,728	1,332	366	117	22	2	3	1
2019.04	동대문구	전농1동	14,894	7,155	2,969	2,353	1,833	447	91	29	11	2	4
2019.04	동대문구	전농2동	7,748	2,165	1,854	1,698	1,495	396	108	26	4	-	2
2019.04	동대문구	답십리1동	12,486	4,641	2,630	2,399	2,135	524	117	31	7	1	1
2019.04	동대문구	답십리2동	12,681	4,302	3,034	2,505	2,193	493	118	28	6	2	-
2019.04	동대문구	장안1동	17,354	7,136	3,705	3,099	2,565	643	161	32	8	4	1
2019.04	동대문구	장안2동	12,937	4,424	2,751	2,657	2,372	550	143	29	7	2	2
2019.04	동대문구	이문1동	11,111	6,542	1,870	1,229	1,095	276	74	15	6	3	1
2019.04	동대문구	이문2동	8,501	2,738	1,903	1,675	1,641	409	96	24	11	3	1
2019.04	중랑구	소계	181,212	73,307	40,847	32,490	26,440	6,376	1,317	325	80	18	12
2019.04	중랑구	면목2동	12,199	5,345	2,699	2,026	1,621	403	86	12	6	1	-
2019.04	중랑구	면목4동	9,386	3,962	2,131	1,666	1,256	287	66	15	3	-	-
2019.04	중랑구	면목5동	4,580	1,884	1,077	822	622	142	25	6	2	-	-
2019.04	중랑구	면목7동	10,093	4,238	2,306	1,783	1,368	304	72	15	5	2	-
2019.04	중랑구	상봉1동	10,098	2,996	2,293	2,192	2,100	415	72	24	5	1	-
2019.04	중랑구	상봉2동	10,468	5,868	2,142	1,316	881	191	47	13	7	2	1
2019.04	중랑구	중화1동	8,966	3,141	2,189	1,786	1,416	352	55	16	8	2	1
2019.04	중랑구	중화2동	14,436	7,266	3,216	2,093	1,425	337	73	21	2	2	1
2019.04	중랑구	묵1동	14,556	4,613	3,262	3,049	2,759	658	162	37	13	1	2
2019.04	중랑구	묵2동	9,213	3,848	2,083	1,651	1,240	313	59	12	3	2	2
2019.04	중랑구	망우3동	8,514	3,690	1,984	1,476	1,048	253	52	8	1	2	-
2019.04	중랑구	신내1동	14,716	3,388	3,255	3,173	3,531	1,082	223	56	7	-	1
2019.04	중랑구	신내2동	9,038	2,713	2,204	2,024	1,660	338	75	16	7	-	1
2019.04	중랑구	면목본동	17,593	8,260	3,897	2,826	2,042	453	83	26	3	1	2
2019.04	중랑구	면목3.8동	12,553	5,509	2,864	2,141	1,569	363	81	22	4	-	-
2019.04	중랑구	망우본동	14,803	6,586	3,245	2,466	1,902	485	86	26	4	2	1
2019.04	성북구	소계	189,542	72,825	39,628	35,040	31,863	7,731	1,817	467	103	31	37
2019.04	성북구	돈암1동	6,316	1,773	1,537	1,374	1,244	294	72	18	1	1	2
2019.04	성북구	돈암2동	8,556	1,559	1,759	2,208	2,272	563	134	39	16	3	3
2019.04	성북구	안암동	9,016	5,777	1,401	894	737	159	35	7	2	3	1
2019.04	성북구	보문동	7,949	3,732	1,573	1,284	1,073	229	46	8	2	-	2
2019.04	성북구	정릉1동	7,370	2,174	1,572	1,629	1,505	370	87	28	2	1	2
2019.04	성북구	정릉2동	9,616	2,955	2,283	2,006	1,799	422	108	35	4	1	3
2019.04	성북구	정릉3동	7,744	3,938	1,504	1,090	884	257	55	11	1	1	3
2019.04	성북구	정릉4동	11,005	3,589	2,546	2,299	1,948	470	108	34	10	-	1
2019.04	성북구	길음1동	12,927	2,587	2,424	3,160	3,776	749	183	36	6	1	5
2019.04	성북구	길음2동	6,380	2,274	1,308	1,277	1,168	278	57	17	1	-	-
2019.04	성북구	월곡1동	10,775	3,127	2,414	2,266	2,257	544	130	24	9	3	1
2019.04	성북구	월곡2동	9,061	3,868	1,844	1,537	1,348	347	90	17	7	1	2
2019.04	성북구	장위1동	9,036	3,340	2,115	1,653	1,440	365	87	29	5	1	1
2019.04	성북구	장위2동	6,383	2,477	1,554	1,167	861	240	63	14	6	1	-
2019.04	성북구	장위3동	4,745	1,662	1,016	929	852	223	50	10	2	1	-
2019.04	성북구	성북동	8,019	3,656	1,717	1,209	991	321	83	30	5	1	6
2019.04	성북구	삼선동	12,719	6,187	2,473	1,832	1,682	417	99	20	5	4	-
2019.04	성북구	동선동	9,004	5,641	1,463	964	690	177	50	12	4	2	1
2019.04	성북구	종암동	17,127	6,287	3,492	3,277	3,085	773	158	43	5	4	3
2019.04	성북구	석관동	15,794	6,222	3,633	2,985	2,251	533	122	35	10	2	1
2019.04	강북구	소계	143,586	58,378	33,170	25,394	20,071	5,090	1,112	235	88	21	27
2019.04	강북구	번1동	10,250	5,419	2,123	1,436	986	220	57	5	4	-	-
2019.04	강북구	번2동	7,606	2,633	2,081	1,518	1,037	250	67	13	4	-	3
2019.04	강북구	번3동	7,611	2,179	2,123	1,591	1,258	354	76	26	3	1	-
2019.04	강북구	수유1동	10,350	4,636	2,294	1,716	1,265	339	74	13	8	1	4
2019.04	강북구	수유2동	9,538	3,359	2,427	1,825	1,419	390	85	22	8	1	2
2019.04	강북구	수유3동	12,655	6,681	2,584	1,839	1,184	280	63	14	4	4	2
2019.04	강북구	삼양동	11,649	4,578	2,706	2,150	1,650	449	83	18	10	3	2
2019.04	강북구	미아동	11,338	5,588	2,431	1,667	1,253	313	64	12	7	2	1
2019.04	강북구	송중동	12,990	5,537	2,831	2,198	1,801	481	102	29	6	2	3
2019.04	강북구	송천동	13,744	6,158	3,136	2,239	1,690	422	74	13	9	-	3
2019.04	강북구	삼각산동	11,809	2,537	2,448	2,735	3,221	693	133	28	11	2	1
2019.04	강북구	우이동	9,467	3,517	2,385	1,769	1,317	359	92	15	5	4	4
2019.04	강북구	인수동	14,579	5,556	3,601	2,711	1,990	540	142	27	9	1	2
2019.04	도봉구	소계	138,232	43,787	32,882	28,828	24,931	5,993	1,336	332	94	35	14
2019.04	도봉구	쌍문1동	9,216	3,028	2,238	1,891	1,506	412	107	22	8	2	2
2019.04	도봉구	쌍문2동	8,627	2,938	2,202	1,729	1,329	319	87	19	1	-	3
2019.04	도봉구	쌍문3동	7,793	3,079	1,859	1,419	1,093	271	53	14	4	-	1
2019.04	도봉구	쌍문4동	7,155	1,473	1,583	1,701	1,889	414	76	12	5	2	-
2019.04	도봉구	방학1동	12,837	4,613	2,959	2,414	2,113	571	123	34	5	5	-
2019.04	도봉구	방학2동	9,543	3,693	2,314	1,806	1,300	329	75	20	3	3	-
2019.04	도봉구	방학3동	10,106	1,791	2,308	2,567	2,621	620	143	38	12	4	2
2019.04	도봉구	창1동	10,936	3,540	2,538	2,279	2,048	415	88	24	2	2	-
2019.04	도봉구	창2동	12,407	3,700	2,979	2,749	2,234	547	141	36	15	6	-
2019.04	도봉구	창3동	6,685	2,539	1,661	1,219	963	239	47	15	2	-	-
2019.04	도봉구	창4동	10,625	2,770	2,249	2,388	2,515	566	99	22	14	1	1
2019.04	도봉구	창5동	9,878	2,563	2,263	2,330	2,122	463	96	27	9	5	-
2019.04	도봉구	도봉1동	10,235	4,028	2,643	1,825	1,259	372	68	25	7	4	4
2019.04	도봉구	도봉2동	12,189	4,032	3,086	2,511	1,939	455	133	24	7	1	1
2019.04	노원구	소계	217,502	68,393	48,007	44,649	44,404	9,604	1,857	397	123	46	22
2019.04	노원구	월계1동	10,515	4,340	2,194	1,791	1,636	448	82	19	4	-	1
2019.04	노원구	월계2동	11,249	3,816	2,883	2,175	1,824	424	102	15	6	3	1
2019.04	노원구	월계3동	12,994	3,629	3,499	2,876	2,330	500	123	24	10	2	1
2019.04	노원구	공릉2동	16,260	5,398	3,062	3,255	3,558	774	154	37	10	11	1
2019.04	노원구	하계1동	12,464	4,855	2,343	2,172	2,446	510	99	16	18	1	4
2019.04	노원구	하계2동	8,294	1,570	1,780	2,010	2,360	470	85	13	3	3	-
2019.04	노원구	중계본동	9,115	2,097	1,420	1,958	2,792	682	129	25	9	2	1
2019.04	노원구	중계1동	9,108	1,412	1,306	2,311	3,344	622	82	22	8	1	-
2019.04	노원구	중계4동	8,476	2,458	1,964	1,692	1,865	392	82	18	2	2	1
2019.04	노원구	상계1동	15,597	4,325	3,547	3,387	3,252	864	171	34	9	3	5
2019.04	노원구	상계2동	8,755	3,083	1,713	1,658	1,809	378	87	19	6	1	1
2019.04	노원구	상계5동	11,046	3,842	2,632	2,198	1,813	438	87	22	8	5	1
2019.04	노원구	상계8동	9,256	2,208	2,230	2,321	2,069	359	51	16	2	-	-
2019.04	노원구	상계9동	8,471	2,021	2,105	2,040	1,913	318	56	16	-	2	-
2019.04	노원구	상계10동	6,619	1,693	1,727	1,526	1,401	209	47	12	2	1	1
2019.04	노원구	상계3.4동	11,624	4,520	2,803	2,001	1,677	480	109	22	10	2	-
2019.04	노원구	상계6.7동	14,077	4,218	3,231	3,079	2,904	548	69	21	3	2	2
2019.04	노원구	중계2.3동	15,450	4,784	3,910	3,225	2,818	589	97	18	6	1	2
2019.04	노원구	공릉1동	18,132	8,124	3,658	2,974	2,593	599	145	28	7	4	-
2019.04	은평구	소계	206,845	74,960	47,587	39,451	33,583	8,599	1,995	476	124	38	32
2019.04	은평구	녹번동	16,766	6,523	4,013	3,094	2,409	575	112	33	5	1	1
2019.04	은평구	불광1동	17,757	6,374	4,273	3,541	2,745	623	149	41	8	3	-
2019.04	은평구	갈현1동	11,182	4,438	2,664	2,022	1,553	387	89	20	5	4	-
2019.04	은평구	갈현2동	12,606	4,208	2,994	2,601	2,141	506	116	29	8	1	2
2019.04	은평구	구산동	12,999	3,865	3,122	2,735	2,420	647	152	33	16	1	8
2019.04	은평구	대조동	15,633	7,360	3,462	2,436	1,791	428	124	26	4	1	1
2019.04	은평구	응암1동	11,342	4,646	2,450	1,985	1,704	422	101	17	7	3	7
2019.04	은평구	응암2동	8,632	2,529	1,955	1,935	1,688	407	81	20	9	6	2
2019.04	은평구	신사1동	11,694	3,630	2,829	2,509	2,072	491	118	31	7	6	1
2019.04	은평구	신사2동	9,204	3,124	2,122	1,847	1,587	390	100	27	4	2	1
2019.04	은평구	증산동	6,929	2,459	1,643	1,287	1,149	314	54	19	4	-	-
2019.04	은평구	수색동	4,241	1,550	1,021	788	647	168	52	13	1	1	-
2019.04	은평구	진관동	20,828	5,476	4,061	4,220	5,050	1,558	367	69	19	4	4
2019.04	은평구	불광2동	13,736	5,792	3,278	2,350	1,735	444	98	26	9	3	1
2019.04	은평구	응암3동	12,561	5,758	2,821	1,991	1,498	368	90	27	5	-	3
2019.04	은평구	역촌동	20,735	7,228	4,879	4,110	3,394	871	192	45	13	2	1
2019.04	서대문구	소계	139,874	58,163	29,283	24,450	21,121	5,215	1,184	336	83	24	15
2019.04	서대문구	천연동	8,232	3,318	1,710	1,512	1,315	296	55	19	2	3	2
2019.04	서대문구	홍제1동	10,179	3,380	2,420	2,067	1,726	448	93	31	8	4	2
2019.04	서대문구	홍제3동	7,066	2,595	1,664	1,316	1,126	280	68	9	7	1	-
2019.04	서대문구	홍제2동	5,829	1,719	1,393	1,287	1,107	252	46	15	5	1	4
2019.04	서대문구	홍은1동	9,570	3,195	2,177	1,906	1,710	443	107	26	4	-	2
2019.04	서대문구	홍은2동	12,173	4,683	2,744	2,217	1,869	477	119	46	15	3	-
2019.04	서대문구	남가좌1동	6,109	1,458	1,223	1,456	1,495	370	81	22	2	1	1
2019.04	서대문구	남가좌2동	11,210	4,569	2,407	1,974	1,740	402	86	26	4	2	-
2019.04	서대문구	북가좌1동	7,005	1,548	1,614	1,685	1,626	408	94	17	10	1	2
2019.04	서대문구	북가좌2동	14,752	5,454	3,476	2,805	2,299	544	131	39	4	-	-
2019.04	서대문구	충현동	8,840	4,447	1,696	1,247	1,069	285	73	18	4	1	-
2019.04	서대문구	북아현동	7,562	2,880	1,657	1,482	1,224	254	50	10	3	2	-
2019.04	서대문구	신촌동	12,295	9,088	1,498	846	638	156	45	17	4	1	2
2019.04	서대문구	연희동	19,052	9,829	3,604	2,650	2,177	600	136	41	11	4	-
2019.04	마포구	소계	173,571	76,761	35,611	28,579	25,047	5,826	1,258	335	99	30	25
2019.04	마포구	용강동	9,149	3,150	1,944	1,889	1,689	365	81	22	6	3	-
2019.04	마포구	대흥동	7,142	4,732	1,169	592	508	110	21	6	1	-	3
2019.04	마포구	염리동	5,731	2,465	1,186	988	848	185	41	12	5	-	1
2019.04	마포구	신수동	9,190	3,566	1,881	1,720	1,582	327	78	27	8	1	-
2019.04	마포구	서교동	14,032	8,581	2,464	1,491	1,111	287	70	18	7	3	-
2019.04	마포구	합정동	9,610	4,958	2,111	1,275	968	216	57	13	4	2	6
2019.04	마포구	망원1동	10,687	5,058	2,383	1,553	1,288	318	63	19	2	2	1
2019.04	마포구	망원2동	8,295	3,019	1,896	1,516	1,438	338	65	16	5	2	-
2019.04	마포구	연남동	8,653	4,775	1,746	1,049	797	222	43	12	5	1	3
2019.04	마포구	성산1동	9,334	4,116	2,055	1,508	1,208	340	70	24	8	2	3
2019.04	마포구	성산2동	18,653	7,777	3,835	3,223	2,948	691	142	25	10	1	1
2019.04	마포구	상암동	12,852	4,213	2,436	2,493	2,710	777	160	45	13	4	1
2019.04	마포구	도화동	9,607	3,600	2,036	1,819	1,647	378	93	24	5	3	2
2019.04	마포구	서강동	11,628	5,149	2,233	1,967	1,790	387	67	25	7	1	2
2019.04	마포구	공덕동	18,837	8,429	3,963	3,155	2,586	533	130	28	10	3	-
2019.04	마포구	아현동	10,171	3,173	2,273	2,341	1,929	352	77	19	3	2	2
2019.04	양천구	소계	176,793	49,300	36,953	38,449	40,503	9,046	1,881	454	133	43	31
2019.04	양천구	목1동	10,464	1,576	1,694	2,806	3,527	659	143	44	11	3	1
2019.04	양천구	목2동	12,943	4,387	2,839	2,591	2,393	576	120	24	7	1	5
2019.04	양천구	목3동	9,831	3,462	2,329	1,977	1,602	330	92	29	5	4	1
2019.04	양천구	목4동	10,132	2,847	1,870	2,117	2,574	564	119	29	8	2	2
2019.04	양천구	신월1동	10,108	4,263	2,302	1,801	1,315	326	78	18	3	2	-
2019.04	양천구	신월2동	8,723	2,410	2,028	1,918	1,729	464	119	40	8	4	3
2019.04	양천구	신월3동	8,233	3,921	1,803	1,264	892	273	64	12	1	1	2
2019.04	양천구	신월4동	6,858	1,451	1,545	1,679	1,602	441	112	22	4	2	-
2019.04	양천구	신월5동	6,381	2,107	1,456	1,308	1,136	282	71	18	1	2	-
2019.04	양천구	신월6동	2,530	661	569	551	567	140	32	8	1	1	-
2019.04	양천구	신월7동	9,244	2,894	2,501	1,924	1,504	321	76	18	5	-	1
2019.04	양천구	신정1동	7,216	1,388	1,222	1,642	2,340	505	94	14	8	-	3
2019.04	양천구	신정2동	7,153	1,539	1,286	1,508	2,206	515	76	14	5	2	2
2019.04	양천구	신정3동	17,860	4,320	4,030	3,922	4,175	1,138	206	45	17	3	4
2019.04	양천구	신정6동	8,152	1,017	1,408	2,280	2,799	521	96	16	11	3	1
2019.04	양천구	신정7동	11,466	2,844	2,513	2,609	2,839	520	99	27	15	-	-
2019.04	양천구	목5동	13,535	1,623	2,031	3,647	5,112	881	170	45	15	8	3
2019.04	양천구	신정4동	15,964	6,590	3,527	2,905	2,191	590	114	31	8	5	3
2019.04	강서구	소계	260,660	100,079	57,570	48,068	41,971	10,121	2,114	540	129	43	25
2019.04	강서구	염창동	14,820	3,259	2,822	3,704	4,050	807	132	39	5	2	-
2019.04	강서구	등촌1동	11,938	6,289	2,129	1,700	1,443	296	59	19	1	2	-
2019.04	강서구	등촌2동	8,600	2,484	1,979	1,874	1,700	420	96	33	10	4	-
2019.04	강서구	등촌3동	14,823	5,538	3,944	2,653	2,122	450	88	22	5	-	1
2019.04	강서구	화곡본동	16,353	6,764	3,669	2,959	2,237	550	120	35	15	3	1
2019.04	강서구	화곡2동	8,255	2,794	2,003	1,696	1,281	392	64	15	7	2	1
2019.04	강서구	화곡3동	9,379	3,210	2,106	1,904	1,597	423	112	20	4	1	2
2019.04	강서구	화곡4동	9,702	3,529	2,410	1,918	1,386	353	80	22	2	2	-
2019.04	강서구	화곡6동	11,349	4,870	2,401	1,928	1,623	406	91	19	4	2	5
2019.04	강서구	화곡8동	11,630	4,201	3,014	2,213	1,676	409	86	26	3	2	-
2019.04	강서구	가양1동	18,667	11,549	2,555	2,057	1,925	468	83	24	4	-	2
2019.04	강서구	가양2동	8,077	3,912	2,158	1,163	635	145	45	11	5	2	1
2019.04	강서구	가양3동	7,934	3,112	2,440	1,425	729	185	31	10	2	-	-
2019.04	강서구	발산1동	13,430	2,609	2,870	3,111	3,706	901	180	40	7	4	2
2019.04	강서구	공항동	12,769	5,529	2,666	2,168	1,824	473	87	18	3	-	1
2019.04	강서구	방화1동	17,416	4,844	3,753	3,648	3,841	1,045	211	55	12	5	2
2019.04	강서구	방화2동	11,628	5,398	2,575	1,796	1,347	386	93	25	5	-	3
2019.04	강서구	방화3동	11,262	4,456	2,852	2,027	1,441	360	99	17	7	3	-
2019.04	강서구	화곡1동	25,992	11,766	5,998	4,384	2,894	724	160	48	11	4	3
2019.04	강서구	우장산동	16,636	3,966	3,226	3,740	4,514	928	197	42	17	5	1
2019.04	구로구	소계	174,159	64,233	39,150	32,576	28,891	7,185	1,594	378	99	33	20
2019.04	구로구	신도림동	13,451	2,937	2,852	3,341	3,395	703	170	39	9	4	1
2019.04	구로구	구로1동	7,846	1,721	1,805	1,849	1,976	410	60	17	5	2	1
2019.04	구로구	구로3동	13,329	7,719	2,222	1,616	1,327	340	70	25	6	3	1
2019.04	구로구	구로4동	10,624	4,971	2,533	1,646	1,143	253	59	9	8	2	-
2019.04	구로구	구로5동	14,374	6,774	2,839	2,268	1,886	450	117	31	7	1	1
2019.04	구로구	고척1동	9,548	2,880	2,143	1,991	1,963	435	103	23	7	3	-
2019.04	구로구	고척2동	11,663	3,677	2,729	2,364	2,234	514	117	21	5	2	-
2019.04	구로구	개봉2동	12,619	3,084	3,189	2,928	2,550	652	170	37	7	1	1
2019.04	구로구	개봉3동	8,800	2,589	2,254	1,908	1,568	388	76	12	4	1	-
2019.04	구로구	오류1동	10,686	4,996	2,352	1,657	1,243	341	70	14	7	1	5
2019.04	구로구	오류2동	18,634	5,341	4,432	3,745	3,702	1,103	231	57	14	4	5
2019.04	구로구	수궁동	9,860	2,749	2,490	2,138	1,827	506	121	22	3	3	1
2019.04	구로구	가리봉동	5,882	3,872	1,028	528	332	96	18	4	3	-	1
2019.04	구로구	구로2동	12,837	6,164	2,896	1,890	1,395	365	80	34	8	4	1
2019.04	구로구	개봉1동	14,006	4,759	3,386	2,707	2,350	629	132	33	6	2	2
2019.04	금천구	소계	109,264	48,298	23,353	17,911	14,827	3,708	878	206	47	20	16
2019.04	금천구	가산동	13,464	9,564	1,743	1,119	788	182	57	7	2	2	-
2019.04	금천구	독산1동	19,324	9,127	3,705	3,004	2,629	659	151	36	6	2	5
2019.04	금천구	독산2동	9,308	3,967	2,163	1,613	1,215	269	62	14	2	1	2
2019.04	금천구	독산3동	12,279	5,605	2,785	1,934	1,499	350	79	18	4	5	-
2019.04	금천구	독산4동	7,601	3,273	1,745	1,273	971	258	61	13	3	2	2
2019.04	금천구	시흥1동	15,712	6,473	3,517	2,723	2,292	559	101	39	4	2	2
2019.04	금천구	시흥2동	8,431	2,025	2,004	1,849	1,880	488	145	29	7	1	3
2019.04	금천구	시흥3동	4,717	1,422	1,219	1,008	783	217	52	11	5	-	-
2019.04	금천구	시흥4동	9,074	3,058	2,200	1,800	1,509	383	89	19	10	5	1
2019.04	금천구	시흥5동	9,354	3,784	2,272	1,588	1,261	343	81	20	4	-	1
2019.04	영등포구	소계	173,116	78,838	34,382	28,284	24,323	5,607	1,236	309	86	20	31
