기간	자치구	행정동	전체세대수	1인세대	2인세대	3인세대	4인세대	5인세대	6인세대	7인세대	8인세대	9인세대	10인세대 이상
2018.10	성동구	행당1동	7,273	3,019	1,496	1,319	1,115	249	50	17	7	-	1
2018.10	성동구	행당2동	9,497	2,344	2,232	2,241	2,099	435	101	31	10	3	1
2018.10	성동구	응봉동	6,216	1,644	1,377	1,396	1,373	331	71	16	7	-	1
2018.10	성동구	금호1가동	6,605	2,037	1,637	1,406	1,184	252	68	17	3	1	-
2018.10	성동구	금호4가동	6,531	2,186	1,592	1,420	1,030	238	50	10	5	-	-
2018.10	성동구	성수1가1동	7,639	3,043	1,637	1,349	1,264	264	63	11	5	1	2
2018.10	성동구	성수1가2동	7,213	3,213	1,499	1,195	1,018	229	44	9	4	1	1
2018.10	성동구	성수2가1동	8,580	4,105	1,744	1,306	1,099	247	59	14	5	1	-
2018.10	성동구	성수2가3동	5,688	2,834	1,078	835	693	181	53	11	2	1	-
2018.10	성동구	송정동	5,512	2,654	1,117	840	682	172	36	9	1	1	-
2018.10	성동구	용답동	8,016	4,392	1,509	996	871	188	49	9	1	-	1
2018.10	성동구	왕십리도선동	11,599	4,224	2,425	2,312	2,055	436	112	27	8	-	-
2018.10	성동구	금호2.3가동	10,320	3,529	2,508	2,117	1,664	375	85	27	12	2	1
2018.10	성동구	옥수동	10,961	3,078	2,773	2,576	1,936	435	119	31	10	3	-
2018.10	광진구	소계	162,069	70,221	32,483	27,234	24,830	5,556	1,282	327	88	25	23
2018.10	광진구	화양동	15,321	11,772	1,930	821	631	123	33	9	2	-	-
2018.10	광진구	군자동	10,340	5,516	1,989	1,389	1,105	252	63	16	5	3	2
2018.10	광진구	중곡1동	7,907	3,675	1,812	1,285	882	190	41	16	5	1	-
2018.10	광진구	중곡2동	10,225	4,254	2,274	1,807	1,470	325	71	17	3	2	2
2018.10	광진구	중곡3동	8,454	3,786	1,924	1,383	1,040	260	50	9	1	1	-
2018.10	광진구	중곡4동	13,167	4,729	2,940	2,632	2,163	524	137	32	5	2	3
2018.10	광진구	능동	6,132	3,363	1,235	771	546	142	62	9	3	1	-
2018.10	광진구	구의1동	11,569	5,960	2,354	1,630	1,213	308	81	15	7	-	1
2018.10	광진구	구의2동	11,099	3,865	2,437	2,203	1,956	469	118	35	9	3	4
2018.10	광진구	구의3동	12,147	3,971	2,491	2,462	2,526	559	97	24	13	2	2
2018.10	광진구	광장동	11,984	2,162	1,819	2,946	4,114	730	159	40	12	2	-
2018.10	광진구	자양1동	11,347	5,386	2,401	1,683	1,446	329	76	19	3	2	2
2018.10	광진구	자양2동	11,316	3,887	2,495	2,275	2,020	476	116	35	6	3	3
2018.10	광진구	자양3동	11,037	2,754	2,306	2,534	2,682	581	123	41	9	3	4
2018.10	광진구	자양4동	10,024	5,141	2,076	1,413	1,036	288	55	10	5	-	-
2018.10	동대문구	소계	162,354	72,623	32,617	26,423	22,973	5,846	1,403	344	88	23	14
2018.10	동대문구	회기동	5,948	3,751	871	606	538	145	29	5	3	-	-
2018.10	동대문구	휘경1동	6,892	3,853	1,232	865	702	176	48	11	1	4	-
2018.10	동대문구	휘경2동	11,196	5,003	2,080	1,810	1,735	435	91	28	9	3	2
2018.10	동대문구	청량리동	10,511	4,848	2,309	1,611	1,271	359	91	18	3	-	1
2018.10	동대문구	용신동	16,333	9,296	2,975	1,938	1,563	432	94	31	4	-	-
2018.10	동대문구	제기동	12,799	6,681	2,504	1,728	1,348	396	115	20	4	2	1
2018.10	동대문구	전농1동	14,553	6,825	2,915	2,322	1,899	451	100	28	8	2	3
2018.10	동대문구	전농2동	7,711	2,106	1,795	1,717	1,540	400	116	33	2	-	2
2018.10	동대문구	답십리1동	12,219	4,578	2,487	2,375	2,093	520	122	31	10	1	2
2018.10	동대문구	답십리2동	12,001	4,050	2,791	2,358	2,133	511	118	30	8	2	-
2018.10	동대문구	장안1동	17,186	6,964	3,647	3,093	2,604	667	154	43	10	4	-
2018.10	동대문구	장안2동	12,694	4,230	2,651	2,640	2,431	568	135	27	10	1	1
2018.10	동대문구	이문1동	13,627	7,653	2,420	1,673	1,412	351	93	15	6	3	1
2018.10	동대문구	이문2동	8,684	2,785	1,940	1,687	1,704	435	97	24	10	1	1
2018.10	중랑구	소계	180,243	71,709	40,249	32,650	27,235	6,576	1,360	343	84	24	13
2018.10	중랑구	면목2동	12,191	5,272	2,691	2,049	1,654	416	87	14	7	1	-
2018.10	중랑구	면목4동	9,438	3,940	2,108	1,692	1,306	306	63	18	5	-	-
2018.10	중랑구	면목5동	4,604	1,883	1,092	807	637	151	25	7	2	-	-
2018.10	중랑구	면목7동	10,094	4,183	2,279	1,804	1,412	329	61	19	5	2	-
2018.10	중랑구	상봉1동	10,156	2,986	2,295	2,195	2,133	438	79	25	4	1	-
2018.10	중랑구	상봉2동	10,140	5,544	2,054	1,346	932	192	49	12	8	2	1
2018.10	중랑구	중화1동	8,881	3,095	2,110	1,747	1,474	363	66	16	7	2	1
2018.10	중랑구	중화2동	14,317	7,138	3,141	2,102	1,490	353	67	19	3	3	1
2018.10	중랑구	묵1동	14,479	4,522	3,161	3,084	2,828	671	161	38	11	1	2
2018.10	중랑구	묵2동	9,141	3,714	2,088	1,668	1,267	320	63	15	1	3	2
2018.10	중랑구	망우3동	8,478	3,581	2,000	1,471	1,108	243	58	14	1	2	-
2018.10	중랑구	신내1동	14,600	3,278	3,184	3,145	3,598	1,106	225	49	11	3	1
2018.10	중랑구	신내2동	9,009	2,624	2,183	2,019	1,713	359	83	18	8	1	1
2018.10	중랑구	면목본동	17,478	8,106	3,825	2,866	2,098	463	85	28	3	2	2
2018.10	중랑구	면목3.8동	12,552	5,432	2,843	2,168	1,609	374	93	29	4	-	-
2018.10	중랑구	망우본동	14,685	6,411	3,195	2,487	1,976	492	95	22	4	1	2
2018.10	성북구	소계	186,761	70,875	38,618	34,751	32,088	7,867	1,876	496	119	31	40
2018.10	성북구	돈암1동	6,382	1,762	1,511	1,419	1,284	308	75	19	2	-	2
2018.10	성북구	돈암2동	8,544	1,521	1,759	2,157	2,322	582	139	42	16	4	2
2018.10	성북구	안암동	8,817	5,539	1,381	907	768	175	34	7	2	3	1
2018.10	성북구	보문동	7,996	3,657	1,607	1,283	1,153	239	45	8	2	-	2
2018.10	성북구	정릉1동	7,052	2,060	1,508	1,559	1,442	361	91	25	3	1	2
2018.10	성북구	정릉2동	9,638	2,931	2,232	2,047	1,838	436	111	35	4	2	2
2018.10	성북구	정릉3동	7,618	3,789	1,457	1,150	900	247	57	11	3	1	3
2018.10	성북구	정릉4동	11,034	3,570	2,527	2,342	1,969	467	120	29	8	1	1
2018.10	성북구	길음1동	13,003	2,609	2,358	3,202	3,834	764	178	42	8	2	6
2018.10	성북구	길음2동	4,958	1,889	991	884	900	221	58	13	2	-	-
2018.10	성북구	월곡1동	10,729	3,076	2,363	2,276	2,287	547	141	28	7	3	1
2018.10	성북구	월곡2동	8,956	3,739	1,778	1,541	1,394	374	98	21	7	1	3
2018.10	성북구	장위1동	9,036	3,276	2,104	1,705	1,449	379	81	33	5	2	2
2018.10	성북구	장위2동	6,761	2,608	1,607	1,237	948	268	66	19	7	1	-
2018.10	성북구	장위3동	4,820	1,694	1,042	910	879	227	50	16	2	-	-
2018.10	성북구	성북동	8,042	3,655	1,707	1,213	1,007	326	91	27	9	1	6
2018.10	성북구	삼선동	12,689	6,076	2,448	1,877	1,733	419	102	24	8	2	-
2018.10	성북구	동선동	8,877	5,468	1,442	972	722	194	55	14	7	1	2
2018.10	성북구	종암동	17,068	6,181	3,444	3,299	3,114	800	161	53	8	4	4
2018.10	성북구	석관동	14,741	5,775	3,352	2,771	2,145	533	123	30	9	2	1
2018.10	강북구	소계	143,278	56,989	32,928	25,736	20,741	5,324	1,164	261	86	23	26
2018.10	강북구	번1동	10,159	5,237	2,149	1,431	1,027	237	65	8	5	-	-
2018.10	강북구	번2동	7,553	2,517	2,077	1,525	1,073	264	77	12	6	-	2
2018.10	강북구	번3동	7,624	2,111	2,108	1,635	1,289	365	82	27	5	2	-
2018.10	강북구	수유1동	10,325	4,527	2,303	1,727	1,309	357	77	13	8	1	3
2018.10	강북구	수유2동	9,562	3,303	2,386	1,874	1,474	399	93	21	9	1	2
2018.10	강북구	수유3동	12,336	6,345	2,560	1,847	1,187	313	63	12	3	3	3
2018.10	강북구	삼양동	11,874	4,643	2,704	2,214	1,718	480	82	20	7	4	2
2018.10	강북구	미아동	11,220	5,359	2,434	1,725	1,289	323	66	14	6	2	2
2018.10	강북구	송중동	13,031	5,447	2,821	2,227	1,887	492	112	35	4	3	3
2018.10	강북구	송천동	13,763	6,070	3,114	2,240	1,773	466	75	14	9	-	2
2018.10	강북구	삼각산동	11,896	2,528	2,440	2,736	3,314	696	135	38	7	1	1
2018.10	강북구	우이동	9,492	3,460	2,339	1,836	1,358	372	96	18	5	4	4
2018.10	강북구	인수동	14,443	5,442	3,493	2,719	2,043	560	141	29	12	2	2
2018.10	도봉구	소계	137,961	42,763	32,491	28,993	25,642	6,170	1,399	358	92	41	12
2018.10	도봉구	쌍문1동	9,179	2,982	2,222	1,894	1,532	416	98	25	7	2	1
2018.10	도봉구	쌍문2동	8,689	2,936	2,179	1,767	1,366	328	88	20	2	-	3
2018.10	도봉구	쌍문3동	7,681	2,953	1,844	1,408	1,112	289	56	14	4	-	1
2018.10	도봉구	쌍문4동	7,164	1,501	1,491	1,713	1,935	428	77	14	4	1	-
2018.10	도봉구	방학1동	12,714	4,442	2,907	2,436	2,155	598	120	42	9	4	1
2018.10	도봉구	방학2동	9,557	3,620	2,318	1,817	1,357	338	83	19	3	2	-
2018.10	도봉구	방학3동	10,132	1,759	2,235	2,586	2,694	662	144	33	12	6	1
2018.10	도봉구	창1동	10,893	3,438	2,468	2,339	2,103	426	94	21	2	2	-
2018.10	도봉구	창2동	12,405	3,610	2,956	2,753	2,328	544	153	41	12	8	-
2018.10	도봉구	창3동	6,687	2,507	1,636	1,245	987	236	56	17	1	2	-
2018.10	도봉구	창4동	10,574	2,652	2,227	2,371	2,599	569	111	33	11	1	-
2018.10	도봉구	창5동	9,905	2,496	2,266	2,352	2,169	480	97	29	10	6	-
2018.10	도봉구	도봉1동	10,304	3,988	2,689	1,810	1,323	372	79	23	10	6	4
2018.10	도봉구	도봉2동	12,077	3,879	3,053	2,502	1,982	484	143	27	5	1	1
2018.10	노원구	소계	217,940	67,239	47,534	45,046	45,735	9,836	1,938	417	129	38	28
2018.10	노원구	월계1동	10,503	4,343	2,125	1,784	1,706	438	85	17	5	-	-
2018.10	노원구	월계2동	11,245	3,703	2,886	2,197	1,879	452	100	20	3	3	2
2018.10	노원구	월계3동	12,973	3,529	3,426	2,955	2,393	500	131	26	10	2	1
2018.10	노원구	공릉2동	16,163	5,194	3,014	3,249	3,708	768	172	38	11	9	-
2018.10	노원구	하계1동	12,414	4,696	2,330	2,219	2,506	520	100	16	19	3	5
2018.10	노원구	하계2동	8,361	1,578	1,749	2,023	2,404	499	84	16	5	3	-
2018.10	노원구	중계본동	9,268	2,161	1,394	1,986	2,868	695	126	24	12	1	1
2018.10	노원구	중계1동	9,141	1,385	1,302	2,291	3,421	614	96	24	7	1	-
2018.10	노원구	중계4동	8,474	2,400	1,946	1,694	1,931	402	78	16	3	1	3
2018.10	노원구	상계1동	15,664	4,311	3,509	3,369	3,364	882	176	32	11	3	7
2018.10	노원구	상계2동	8,772	3,054	1,711	1,652	1,840	389	95	20	7	3	1
2018.10	노원구	상계5동	11,119	3,846	2,639	2,180	1,880	449	85	29	6	2	3
2018.10	노원구	상계8동	9,305	2,129	2,214	2,366	2,140	383	56	16	1	-	-
2018.10	노원구	상계9동	8,496	1,992	2,082	2,032	1,974	339	56	20	1	-	-
2018.10	노원구	상계10동	6,656	1,701	1,662	1,597	1,409	220	48	14	2	2	1
2018.10	노원구	상계3.4동	11,795	4,537	2,804	2,061	1,768	477	110	27	9	2	-
2018.10	노원구	상계6.7동	14,089	4,118	3,198	3,101	2,991	568	84	21	5	1	2
2018.10	노원구	중계2.3동	15,510	4,708	3,881	3,268	2,888	625	115	17	5	1	2
2018.10	노원구	공릉1동	17,992	7,854	3,662	3,022	2,665	616	141	24	7	1	-
2018.10	은평구	소계	204,396	72,943	46,453	39,292	34,194	8,756	2,029	522	138	35	34
2018.10	은평구	녹번동	15,052	6,114	3,430	2,674	2,159	514	122	33	3	1	2
2018.10	은평구	불광1동	17,749	6,249	4,149	3,639	2,838	663	148	51	9	3	-
2018.10	은평구	갈현1동	11,173	4,329	2,658	2,053	1,604	403	94	22	5	4	1
2018.10	은평구	갈현2동	12,597	4,093	2,952	2,675	2,191	533	111	28	12	-	2
2018.10	은평구	구산동	12,843	3,689	3,056	2,741	2,497	643	150	41	16	1	9
2018.10	은평구	대조동	15,698	7,281	3,456	2,458	1,889	457	119	30	7	1	-
2018.10	은평구	응암1동	11,229	4,471	2,409	2,005	1,758	448	99	21	8	4	6
2018.10	은평구	응암2동	8,232	2,389	1,836	1,820	1,675	387	86	23	11	4	1
2018.10	은평구	신사1동	11,620	3,544	2,792	2,494	2,142	486	112	37	7	4	2
2018.10	은평구	신사2동	9,136	3,022	2,130	1,832	1,606	403	109	28	4	1	1
2018.10	은평구	증산동	6,896	2,414	1,623	1,278	1,181	316	59	20	4	-	1
2018.10	은평구	수색동	5,011	1,820	1,202	918	806	196	49	17	2	1	-
2018.10	은평구	진관동	20,231	5,187	3,885	4,093	5,019	1,587	369	64	20	3	4
2018.10	은평구	불광2동	13,671	5,628	3,287	2,379	1,775	458	104	26	9	4	1
2018.10	은평구	응암3동	12,436	5,556	2,789	2,059	1,535	373	90	25	5	1	3
2018.10	은평구	역촌동	20,822	7,157	4,799	4,174	3,519	889	208	56	16	3	1
2018.10	서대문구	소계	138,085	56,781	28,665	24,375	21,311	5,250	1,230	346	88	24	15
2018.10	서대문구	천연동	8,324	3,336	1,692	1,559	1,355	299	57	21	2	1	2
2018.10	서대문구	홍제1동	9,535	3,210	2,239	1,897	1,624	408	110	31	9	4	3
2018.10	서대문구	홍제3동	7,125	2,612	1,649	1,359	1,125	284	73	14	8	-	1
2018.10	서대문구	홍제2동	5,847	1,653	1,404	1,298	1,142	270	53	18	5	1	3
2018.10	서대문구	홍은1동	9,770	3,236	2,149	1,977	1,801	469	103	27	6	-	2
2018.10	서대문구	홍은2동	12,471	4,700	2,782	2,314	1,982	499	132	41	18	3	-
2018.10	서대문구	남가좌1동	6,107	1,467	1,164	1,475	1,506	379	84	27	3	2	-
2018.10	서대문구	남가좌2동	10,178	4,260	2,224	1,716	1,493	376	83	16	6	2	2
2018.10	서대문구	북가좌1동	7,010	1,519	1,594	1,691	1,675	402	98	23	6	2	-
2018.10	서대문구	북가좌2동	14,769	5,397	3,442	2,837	2,389	549	115	39	1	-	-
2018.10	서대문구	충현동	8,815	4,374	1,691	1,256	1,101	294	75	20	3	1	-
2018.10	서대문구	북아현동	7,578	2,819	1,642	1,535	1,265	246	55	10	3	3	-
2018.10	서대문구	신촌동	11,961	8,702	1,502	854	666	159	52	19	5	-	2
2018.10	서대문구	연희동	18,595	9,496	3,491	2,607	2,187	616	140	40	13	5	-
2018.10	마포구	소계	171,836	74,803	35,264	28,686	25,339	5,953	1,304	333	94	35	25
2018.10	마포구	용강동	9,145	3,123	1,929	1,899	1,706	374	88	17	6	3	-
2018.10	마포구	대흥동	7,180	4,713	1,189	613	519	112	22	8	1	-	3
2018.10	마포구	염리동	5,241	2,394	1,063	833	713	172	48	12	5	-	1
2018.10	마포구	신수동	9,209	3,531	1,870	1,778	1,579	343	75	25	7	1	-
2018.10	마포구	서교동	13,913	8,401	2,459	1,482	1,174	296	68	21	9	3	-
2018.10	마포구	합정동	9,559	4,843	2,118	1,283	1,008	224	57	13	4	1	8
2018.10	마포구	망원1동	10,479	4,900	2,323	1,519	1,314	337	61	18	4	2	1
2018.10	마포구	망원2동	8,228	2,900	1,887	1,530	1,477	337	72	17	5	3	-
2018.10	마포구	연남동	8,722	4,735	1,804	1,080	807	227	49	12	4	1	3
2018.10	마포구	성산1동	9,302	4,070	1,989	1,557	1,235	344	73	24	5	4	1
2018.10	마포구	성산2동	18,250	7,312	3,763	3,267	3,027	700	140	27	10	3	1
2018.10	마포구	상암동	12,804	4,094	2,397	2,537	2,755	799	163	42	12	4	1
2018.10	마포구	도화동	9,633	3,566	2,040	1,838	1,655	401	99	24	3	5	2
2018.10	마포구	서강동	11,470	5,061	2,237	1,924	1,756	391	72	20	6	1	2
2018.10	마포구	공덕동	18,474	7,997	3,939	3,183	2,634	544	138	29	8	2	-
2018.10	마포구	아현동	10,227	3,163	2,257	2,363	1,980	352	79	24	5	2	2
2018.10	양천구	소계	176,598	48,405	36,392	38,547	41,265	9,383	1,917	474	144	40	31
2018.10	양천구	목1동	10,508	1,576	1,673	2,782	3,587	688	141	49	8	3	1
2018.10	양천구	목2동	12,866	4,218	2,845	2,604	2,446	592	119	30	7	1	4
2018.10	양천구	목3동	9,764	3,413	2,250	1,994	1,636	341	88	33	5	3	1
2018.10	양천구	목4동	10,092	2,768	1,871	2,111	2,595	584	123	28	9	2	1
2018.10	양천구	신월1동	10,144	4,184	2,306	1,816	1,396	341	78	20	1	2	-
2018.10	양천구	신월2동	8,694	2,345	1,999	1,940	1,732	502	118	39	12	4	3
2018.10	양천구	신월3동	8,252	3,888	1,788	1,291	928	279	59	13	3	1	2
2018.10	양천구	신월4동	6,902	1,442	1,544	1,691	1,630	444	119	22	8	2	-
2018.10	양천구	신월5동	6,414	2,103	1,430	1,324	1,170	293	72	19	1	2	-
2018.10	양천구	신월6동	2,572	685	561	566	569	144	35	10	2	-	-
2018.10	양천구	신월7동	9,330	2,885	2,450	1,991	1,568	327	84	18	6	-	1
2018.10	양천구	신정1동	7,249	1,413	1,189	1,679	2,324	521	94	17	10	-	2
2018.10	양천구	신정2동	7,205	1,537	1,261	1,506	2,274	527	79	12	4	3	2
2018.10	양천구	신정3동	17,666	4,120	3,857	3,958	4,254	1,185	220	48	18	3	3
2018.10	양천구	신정6동	8,180	997	1,387	2,247	2,894	529	100	12	11	2	1
2018.10	양천구	신정7동	11,230	2,755	2,420	2,568	2,808	539	99	22	16	2	1
2018.10	양천구	목5동	13,569	1,611	2,012	3,587	5,177	943	164	50	15	7	3
2018.10	양천구	신정4동	15,961	6,465	3,549	2,892	2,277	604	125	32	8	3	6
2018.10	강서구	소계	257,875	96,428	56,818	48,284	43,018	10,419	2,164	524	142	52	26
2018.10	강서구	염창동	14,504	3,093	2,747	3,578	4,083	808	148	39	5	2	1
2018.10	강서구	등촌1동	11,735	6,057	2,129	1,667	1,500	307	50	21	1	2	1
2018.10	강서구	등촌2동	8,560	2,421	1,952	1,880	1,745	414	105	29	9	5	-
2018.10	강서구	등촌3동	14,724	5,316	3,888	2,741	2,199	455	99	18	5	3	-
2018.10	강서구	화곡본동	16,224	6,535	3,652	2,983	2,300	567	120	47	15	3	2
2018.10	강서구	화곡2동	8,249	2,715	1,988	1,705	1,351	399	63	19	7	1	1
2018.10	강서구	화곡3동	9,229	3,054	2,048	1,904	1,653	426	114	21	5	2	2
2018.10	강서구	화곡4동	9,764	3,516	2,379	1,935	1,455	371	81	21	3	3	-
2018.10	강서구	화곡6동	10,926	4,404	2,324	1,977	1,686	414	85	22	7	2	5
2018.10	강서구	화곡8동	11,573	4,172	2,928	2,225	1,711	407	99	24	5	2	-
2018.10	강서구	가양1동	18,166	11,003	2,534	2,076	1,967	472	81	26	5	-	2
2018.10	강서구	가양2동	8,113	3,762	2,201	1,215	703	169	46	8	6	2	1
2018.10	강서구	가양3동	7,875	3,048	2,403	1,428	769	183	36	5	3	-	-
2018.10	강서구	발산1동	13,396	2,493	2,882	3,107	3,731	955	183	32	7	4	2
2018.10	강서구	공항동	12,594	5,326	2,624	2,177	1,861	493	89	18	5	-	1
2018.10	강서구	방화1동	17,338	4,709	3,690	3,649	3,914	1,078	227	52	13	5	1
2018.10	강서구	방화2동	11,493	5,249	2,526	1,806	1,386	394	97	25	5	1	4
2018.10	강서구	방화3동	11,241	4,361	2,819	2,080	1,488	371	95	17	7	3	-
2018.10	강서구	화곡1동	25,627	11,367	5,909	4,390	2,970	762	170	39	13	5	2
2018.10	강서구	우장산동	16,544	3,827	3,195	3,761	4,546	974	176	41	16	7	1
2018.10	구로구	소계	172,274	62,455	38,076	32,682	29,588	7,300	1,620	390	108	37	18
2018.10	구로구	신도림동	13,349	2,789	2,819	3,368	3,425	733	164	38	7	5	1
2018.10	구로구	구로1동	7,867	1,730	1,722	1,869	2,056	405	59	16	7	3	-
2018.10	구로구	구로3동	13,498	7,781	2,174	1,694	1,397	345	70	23	12	1	1
2018.10	구로구	구로4동	10,591	4,833	2,514	1,678	1,215	268	63	9	9	2	-
2018.10	구로구	구로5동	14,365	6,645	2,829	2,305	1,954	465	115	39	9	3	1
2018.10	구로구	고척1동	9,543	2,807	2,112	2,015	2,025	435	114	25	6	4	-
2018.10	구로구	고척2동	11,709	3,653	2,643	2,399	2,320	533	129	24	6	1	1
2018.10	구로구	개봉2동	12,672	3,114	3,127	2,937	2,618	666	158	39	9	2	2
2018.10	구로구	개봉3동	8,805	2,582	2,198	1,951	1,602	376	78	13	4	1	-
2018.10	구로구	오류1동	10,505	4,793	2,330	1,646	1,270	358	79	18	6	1	4
2018.10	구로구	오류2동	16,771	4,507	3,940	3,392	3,554	1,073	224	59	14	4	4
2018.10	구로구	수궁동	9,851	2,648	2,436	2,186	1,911	525	117	22	3	3	-
2018.10	구로구	가리봉동	5,886	3,818	1,040	539	352	107	22	5	2	-	1
2018.10	구로구	구로2동	12,883	6,083	2,879	1,961	1,450	379	88	29	8	5	1
2018.10	구로구	개봉1동	13,979	4,672	3,313	2,742	2,439	632	140	31	6	2	2
2018.10	금천구	소계	106,995	46,190	22,786	17,914	15,155	3,768	896	194	55	20	17
2018.10	금천구	가산동	13,019	9,112	1,701	1,146	809	188	53	6	2	2	-
2018.10	금천구	독산1동	17,547	8,222	3,395	2,679	2,436	621	153	26	8	2	5
2018.10	금천구	독산2동	9,341	3,899	2,140	1,660	1,269	285	68	15	1	2	2
2018.10	금천구	독산3동	12,242	5,450	2,757	1,993	1,557	371	86	18	6	4	-
2018.10	금천구	독산4동	7,643	3,225	1,729	1,323	1,018	265	62	14	4	1	2
2018.10	금천구	시흥1동	15,398	6,104	3,441	2,750	2,377	572	108	38	4	2	2
2018.10	금천구	시흥2동	8,544	1,987	2,019	1,883	1,959	506	140	33	12	1	4
2018.10	금천구	시흥3동	4,732	1,411	1,200	1,004	828	227	46	12	3	1	-
2018.10	금천구	시흥4동	9,157	3,035	2,184	1,825	1,580	403	96	17	11	5	1
2018.10	금천구	시흥5동	9,372	3,745	2,220	1,651	1,322	330	84	15	4	-	1
2018.10	영등포구	소계	170,504	75,971	33,971	28,256	24,723	5,802	1,310	326	93	20	32
